dataset,model,method,schedule,reference,query_id,n_highest,membership_cutoff,gained_count,lost_count,gained_ids,lost_ids,membership_changed,integer_recall_cancellation,delta_Recall20,delta_nDCG20,abs_delta_nDCG20,delta_nDCG10,abs_delta_nDCG10,numerical_zero_nDCG20,numerical_zero_nDCG10
wands,bge_base,raw_hybrid,C2s2,C0,148,194,20,1,1,"[""34274""]","[""34680""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s2,C0,158,44,20,2,2,"[""16646"",""20046""]","[""16196"",""29464""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s2,C0,159,93,20,1,1,"[""3765""]","[""11706""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s2,C0,172,42,20,2,2,"[""19483"",""19487""]","[""12246"",""6527""]",True,True,0.0,0.0,0.0,-1.1102230246251565e-16,1.1102230246251565e-16,True,True
wands,bge_base,raw_hybrid,C2s2,C0,175,70,20,2,2,"[""16882"",""941""]","[""42462"",""4320""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s2,C0,185,34,20,1,1,"[""30021""]","[""11463""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s2,C0,227,176,20,4,4,"[""21331"",""29737"",""40821"",""42614""]","[""13954"",""2718"",""33157"",""6456""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s2,C0,229,133,20,3,3,"[""19729"",""20387"",""39486""]","[""28221"",""37682"",""37684""]",True,True,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,bge_base,raw_hybrid,C2s2,C0,231,307,20,5,5,"[""20146"",""20147"",""7808"",""7812"",""7842""]","[""20172"",""20185"",""7800"",""7801"",""7815""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s2,C0,234,107,20,2,2,"[""1824"",""25373""]","[""25383"",""37796""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s2,C0,247,40,20,1,1,"[""25955""]","[""25954""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,bge_base,raw_hybrid,C2s2,C0,248,39,20,1,1,"[""25501""]","[""37183""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s2,C0,249,124,20,4,4,"[""20275"",""37720"",""37723"",""7968""]","[""11178"",""39972"",""417"",""7508""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s2,C0,335,42,20,1,1,"[""20645""]","[""19541""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s2,C0,355,30,20,2,2,"[""29761"",""41684""]","[""26207"",""35701""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s2,C0,368,81,20,2,2,"[""22326"",""30198""]","[""20690"",""7885""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s2,C0,418,608,20,5,5,"[""14193"",""39541"",""42739"",""5326"",""5780""]","[""11637"",""19796"",""22876"",""30611"",""8462""]",True,True,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s2,C0,420,766,20,5,5,"[""11122"",""13804"",""27090"",""33791"",""40304""]","[""11123"",""12782"",""17686"",""27008"",""33743""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s2,C0,423,285,20,1,1,"[""33161""]","[""28705""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s2,C0,438,101,20,2,2,"[""26370"",""5332""]","[""24436"",""5251""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s2,C0,464,85,20,4,4,"[""12760"",""15086"",""2423"",""26532""]","[""17045"",""181"",""32562"",""39297""]",True,True,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,True,True
wands,bge_base,raw_hybrid,C2s2,C0,470,45,20,2,2,"[""31082"",""37496""]","[""27505"",""8072""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,bge_base,raw_hybrid,C2s2,C0,472,47,20,4,4,"[""17467"",""32438"",""32439"",""40014""]","[""18448"",""27722"",""40033"",""8776""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,2,151,20,2,2,"[""24196"",""36632""]","[""21047"",""21083""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,9,74,20,2,2,"[""24416"",""24418""]","[""17613"",""30094""]",True,True,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,28,175,20,3,3,"[""33011"",""35265"",""40839""]","[""26713"",""28135"",""28138""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,59,43,20,1,1,"[""41610""]","[""41607""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,72,85,20,3,3,"[""13217"",""16330"",""33671""]","[""16319"",""16332"",""16333""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,108,81,20,1,1,"[""29036""]","[""3911""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,109,39,20,1,1,"[""26919""]","[""26124""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,bge_base,raw_hybrid,C2s3,C0,112,266,20,2,2,"[""37431"",""9806""]","[""34748"",""7636""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,115,202,20,1,1,"[""37455""]","[""36541""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,bge_base,raw_hybrid,C2s3,C0,128,113,20,6,6,"[""13164"",""19693"",""2772"",""4975"",""8619"",""8901""]","[""13165"",""13506"",""15546"",""2771"",""39846"",""4987""]",True,True,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,138,142,20,3,3,"[""15719"",""15728"",""22156""]","[""15722"",""15724"",""15725""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,148,194,20,1,1,"[""34274""]","[""34680""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,167,87,20,1,1,"[""36641""]","[""27586""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,bge_base,raw_hybrid,C2s3,C0,172,42,20,2,2,"[""19482"",""19483""]","[""12246"",""6527""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,175,70,20,4,4,"[""14454"",""17073"",""17812"",""24490""]","[""42462"",""4320"",""4733"",""671""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,185,34,20,1,1,"[""30021""]","[""11463""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,227,176,20,4,4,"[""21331"",""21845"",""29737"",""31875""]","[""13954"",""2718"",""33157"",""6456""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,229,133,20,3,3,"[""19729"",""20387"",""39486""]","[""37682"",""39485"",""8925""]",True,True,0.0,0.0,0.0,-1.1102230246251565e-16,1.1102230246251565e-16,True,True
wands,bge_base,raw_hybrid,C2s3,C0,231,307,20,4,4,"[""12722"",""20146"",""20147"",""7799""]","[""20172"",""20185"",""7803"",""7817""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,234,107,20,2,2,"[""23543"",""25373""]","[""25383"",""37796""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,249,124,20,3,3,"[""20275"",""35377"",""866""]","[""11178"",""38256"",""39972""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,335,42,20,1,1,"[""19544""]","[""19541""]",True,True,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,bge_base,raw_hybrid,C2s3,C0,355,30,20,2,2,"[""29761"",""41684""]","[""19432"",""35701""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,368,81,20,1,1,"[""4071""]","[""7885""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,420,766,20,4,4,"[""13804"",""27094"",""33791"",""40320""]","[""11123"",""17686"",""33743"",""33744""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,423,285,20,2,2,"[""33161"",""7575""]","[""14824"",""28705""]",True,True,0.0,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,431,75,20,1,1,"[""39833""]","[""26314""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s3,C0,442,70,20,2,2,"[""24723"",""9171""]","[""16856"",""42680""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,-1.1102230246251565e-16,1.1102230246251565e-16,True,True
wands,bge_base,raw_hybrid,C2s3,C0,446,57,20,1,1,"[""23058""]","[""6951""]",True,True,0.0,1.1102230246251565e-16,1.1102230246251565e-16,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,bge_base,raw_hybrid,C2s3,C0,464,85,20,3,3,"[""2423"",""26532"",""32028""]","[""17045"",""181"",""42143""]",True,True,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,True,True
wands,bge_base,raw_hybrid,C2s3,C0,472,47,20,2,2,"[""17467"",""32438""]","[""27722"",""32435""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,2,151,20,1,1,"[""36632""]","[""21047""]",True,True,0.0,-4.440892098500626e-16,4.440892098500626e-16,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,bge_base,raw_hybrid,C2s4,C0,9,74,20,1,1,"[""21801""]","[""30094""]",True,True,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,59,43,20,1,1,"[""41646""]","[""41607""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,102,57,20,3,3,"[""19444"",""3246"",""3251""]","[""13595"",""20554"",""35002""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,109,39,20,2,2,"[""26929"",""26934""]","[""26124"",""26926""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,112,266,20,2,2,"[""21789"",""37432""]","[""34748"",""6388""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,115,202,20,2,2,"[""22529"",""34812""]","[""21318"",""4686""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,128,113,20,5,5,"[""13164"",""19693"",""37628"",""38854"",""4975""]","[""1269"",""15546"",""2280"",""2771"",""4987""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,138,142,20,2,2,"[""21472"",""22156""]","[""15725"",""15737""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,144,116,20,2,2,"[""11632"",""4440""]","[""30150"",""31450""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,148,194,20,1,1,"[""34274""]","[""34680""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,158,44,20,1,1,"[""20046""]","[""29464""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,159,93,20,1,1,"[""3765""]","[""11706""]",True,True,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,bge_base,raw_hybrid,C2s4,C0,167,87,20,1,1,"[""13947""]","[""27586""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,172,42,20,3,3,"[""19482"",""19483"",""19488""]","[""12246"",""19490"",""6527""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,175,70,20,2,2,"[""17073"",""17812""]","[""4320"",""671""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,182,58,20,2,2,"[""27092"",""29771""]","[""17199"",""40723""]",True,True,0.0,0.0,0.0,-1.1102230246251565e-16,1.1102230246251565e-16,True,True
wands,bge_base,raw_hybrid,C2s4,C0,185,34,20,1,1,"[""30021""]","[""11463""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,227,176,20,3,3,"[""21331"",""29737"",""800""]","[""13954"",""2718"",""33157""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,229,133,20,3,3,"[""19729"",""20387"",""27490""]","[""28221"",""37682"",""37684""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,231,307,20,2,2,"[""20146"",""7808""]","[""20172"",""20185""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,234,107,20,3,3,"[""1824"",""23543"",""37795""]","[""25381"",""25383"",""37796""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,235,133,20,1,1,"[""17147""]","[""24728""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,247,40,20,1,1,"[""25955""]","[""25954""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,248,39,20,1,1,"[""25501""]","[""37183""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,249,124,20,6,6,"[""20275"",""20811"",""25674"",""28880"",""4144"",""6979""]","[""17883"",""22309"",""38256"",""39972"",""417"",""7508""]",True,True,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,bge_base,raw_hybrid,C2s4,C0,335,42,20,1,1,"[""38587""]","[""19541""]",True,True,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,bge_base,raw_hybrid,C2s4,C0,352,29,20,1,1,"[""30507""]","[""40849""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,355,30,20,2,2,"[""13859"",""29761""]","[""19432"",""35700""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,368,81,20,1,1,"[""22326""]","[""20690""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,408,31,20,1,1,"[""27802""]","[""13054""]",True,True,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,True,True
wands,bge_base,raw_hybrid,C2s4,C0,420,766,20,5,5,"[""13804"",""19995"",""33791"",""33814"",""33827""]","[""11123"",""17686"",""27008"",""33744"",""33834""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,464,85,20,2,2,"[""1520"",""32028""]","[""17045"",""42143""]",True,True,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,True,True
wands,bge_base,raw_hybrid,C2s4,C0,470,45,20,1,1,"[""37496""]","[""27505""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s4,C0,472,47,20,1,1,"[""17467""]","[""18448""]",True,True,0.0,-4.440892098500626e-16,4.440892098500626e-16,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,bge_base,raw_hybrid,C2s5,C0,2,151,20,1,1,"[""36632""]","[""3756""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,9,74,20,1,1,"[""3288""]","[""24421""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,28,175,20,3,3,"[""28146"",""4026"",""40839""]","[""26713"",""28135"",""28138""]",True,True,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,bge_base,raw_hybrid,C2s5,C0,59,43,20,1,1,"[""41610""]","[""41649""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,109,39,20,2,2,"[""26919"",""26929""]","[""26124"",""26923""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,112,266,20,4,4,"[""37431"",""37432"",""5363"",""6320""]","[""18455"",""34748"",""40866"",""6388""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,126,241,20,5,5,"[""17353"",""27583"",""28260"",""37329"",""4590""]","[""14078"",""14288"",""19695"",""24958"",""27688""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,bge_base,raw_hybrid,C2s5,C0,128,113,20,5,5,"[""13164"",""13167"",""19693"",""33179"",""5160""]","[""1269"",""13506"",""15546"",""2771"",""4987""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,138,142,20,3,3,"[""15719"",""21472"",""22167""]","[""15725"",""15733"",""15737""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,167,87,20,1,1,"[""13947""]","[""27586""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,172,42,20,2,2,"[""19482"",""19483""]","[""12246"",""6527""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,175,70,20,2,2,"[""16882"",""17073""]","[""4320"",""671""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,185,34,20,1,1,"[""30021""]","[""11463""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,227,176,20,2,2,"[""21845"",""31875""]","[""13954"",""33157""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,229,133,20,4,4,"[""19729"",""20387"",""27490"",""39486""]","[""28221"",""3057"",""37682"",""37684""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,231,307,20,5,5,"[""12722"",""20146"",""20147"",""7799"",""7808""]","[""20172"",""20185"",""7791"",""7800"",""7815""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,234,107,20,2,2,"[""1824"",""23543""]","[""25383"",""37796""]",True,True,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,bge_base,raw_hybrid,C2s5,C0,235,133,20,1,1,"[""17147""]","[""24728""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,247,40,20,1,1,"[""25955""]","[""25959""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,248,39,20,1,1,"[""25501""]","[""37183""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,249,124,20,3,3,"[""20275"",""28879"",""28880""]","[""22309"",""417"",""8393""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,250,96,20,4,4,"[""24320"",""39611"",""40102"",""4139""]","[""1772"",""24284"",""29504"",""35224""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,335,42,20,1,1,"[""20645""]","[""19541""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,352,29,20,1,1,"[""30507""]","[""40849""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,355,30,20,2,2,"[""13859"",""29761""]","[""19432"",""35701""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,368,81,20,1,1,"[""22326""]","[""22325""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,420,766,20,4,4,"[""11122"",""19995"",""33791"",""40304""]","[""11123"",""12782"",""17686"",""33743""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,423,285,20,2,2,"[""33161"",""37359""]","[""14824"",""28705""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,bge_base,raw_hybrid,C2s5,C0,464,85,20,1,1,"[""32028""]","[""17045""]",True,True,0.0,0.0,0.0,3.3306690738754696e-16,3.3306690738754696e-16,True,True
wands,bge_base,raw_hybrid,C2s5,C0,470,45,20,2,2,"[""17511"",""31082""]","[""14388"",""16512""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C1,C0,2,151,20,8,8,"[""12130"",""14418"",""29146"",""34445"",""35710"",""35712"",""36628"",""36632""]","[""24196"",""27509"",""27511"",""27512"",""27513"",""27516"",""35711"",""36630""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C1,C0,28,175,20,3,3,"[""13016"",""17435"",""40843""]","[""21334"",""7942"",""924""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C1,C0,59,43,20,4,4,"[""41616"",""41617"",""41619"",""41648""]","[""41608"",""41636"",""41637"",""41642""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C1,C0,102,57,20,4,4,"[""3246"",""3251"",""35002"",""37667""]","[""12154"",""12166"",""3239"",""6739""]",True,True,0.0,0.0,0.0,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C1,C0,108,81,20,5,5,"[""3025"",""3037"",""3041"",""3917"",""3918""]","[""3026"",""3032"",""3033"",""3042"",""3895""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C1,C0,109,39,20,3,3,"[""26132"",""26928"",""26936""]","[""26922"",""26926"",""26938""]",True,True,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C1,C0,112,266,20,4,4,"[""26671"",""31926"",""40867"",""7980""]","[""11828"",""25785"",""3270"",""33169""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C1,C0,115,202,20,3,3,"[""13483"",""42089"",""42311""]","[""32432"",""34812"",""9495""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C1,C0,159,93,20,2,2,"[""25482"",""3765""]","[""17774"",""39488""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C1,C0,172,42,20,3,3,"[""25672"",""25685"",""31639""]","[""19477"",""19484"",""40933""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C1,C0,227,176,20,5,5,"[""24826"",""33157"",""35240"",""36637"",""795""]","[""10255"",""24387"",""28505"",""40763"",""8304""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C1,C0,231,307,20,5,5,"[""19170"",""20188"",""20196"",""20197"",""22790""]","[""22791"",""22792"",""32015"",""32016"",""7791""]",True,True,0.0,0.0,0.0,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C1,C0,234,107,20,1,1,"[""25378""]","[""25384""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C1,C0,245,57,20,1,1,"[""17814""]","[""18414""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C1,C0,248,39,20,3,3,"[""25501"",""27045"",""6734""]","[""29118"",""37183"",""6735""]",True,True,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C1,C0,355,30,20,1,1,"[""24355""]","[""29936""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C1,C0,368,81,20,2,2,"[""10334"",""38765""]","[""15583"",""8611""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
