dataset,model,method,schedule,K,invariant_by_construction,vectors_per_product,construction_encodings_per_product,status,basis,sparse_branch,metric,estimate,ci_low,ci_high,queries,pairs,weighting,bootstrap_seed,bootstrap_resamples,interval
wands,minilm,field_priority_type,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,persistent_inclusion,0.57186804808683978,0.53333262266669568,0.61072547628135887,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,field_priority_type,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,field_priority_type,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,persistent_omission,0.42813195191316022,0.38927452371864107,0.46666737733330443,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_ascending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,Recall,0.28722688459370188,0.25228833693688912,0.32484793104628895,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_ascending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,nDCG,0.62637776197094364,0.59505158933636881,0.65805866214098818,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_ascending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,cNDCG,0.75056644814679552,0.7266959437792021,0.77387949964189229,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_ascending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,judged_coverage,0.7868506493506493,0.75584415584415587,0.81672077922077924,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_ascending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,persistent_inclusion,0.28722688459370188,0.25228833693688912,0.32484793104628895,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_ascending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_ascending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,persistent_omission,0.71277311540629806,0.67515206895371116,0.74771166306311099,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_ascending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,Recall,0.56049066361801048,0.52178420060479003,0.59951780373335106,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_ascending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,nDCG,0.61280890257845433,0.58393993646083031,0.64124590120651603,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_ascending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,cNDCG,0.83035263297652606,0.81338856038853213,0.84672871171269082,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_ascending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,judged_coverage,0.63876623376623376,0.60681818181818181,0.66964366883116877,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_ascending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,persistent_inclusion,0.56049066361801048,0.52178420060479003,0.59951780373335106,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_ascending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_ascending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,persistent_omission,0.43950933638198947,0.40048219626664877,0.47821579939521008,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_descending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,Recall,0.29556010326916449,0.25967372303748382,0.33335003683600212,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_descending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,nDCG,0.634103564807035,0.60292589048646805,0.66535113495464171,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_descending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,cNDCG,0.75161114751384939,0.72832351433854592,0.77439137583418283,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_descending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,judged_coverage,0.79967532467532476,0.76931818181818201,0.82889610389610413,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_descending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,persistent_inclusion,0.29556010326916449,0.25967372303748382,0.33335003683600212,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_descending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_descending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,persistent_omission,0.70443989673083551,0.66664996316399794,0.74032627696251607,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,Recall,0.56161564562059674,0.52209740755962619,0.60076532279033601,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,nDCG,0.61962691843427886,0.59082850207556914,0.64805295891418657,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,cNDCG,0.83104515199315188,0.81418678027332669,0.84738014983665322,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,judged_coverage,0.64448051948051943,0.61256412337662347,0.67600649350649356,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,persistent_inclusion,0.56161564562059674,0.52209740755962619,0.60076532279033601,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,persistent_omission,0.43838435437940326,0.39923467720966416,0.47790259244037392,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,Recall,0.29769485658527833,0.26210361408550642,0.33559568116514737,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,nDCG,0.64012356294773143,0.60857221648837156,0.67182475306653566,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,cNDCG,0.75836772020333987,0.73461322190010658,0.78142398798658252,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,judged_coverage,0.79999999999999993,0.76980519480519483,0.82938717532467543,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,persistent_inclusion,0.29769485658527833,0.26210361408550642,0.33559568116514737,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,persistent_omission,0.70230514341472161,0.6644043188348524,0.73789638591449358,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,Recall,0.57039017250651913,0.53158262341590479,0.6094692356506286,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,nDCG,0.6273584084753896,0.59849101754266365,0.65567194389118022,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,cNDCG,0.83552332285263564,0.81862017386166108,0.85188092411982519,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,judged_coverage,0.65214285714285714,0.62068181818181811,0.68292288961038961,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,persistent_inclusion,0.57039017250651913,0.53158262341590479,0.6094692356506286,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,persistent_omission,0.42960982749348087,0.39053076434937134,0.46841737658409521,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,set_mean,fixed,20,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,Recall,0.31590859787541603,0.27925830512560579,0.3551989125555215,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,set_mean,fixed,20,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,nDCG,0.63657984885959984,0.60402240484729741,0.66870416768311358,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,set_mean,fixed,20,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,cNDCG,0.75783475885235951,0.73482818395894145,0.78060724839183149,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,set_mean,fixed,20,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,judged_coverage,0.78879870129870122,0.75714285714285712,0.81915584415584419,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,set_mean,fixed,20,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,persistent_inclusion,0.31590859787541603,0.27925830512560579,0.3551989125555215,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
