dataset,model,method,schedule,K,comparator,metric,estimate,ci_low,ci_high,queries,pairs,weighting,bootstrap_seed,bootstrap_resamples,interval
wands,minilm,canonical_hybrid_lexical_ascending,fixed,20,lexical_ascending:fixed,persistent_omission,-0.077409156213433847,-0.10039546453509123,-0.056438511507884898,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,20,BM25:fixed,Recall,0.017437491981900064,-9.1132044338858398e-05,0.035980061101497304,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,20,BM25:fixed,nDCG,0.041195043417310805,0.027389710740432172,0.055461234429225945,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,20,BM25:fixed,persistent_inclusion,0.017437491981900064,-9.1132044338858398e-05,0.035980061101497304,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,20,BM25:fixed,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,20,BM25:fixed,persistent_omission,-0.017437491981900064,-0.035980061101497297,9.1132044338853994e-05,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,20,raw_hybrid:seven_mean,Recall,0.0044578757955165051,-0.0031526682105649287,0.013279020057575744,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,20,raw_hybrid:seven_mean,nDCG,-0.0023450427711701788,-0.0065335923375676513,0.0019590635064520856,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,20,raw_hybrid:seven_mean,persistent_inclusion,0.069765802974589564,0.056278115759294728,0.085201432378590847,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,20,raw_hybrid:seven_mean,VI,-0.13701473263546982,-0.15616844626798757,-0.11907328644755615,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,20,raw_hybrid:seven_mean,persistent_omission,0.067248929660880266,0.056417481909803911,0.079186548633473727,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,raw:C0,Recall,0.07726737936354601,0.058761154493691271,0.097116147174417633,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,raw:C0,nDCG,0.057080148938269057,0.046045106674651372,0.068519664445185438,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,raw:C0,persistent_inclusion,0.20458980786062914,0.1805240848774243,0.23011238411872884,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,raw:C0,VI,-0.21893847451519538,-0.24158230020255253,-0.19698776180692912,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,raw:C0,persistent_omission,0.014348666654566244,-0.0061667380407846211,0.034047029928629576,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,raw:seven_mean,Recall,0.089971719465440095,0.071780806535905003,0.10941379539311918,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,raw:seven_mean,nDCG,0.064537264872481431,0.053335561046759614,0.076112806043336187,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,raw:seven_mean,persistent_inclusion,0.20458980786062914,0.1805240848774243,0.23011238411872884,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,raw:seven_mean,VI,-0.21893847451519538,-0.24158230020255253,-0.19698776180692912,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,raw:seven_mean,persistent_omission,0.014348666654566244,-0.0061667380407846211,0.034047029928629576,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,lexical_ascending:fixed,Recall,0.095609997837994162,0.075359278948999853,0.11753740145117082,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,lexical_ascending:fixed,nDCG,0.069744603869488081,0.058589674617383541,0.081294468699617262,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,lexical_ascending:fixed,persistent_inclusion,0.095609997837994162,0.075359278948999853,0.11753740145117082,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,lexical_ascending:fixed,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,lexical_ascending:fixed,persistent_omission,-0.095609997837994162,-0.11753740145117082,-0.07535927894899988,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,BM25:fixed,Recall,0.023775436076896209,0.0089887656371092691,0.03941213045643515,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,BM25:fixed,nDCG,0.037130436431799675,0.027128492481939784,0.047287977390078804,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,BM25:fixed,persistent_inclusion,0.023775436076896209,0.0089887656371092691,0.03941213045643515,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,BM25:fixed,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,BM25:fixed,persistent_omission,-0.023775436076896209,-0.039412130456435178,-0.008988765637109276,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,raw_hybrid:seven_mean,Recall,0.00062448782895765671,-0.0036812383837407005,0.0051573240733431263,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,raw_hybrid:seven_mean,nDCG,-0.0028426731707798586,-0.0051491359596197621,-0.0005387180981879983,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,raw_hybrid:seven_mean,persistent_inclusion,0.054514149947629043,0.044760982077345295,0.065436682649775327,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,raw_hybrid:seven_mean,VI,-0.11079606182509504,-0.12704006073191629,-0.095586646129403499,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_ascending,fixed,100,raw_hybrid:seven_mean,persistent_omission,0.056281911877465972,0.047312263726003612,0.066129996342264255,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,raw:C0,Recall,0.053797912490226911,0.033493956702796479,0.075568586324897741,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,raw:C0,nDCG,0.061465583731060633,0.047310634127059263,0.075747781007357018,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,raw:C0,persistent_inclusion,0.15238037846296631,0.12774372934204276,0.17827972556207641,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,raw:C0,VI,-0.19579381789518388,-0.21999178648479367,-0.17316557439173746,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,raw:C0,persistent_omission,0.043413439432217607,0.021682971796365837,0.064675284249005052,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,raw:seven_mean,Recall,0.067183034159517596,0.048032034285507216,0.087814634705348046,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,raw:seven_mean,nDCG,0.065585344514302896,0.051529799057671667,0.079841665719852947,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,raw:seven_mean,persistent_inclusion,0.15238037846296631,0.12774372934204276,0.17827972556207641,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,raw:seven_mean,VI,-0.19579381789518388,-0.21999178648479367,-0.17316557439173746,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,raw:seven_mean,persistent_omission,0.043413439432217607,0.021682971796365837,0.064675284249005052,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,lexical_descending:fixed,Recall,0.066322865983716048,0.04587146040688888,0.088868468573133783,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,lexical_descending:fixed,nDCG,0.063813053742083709,0.049295691626165559,0.078639405738550744,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,lexical_descending:fixed,persistent_inclusion,0.066322865983716048,0.04587146040688888,0.088868468573133783,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,lexical_descending:fixed,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,lexical_descending:fixed,persistent_omission,-0.066322865983716034,-0.088868468573133769,-0.0458714604068889,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,BM25:fixed,Recall,0.014684420427644854,-0.0011195365219107546,0.031649040093387829,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,BM25:fixed,nDCG,0.043128551731675076,0.02880809176593311,0.057565959136763219,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,BM25:fixed,persistent_inclusion,0.014684420427644854,-0.0011195365219107546,0.031649040093387829,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,BM25:fixed,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,BM25:fixed,persistent_omission,-0.014684420427644848,-0.031649040093387822,0.0011195365219107511,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,raw_hybrid:seven_mean,Recall,0.0017048042412612929,-0.004995092067317043,0.0089704579327419213,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,raw_hybrid:seven_mean,nDCG,-0.00041153445680590302,-0.0049924063031315993,0.004261692700400845,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,raw_hybrid:seven_mean,persistent_inclusion,0.067012731420334357,0.054507703161109311,0.081338303151084951,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,raw_hybrid:seven_mean,VI,-0.13701473263546982,-0.15616844626798757,-0.11907328644755615,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,20,raw_hybrid:seven_mean,persistent_omission,0.070002001215135473,0.058184113712269309,0.083310196623993124,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,100,raw:C0,Recall,0.074037666225571383,0.056395130443398472,0.092999556520269297,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,100,raw:C0,nDCG,0.060433640182611839,0.049496075657717575,0.071821804963310892,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,100,raw:C0,persistent_inclusion,0.20136009472265454,0.17733411115867814,0.22669639096550631,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,100,raw:C0,VI,-0.21893847451519538,-0.24158230020255253,-0.19698776180692912,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,100,raw:C0,persistent_omission,0.017578379792540864,-0.003456997180119947,0.037292400168505456,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,100,raw:seven_mean,Recall,0.086742006327465468,0.068837944257549202,0.10593482516323928,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,minilm,canonical_hybrid_lexical_descending,fixed,100,raw:seven_mean,nDCG,0.067890756116824214,0.056510269935320961,0.079588799514424588,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
