dataset,model,query_id,product_id,schedule,historical_rank,harmonized_rank,decision20_changed,decision100_changed
wands,minilm,13,22857,C2s4,108,106,False,False
wands,minilm,13,22858,C0,322,323,False,False
wands,minilm,13,22858,C1,162,164,False,False
wands,minilm,13,22858,C2s1,300,298,False,False
wands,minilm,13,22858,C2s2,843,842,False,False
wands,minilm,13,22858,C2s4,193,194,False,False
wands,minilm,13,22858,C2s5,499,500,False,False
wands,minilm,13,22859,C2s2,191,190,False,False
wands,minilm,13,26660,C2s3,15,14,False,False
wands,minilm,13,26660,C2s4,11,10,False,False
wands,minilm,13,29729,C2s4,21,22,False,False
wands,minilm,13,29730,C0,59,58,False,False
wands,minilm,13,29730,C1,44,43,False,False
wands,minilm,13,36728,C2s1,93,92,False,False
wands,minilm,13,36728,C2s2,412,413,False,False
wands,minilm,13,36851,C2s4,30,31,False,False
wands,minilm,13,36920,C2s3,95,96,False,False
wands,minilm,13,41426,C1,19,20,False,False
wands,minilm,13,5451,C0,79,78,False,False
wands,minilm,13,5451,C2s3,261,259,False,False
wands,minilm,13,5451,C2s5,237,238,False,False
wands,minilm,13,8633,C2s1,169,168,False,False
wands,minilm,13,8633,C2s4,224,223,False,False
wands,minilm,13,8633,C2s5,249,248,False,False
wands,minilm,14,1068,C0,1851,1849,False,False
wands,minilm,14,1068,C2s1,1834,1837,False,False
wands,minilm,14,1068,C2s2,400,398,False,False
wands,minilm,14,1068,C2s4,1703,1701,False,False
wands,minilm,14,1068,C2s5,2772,2779,False,False
wands,minilm,14,23510,C0,1734,1736,False,False
wands,minilm,14,23510,C2s1,908,909,False,False
wands,minilm,14,23510,C2s2,1314,1315,False,False
wands,minilm,14,23510,C2s3,1508,1517,False,False
wands,minilm,14,23510,C2s4,421,422,False,False
wands,minilm,14,23510,C2s5,1988,1990,False,False
wands,minilm,14,23987,C0,2563,2564,False,False
wands,minilm,14,23987,C1,2772,2769,False,False
wands,minilm,14,23987,C2s1,1939,1940,False,False
wands,minilm,14,23987,C2s2,2778,2779,False,False
wands,minilm,14,23987,C2s3,2370,2371,False,False
wands,minilm,14,23987,C2s5,1774,1772,False,False
wands,minilm,14,29434,C2s2,282,285,False,False
wands,minilm,14,40050,C2s1,134,136,False,False
wands,minilm,14,40050,C2s3,292,291,False,False
wands,minilm,14,42936,C0,1047,1042,False,False
wands,minilm,14,42936,C2s1,1762,1765,False,False
wands,minilm,14,42936,C2s2,1261,1260,False,False
wands,minilm,14,42936,C2s3,754,752,False,False
wands,minilm,14,42936,C2s5,556,558,False,False
wands,minilm,14,42938,C0,29,30,False,False
wands,minilm,14,42939,C0,1458,1457,False,False
wands,minilm,14,42939,C1,1114,1116,False,False
wands,minilm,14,42939,C2s1,1039,1038,False,False
wands,minilm,14,42939,C2s2,1310,1314,False,False
wands,minilm,14,42939,C2s3,1458,1459,False,False
wands,minilm,14,42939,C2s4,1798,1792,False,False
wands,minilm,14,42940,C2s1,88,89,False,False
wands,minilm,14,42941,C0,1116,1109,False,False
wands,minilm,14,42941,C1,526,523,False,False
wands,minilm,14,42941,C2s1,1185,1181,False,False
wands,minilm,14,42941,C2s2,998,995,False,False
wands,minilm,14,42941,C2s4,488,487,False,False
wands,minilm,14,42942,C1,1199,1202,False,False
wands,minilm,14,42942,C2s1,528,526,False,False
wands,minilm,14,42942,C2s3,257,254,False,False
wands,minilm,14,42942,C2s4,1304,1308,False,False
wands,minilm,14,42942,C2s5,391,395,False,False
wands,minilm,14,42943,C1,57,58,False,False
wands,minilm,17,17902,C1,108,107,False,False
wands,minilm,17,17903,C2s1,40,41,False,False
wands,minilm,17,17903,C2s2,30,31,False,False
wands,minilm,17,17904,C0,229,231,False,False
wands,minilm,17,17904,C1,151,152,False,False
wands,minilm,17,17904,C2s1,243,245,False,False
wands,minilm,17,17904,C2s5,490,493,False,False
wands,minilm,17,19554,C2s5,11,10,False,False
wands,minilm,17,19555,C2s2,53,52,False,False
wands,minilm,17,19555,C2s4,39,40,False,False
wands,minilm,17,31114,C0,196,197,False,False
wands,minilm,17,31114,C2s4,181,180,False,False
wands,minilm,17,31114,C2s5,189,190,False,False
wands,minilm,17,31792,C0,381,382,False,False
wands,minilm,17,31792,C2s3,312,313,False,False
wands,minilm,17,33643,C2s1,139,140,False,False
wands,minilm,17,39175,C2s1,198,199,False,False
wands,minilm,17,39449,C0,44,45,False,False
wands,minilm,17,39450,C0,45,44,False,False
wands,minilm,17,39450,C1,23,24,False,False
wands,minilm,17,39450,C2s4,65,66,False,False
wands,minilm,26,1059,C1,1650,1653,False,False
wands,minilm,26,1059,C2s1,1755,1762,False,False
wands,minilm,26,1059,C2s2,598,599,False,False
wands,minilm,26,1059,C2s3,1553,1554,False,False
wands,minilm,26,1059,C2s4,2478,2480,False,False
wands,minilm,26,1059,C2s5,2733,2739,False,False
wands,minilm,26,1060,C0,2046,2050,False,False
wands,minilm,26,1060,C1,1289,1293,False,False
wands,minilm,26,1060,C2s2,1887,1888,False,False
wands,minilm,26,1060,C2s3,1742,1736,False,False
wands,minilm,26,1060,C2s5,1339,1327,False,False
wands,minilm,26,10692,C0,1415,1412,False,False
wands,minilm,26,10692,C1,1926,1931,False,False
wands,minilm,26,10692,C2s1,1919,1920,False,False
wands,minilm,26,10692,C2s2,838,835,False,False
wands,minilm,26,10692,C2s3,1437,1439,False,False
wands,minilm,26,10692,C2s4,2071,2073,False,False
wands,minilm,26,10692,C2s5,2248,2249,False,False
wands,minilm,26,10713,C1,747,748,False,False
wands,minilm,26,10713,C2s1,870,869,False,False
wands,minilm,26,10713,C2s2,658,659,False,False
wands,minilm,26,10713,C2s3,1098,1100,False,False
wands,minilm,26,10713,C2s4,822,825,False,False
wands,minilm,26,1073,C0,272,271,False,False
wands,minilm,26,1073,C1,637,639,False,False
wands,minilm,26,1073,C2s3,1298,1299,False,False
wands,minilm,26,1073,C2s5,498,499,False,False
wands,minilm,26,10738,C2s1,2156,2155,False,False
wands,minilm,26,10738,C2s2,1939,1936,False,False
wands,minilm,26,10738,C2s4,3259,3255,False,False
wands,minilm,26,10738,C2s5,2420,2415,False,False
wands,minilm,26,10747,C0,504,505,False,False
wands,minilm,26,10747,C1,515,517,False,False
wands,minilm,26,10747,C2s3,716,718,False,False
wands,minilm,26,10747,C2s4,535,536,False,False
wands,minilm,26,10800,C1,137,138,False,False
wands,minilm,26,10800,C2s5,17,16,False,False
wands,minilm,26,10819,C2s1,464,465,False,False
wands,minilm,26,10819,C2s2,894,893,False,False
wands,minilm,26,10819,C2s4,971,970,False,False
wands,minilm,26,10829,C0,1861,1856,False,False
wands,minilm,26,10829,C1,2489,2486,False,False
wands,minilm,26,10829,C2s1,2115,2117,False,False
wands,minilm,26,10829,C2s3,2646,2644,False,False
wands,minilm,26,10829,C2s4,2813,2805,False,False
wands,minilm,26,10829,C2s5,3140,3137,False,False
wands,minilm,26,10957,C0,2781,2779,False,False
wands,minilm,26,10957,C1,1986,1988,False,False
wands,minilm,26,10957,C2s1,1590,1591,False,False
wands,minilm,26,10957,C2s2,2476,2468,False,False
wands,minilm,26,10957,C2s3,2344,2333,False,False
wands,minilm,26,10957,C2s4,4499,4483,False,False
wands,minilm,26,10957,C2s5,2770,2766,False,False
wands,minilm,26,11060,C0,623,624,False,False
wands,minilm,26,11060,C1,431,434,False,False
wands,minilm,26,11060,C2s4,368,367,False,False
wands,minilm,26,11060,C2s5,409,410,False,False
wands,minilm,26,11062,C0,380,381,False,False
wands,minilm,26,11062,C1,1268,1266,False,False
wands,minilm,26,11062,C2s1,763,767,False,False
wands,minilm,26,1113,C0,1467,1468,False,False
wands,minilm,26,1113,C1,3168,3173,False,False
wands,minilm,26,1113,C2s1,1609,1605,False,False
wands,minilm,26,1113,C2s2,1473,1472,False,False
wands,minilm,26,1113,C2s3,1032,1031,False,False
wands,minilm,26,1113,C2s4,2458,2456,False,False
wands,minilm,26,1113,C2s5,2040,2035,False,False
wands,minilm,26,11184,C2s1,1260,1258,False,False
wands,minilm,26,11184,C2s2,323,322,False,False
wands,minilm,26,11184,C2s4,867,868,False,False
wands,minilm,26,11184,C2s5,174,175,False,False
wands,minilm,26,11195,C0,1255,1254,False,False
wands,minilm,26,11195,C1,1111,1109,False,False
wands,minilm,26,11195,C2s1,1011,1008,False,False
wands,minilm,26,11195,C2s2,656,659,False,False
wands,minilm,26,11195,C2s3,1278,1276,False,False
wands,minilm,26,11195,C2s4,451,454,False,False
wands,minilm,26,11238,C0,2254,2249,False,False
wands,minilm,26,11238,C1,3227,3228,False,False
wands,minilm,26,11238,C2s1,1623,1619,False,False
wands,minilm,26,11238,C2s2,2348,2349,False,False
wands,minilm,26,11238,C2s3,1668,1670,False,False
wands,minilm,26,11238,C2s4,3560,3566,False,False
wands,minilm,26,11238,C2s5,1800,1799,False,False
wands,minilm,26,1125,C0,900,903,False,False
wands,minilm,26,1125,C1,1210,1211,False,False
wands,minilm,26,1125,C2s2,1252,1254,False,False
wands,minilm,26,1125,C2s3,552,554,False,False
wands,minilm,26,1125,C2s5,758,759,False,False
wands,minilm,26,11253,C1,3301,3296,False,False
wands,minilm,26,11253,C2s1,1665,1662,False,False
wands,minilm,26,11253,C2s2,1556,1559,False,False
wands,minilm,26,11253,C2s3,2651,2660,False,False
wands,minilm,26,11253,C2s4,2735,2734,False,False
wands,minilm,26,11253,C2s5,2155,2158,False,False
wands,minilm,26,11255,C1,2442,2445,False,False
wands,minilm,26,11255,C2s1,1045,1041,False,False
wands,minilm,26,11255,C2s4,2840,2842,False,False
wands,minilm,26,11255,C2s5,665,664,False,False
wands,minilm,26,1144,C2s1,210,212,False,False
wands,minilm,26,1144,C2s2,210,212,False,False
wands,minilm,26,1144,C2s4,480,476,False,False
wands,minilm,26,11470,C1,761,762,False,False
wands,minilm,26,11470,C2s2,421,417,False,False
wands,minilm,26,11470,C2s4,664,661,False,False
wands,minilm,26,11470,C2s5,217,216,False,False
wands,minilm,26,1148,C2s1,238,237,False,False
wands,minilm,26,1148,C2s2,374,375,False,False
wands,minilm,26,1148,C2s3,298,300,False,False
wands,minilm,26,1148,C2s4,107,108,False,False
wands,minilm,26,1148,C2s5,161,160,False,False
wands,minilm,26,1149,C1,150,152,False,False
wands,minilm,26,1149,C2s1,153,152,False,False
wands,minilm,26,1149,C2s3,254,255,False,False
wands,minilm,26,1149,C2s4,17,16,False,False
wands,minilm,26,1149,C2s5,72,71,False,False
wands,minilm,26,11655,C0,4037,4036,False,False
wands,minilm,26,11655,C1,5578,5580,False,False
wands,minilm,26,11655,C2s1,7217,7218,False,False
wands,minilm,26,11655,C2s2,5345,5348,False,False
wands,minilm,26,11655,C2s4,2628,2626,False,False
wands,minilm,26,11655,C2s5,1921,1923,False,False
wands,minilm,26,1167,C0,279,278,False,False
wands,minilm,26,1167,C1,352,353,False,False
wands,minilm,26,1167,C2s2,336,337,False,False
wands,minilm,26,1167,C2s3,308,310,False,False
wands,minilm,26,1167,C2s5,239,238,False,False
wands,minilm,26,11674,C0,3547,3546,False,False
wands,minilm,26,11674,C1,7573,7575,False,False
wands,minilm,26,11674,C2s1,5776,5773,False,False
wands,minilm,26,11674,C2s2,5446,5448,False,False
wands,minilm,26,11674,C2s3,5220,5224,False,False
wands,minilm,26,11674,C2s4,4158,4153,False,False
wands,minilm,26,11674,C2s5,1510,1507,False,False
wands,minilm,26,1197,C0,5297,5291,False,False
wands,minilm,26,1197,C1,5297,5291,False,False
wands,minilm,26,1197,C2s1,5297,5291,False,False
wands,minilm,26,1197,C2s2,5297,5291,False,False
wands,minilm,26,1197,C2s3,5297,5291,False,False
wands,minilm,26,1197,C2s4,5297,5291,False,False
wands,minilm,26,1197,C2s5,5297,5291,False,False
wands,minilm,26,1198,C1,7869,7871,False,False
wands,minilm,26,1198,C2s1,9018,9013,False,False
wands,minilm,26,1198,C2s2,7207,7215,False,False
wands,minilm,26,1198,C2s3,7197,7201,False,False
wands,minilm,26,1198,C2s4,7992,7984,False,False
wands,minilm,26,1198,C2s5,7295,7300,False,False
wands,minilm,26,1199,C0,7987,7981,False,False
wands,minilm,26,1199,C1,7987,7981,False,False
wands,minilm,26,1199,C2s1,7987,7981,False,False
wands,minilm,26,1199,C2s2,7987,7981,False,False
wands,minilm,26,1199,C2s3,7987,7981,False,False
wands,minilm,26,1199,C2s4,7987,7981,False,False
wands,minilm,26,1199,C2s5,7987,7981,False,False
wands,minilm,26,12107,C0,2010,2012,False,False
wands,minilm,26,12107,C2s2,1886,1883,False,False
wands,minilm,26,12107,C2s3,1020,1018,False,False
wands,minilm,26,12107,C2s4,1322,1324,False,False
wands,minilm,26,12107,C2s5,1948,1950,False,False
wands,minilm,26,12120,C1,486,484,False,False
wands,minilm,26,12120,C2s1,1492,1493,False,False
wands,minilm,26,12120,C2s2,428,427,False,False
wands,minilm,26,12120,C2s3,391,390,False,False
wands,minilm,26,12120,C2s5,565,566,False,False
wands,minilm,26,12215,C0,2372,2375,False,False
wands,minilm,26,12215,C1,2353,2364,False,False
wands,minilm,26,12215,C2s1,2593,2594,False,False
wands,minilm,26,12215,C2s2,2454,2456,False,False
wands,minilm,26,12215,C2s3,4722,4726,False,False
wands,minilm,26,12215,C2s4,4041,4042,False,False
wands,minilm,26,12215,C2s5,3360,3363,False,False
wands,minilm,26,12265,C0,3581,3584,False,False
wands,minilm,26,12265,C1,6741,6744,False,False
wands,minilm,26,12265,C2s1,3075,3074,False,False
wands,minilm,26,12265,C2s2,5656,5658,False,False
wands,minilm,26,12265,C2s3,3751,3750,False,False
wands,minilm,26,12265,C2s4,6967,6968,False,False
wands,minilm,26,12265,C2s5,4382,4385,False,False
wands,minilm,26,12266,C2s1,3818,3816,False,False
wands,minilm,26,12266,C2s2,2282,2286,False,False
wands,minilm,26,12266,C2s3,2196,2208,False,False
wands,minilm,26,12266,C2s4,2422,2428,False,False
wands,minilm,26,12266,C2s5,2886,2887,False,False
wands,minilm,26,12383,C1,178,177,False,False
wands,minilm,26,12383,C2s1,905,899,False,False
wands,minilm,26,12383,C2s2,1659,1655,False,False
wands,minilm,26,12383,C2s4,881,885,False,False
wands,minilm,26,12383,C2s5,1162,1160,False,False
wands,minilm,26,12407,C0,403,405,False,False
wands,minilm,26,12407,C1,894,898,False,False
wands,minilm,26,12407,C2s2,818,821,False,False
wands,minilm,26,12407,C2s3,254,256,False,False
wands,minilm,26,12407,C2s4,161,162,False,False
wands,minilm,26,12408,C0,901,902,False,False
wands,minilm,26,12408,C1,1126,1132,False,False
wands,minilm,26,12408,C2s1,696,700,False,False
wands,minilm,26,12408,C2s2,428,430,False,False
wands,minilm,26,12408,C2s4,360,363,False,False
wands,minilm,26,1255,C0,917,921,False,False
wands,minilm,26,1255,C2s1,421,418,False,False
wands,minilm,26,1255,C2s2,637,638,False,False
wands,minilm,26,1255,C2s5,808,804,False,False
wands,minilm,26,1294,C0,148,147,False,False
wands,minilm,26,1294,C1,713,714,False,False
wands,minilm,26,1294,C2s1,638,637,False,False
wands,minilm,26,1294,C2s2,504,503,False,False
wands,minilm,26,1294,C2s4,334,332,False,False
wands,minilm,26,12987,C0,2134,2133,False,False
wands,minilm,26,12987,C1,1284,1283,False,False
wands,minilm,26,12987,C2s1,2595,2590,False,False
wands,minilm,26,12987,C2s2,2874,2881,False,False
wands,minilm,26,12987,C2s3,3718,3721,False,False
wands,minilm,26,12987,C2s4,2999,3006,False,False
wands,minilm,26,12987,C2s5,1823,1824,False,False
wands,minilm,26,12990,C0,6855,6858,False,False
wands,minilm,26,12990,C1,6856,6859,False,False
wands,minilm,26,12990,C2s1,6599,6604,False,False
wands,minilm,26,12990,C2s2,6362,6365,False,False
wands,minilm,26,12990,C2s3,6513,6516,False,False
wands,minilm,26,12990,C2s4,6416,6424,False,False
wands,minilm,26,12990,C2s5,6634,6633,False,False
wands,minilm,26,13017,C0,859,860,False,False
wands,minilm,26,13017,C1,4262,4270,False,False
wands,minilm,26,13017,C2s2,1436,1435,False,False
wands,minilm,26,13017,C2s3,1731,1736,False,False
wands,minilm,26,13017,C2s5,3202,3209,False,False
wands,minilm,26,13151,C2s2,398,399,False,False
wands,minilm,26,13151,C2s3,269,268,False,False
wands,minilm,26,13151,C2s4,160,159,False,False
wands,minilm,26,13232,C0,1231,1229,False,False
wands,minilm,26,13232,C1,1689,1694,False,False
wands,minilm,26,13232,C2s1,935,939,False,False
wands,minilm,26,13232,C2s2,1218,1219,False,False
wands,minilm,26,13232,C2s3,1438,1435,False,False
wands,minilm,26,13232,C2s4,1521,1524,False,False
wands,minilm,26,13232,C2s5,1155,1158,False,False
wands,minilm,26,1331,C0,3434,3429,False,False
wands,minilm,26,1331,C1,2129,2126,False,False
wands,minilm,26,1331,C2s1,3979,3981,False,False
wands,minilm,26,1331,C2s2,3235,3233,False,False
wands,minilm,26,1331,C2s3,3398,3397,False,False
wands,minilm,26,1331,C2s4,3926,3922,False,False
wands,minilm,26,1331,C2s5,1501,1494,False,False
wands,minilm,26,1343,C0,1083,1085,False,False
wands,minilm,26,1343,C1,1522,1523,False,False
wands,minilm,26,1343,C2s1,632,631,False,False
wands,minilm,26,1343,C2s2,329,330,False,False
wands,minilm,26,1343,C2s3,808,812,False,False
wands,minilm,26,1343,C2s4,566,565,False,False
wands,minilm,26,1343,C2s5,807,806,False,False
wands,minilm,26,13700,C0,146,148,False,False
wands,minilm,26,13700,C2s2,246,247,False,False
wands,minilm,26,13700,C2s3,42,43,False,False
wands,minilm,26,13700,C2s5,293,294,False,False
wands,minilm,26,13705,C0,6424,6421,False,False
wands,minilm,26,13705,C1,6713,6717,False,False
wands,minilm,26,13705,C2s1,4351,4347,False,False
wands,minilm,26,13705,C2s2,5292,5287,False,False
wands,minilm,26,13705,C2s3,6867,6869,False,False
wands,minilm,26,13705,C2s4,5009,5018,False,False
wands,minilm,26,13705,C2s5,4299,4305,False,False
wands,minilm,26,1375,C0,2268,2270,False,False
wands,minilm,26,1375,C1,4540,4546,False,False
wands,minilm,26,1375,C2s1,2525,2521,False,False
wands,minilm,26,1375,C2s2,2609,2613,False,False
wands,minilm,26,1375,C2s3,2953,2955,False,False
wands,minilm,26,1375,C2s4,2803,2810,False,False
wands,minilm,26,1375,C2s5,1230,1229,False,False
wands,minilm,26,13783,C0,691,688,False,False
wands,minilm,26,13783,C1,1705,1706,False,False
wands,minilm,26,13783,C2s2,2684,2692,False,False
wands,minilm,26,13783,C2s3,2493,2486,False,False
wands,minilm,26,13783,C2s4,4890,4891,False,False
wands,minilm,26,13783,C2s5,2779,2781,False,False
wands,minilm,26,13790,C0,6754,6749,False,False
wands,minilm,26,13790,C1,6140,6142,False,False
wands,minilm,26,13790,C2s1,7289,7285,False,False
wands,minilm,26,13790,C2s2,7478,7476,False,False
wands,minilm,26,13790,C2s3,7366,7365,False,False
wands,minilm,26,13790,C2s4,6330,6321,False,False
wands,minilm,26,13790,C2s5,7717,7724,False,False
wands,minilm,26,13814,C0,3881,3884,False,False
wands,minilm,26,13814,C2s1,2914,2912,False,False
wands,minilm,26,13814,C2s2,4148,4146,False,False
wands,minilm,26,13814,C2s3,4090,4091,False,False
wands,minilm,26,13814,C2s4,3285,3286,False,False
wands,minilm,26,13814,C2s5,3828,3829,False,False
wands,minilm,26,13826,C0,1535,1528,False,False
wands,minilm,26,13826,C1,1539,1543,False,False
wands,minilm,26,13826,C2s1,1684,1682,False,False
wands,minilm,26,13826,C2s4,1054,1055,False,False
wands,minilm,26,13826,C2s5,1632,1636,False,False
wands,minilm,26,13926,C1,749,750,False,False
wands,minilm,26,13926,C2s1,728,729,False,False
wands,minilm,26,13926,C2s3,449,450,False,False
wands,minilm,26,13926,C2s4,485,486,False,False
wands,minilm,26,13928,C0,607,602,False,False
wands,minilm,26,13928,C2s1,320,319,False,False
wands,minilm,26,13928,C2s3,424,418,False,False
wands,minilm,26,13928,C2s4,317,315,False,False
wands,minilm,26,13928,C2s5,329,326,False,False
wands,minilm,26,13929,C2s1,408,409,False,False
wands,minilm,26,13929,C2s2,506,512,False,False
wands,minilm,26,13929,C2s3,466,468,False,False
