dataset,model,intervention,target_support,catalog_size,K,variable,rank,query_balanced_ecdf,pair_micro_ecdf,crossing_pairs,crossing_queries,weighting
wands,minilm,target_only,full,42994,20,worst_rank,238,0.8814877199185259,0.9137476459510356,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,240,0.8816969249394464,0.9141242937853108,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,241,0.8862240652406452,0.9156308851224104,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,242,0.8863471270176573,0.9160075329566856,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,243,0.8864701887946693,0.9163841807909604,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,244,0.8879178399941937,0.9182674199623352,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,246,0.8881080263768487,0.91864406779661,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,247,0.8883869664047427,0.9190207156308852,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,249,0.8887414526901913,0.919774011299435,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,250,0.8890203927180853,0.92015065913371,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,251,0.8912431960653656,0.9209039548022598,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,252,0.8914524010862861,0.9212806026365348,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,254,0.8915474942776136,0.9216572504708098,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,255,0.891663719289236,0.9220338983050848,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,256,0.8917832650154763,0.9224105461393596,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,257,0.8959673654338863,0.9227871939736346,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,258,0.8962463054617803,0.9231638418079096,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,259,0.8963436101226736,0.9235404896421846,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,260,0.8975594444975038,0.9246704331450094,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,261,0.8977707627004538,0.9254237288135592,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,265,0.8979015158385291,0.9258003766478344,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,266,0.9002179116695693,0.927683615819209,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,267,0.9004904056043818,0.928436911487759,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,268,0.9006253765856208,0.928813559322034,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,269,0.9019183798399212,0.9299435028248588,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,271,0.9028964812364326,0.9306967984934088,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,272,0.903726404451293,0.9318267419962336,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,273,0.904533338103415,0.9325800376647836,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,274,0.9055793632080176,0.9329566854990584,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,276,0.9059232525071124,0.9340866290018832,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,277,0.9060183456984398,0.9344632768361582,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,278,0.9062343874847498,0.935216572504708,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,279,0.9068351813909832,0.935969868173258,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,280,0.9070443864119035,0.9363465160075328,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,281,0.9071674481889156,0.936723163841808,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,283,0.9076904607412168,0.9370998116760828,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,287,0.908510872587964,0.9378531073446328,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,288,0.9088172839822414,0.9386064030131828,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,290,0.910093971032987,0.9397363465160076,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,291,0.9101890642243144,0.9401129943502824,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,293,0.9110109410922164,0.9408662900188324,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,295,0.9113871857810036,0.9416195856873822,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,298,0.9114801657903016,0.9419962335216572,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,304,0.9116703521729568,0.9423728813559322,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,305,0.912019027207824,0.9427495291902072,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,306,0.9121352522194466,0.943126177024482,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,307,0.9123254386021016,0.943502824858757,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,308,0.912474870759902,0.943879472693032,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,311,0.912720994313926,0.944256120527307,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,312,0.9134398013088836,0.9453860640301318,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,313,0.9137187413367776,0.9457627118644067,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,315,0.9145555614204596,0.9461393596986816,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,316,0.914710528102623,0.9465160075329568,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,318,0.9153363550882826,0.9472693032015066,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,320,0.9156754586516048,0.9480225988700564,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,321,0.9161403586980948,0.9483992467043314,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,323,0.9163305450807496,0.9487758945386064,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,324,0.9165766686347738,0.9491525423728814,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,325,0.9167375955739434,0.9495291902071564,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,326,0.9168305755832414,0.9499058380414312,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,328,0.9169235555925396,0.9502824858757062,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,330,0.917111628793165,0.9510357815442562,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,332,0.9172067219844924,0.9514124293785312,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,335,0.9172997019937904,0.951789077212806,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,337,0.917897430624992,0.952165725047081,2655,239,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,20,worst_rank,341,0.920454380880687,0.9529190207156308,2655,239,"equal weight per crossing query, equal products within query"
