claim_id,manuscript_location,claim,dataset,encoder,intervention,cutoff,schedule_family,queries,pairs,query_support,relevance_definition,weighting,comparator,source_file,source_columns,source_selector,run_id,model_revision,serializer_revision,repository_revision,full_precision_recomputation,manuscript_value,formatted_recomputation,display_scale,display_decimals,status,discrepancy,bootstrap_population,bootstrap_pairing,bootstrap_resamples,bootstrap_seed,ci_low,ci_high,interval,notes,ci_units,resolution
S6-0030,p7 Figure 3,fully_fitting VI,wands,gte_modernbert,target_only,20,original seven,308,21299,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/inclusion_complete.csv,VI,wands/gte_modernbert/target_only/fully_fitting/K20,revision_section6_20260924 (executed 2026-09-25),e7f32e3c00f91d699e8c43b53106206bcc72bb22,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.1455063312533377,14.55,14.55,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.1284425932083342,0.1631562354808283,95% unadjusted paired query-cluster percentile,"GTE full and fitting are the same estimate, displayed once in revised asset.","raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0031,p7 Figure 3,fully_fitting queries,wands,gte_modernbert,target_only,20,original seven,308,21299,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,integer count or structural audit predicate; no averaging unless explicitly stated,,tables/inclusion_complete.csv,queries,wands/gte_modernbert/target_only/fully_fitting/K20,revision_section6_20260924 (executed 2026-09-25),e7f32e3c00f91d699e8c43b53106206bcc72bb22,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,308,308,308,1,0,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,,,not applicable to count or range; endpoint CIs in companion,"GTE full and fitting are the same estimate, displayed once in revised asset.",not applicable,verified against saved evidence
S6-0032,p7 Figure 3,fully_fitting pairs,wands,gte_modernbert,target_only,20,original seven,308,21299,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,integer count or structural audit predicate; no averaging unless explicitly stated,,tables/inclusion_complete.csv,pairs,wands/gte_modernbert/target_only/fully_fitting/K20,revision_section6_20260924 (executed 2026-09-25),e7f32e3c00f91d699e8c43b53106206bcc72bb22,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,21299,21299,21299,1,0,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,,,not applicable to count or range; endpoint CIs in companion,"GTE full and fitting are the same estimate, displayed once in revised asset.",not applicable,verified against saved evidence
S6-0033,p7 Figure 3,full VI,esci,minilm,target_only,20,original seven,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/inclusion_complete.csv,VI,esci/minilm/target_only/full/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.0290919832935762,2.91,2.91,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.0214280619938691,0.038054150573753498,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0034,p7 Figure 3,full queries,esci,minilm,target_only,20,original seven,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,integer count or structural audit predicate; no averaging unless explicitly stated,,tables/inclusion_complete.csv,queries,esci/minilm/target_only/full/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,499,499,499,1,0,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,,,not applicable to count or range; endpoint CIs in companion,,not applicable,verified against saved evidence
S6-0035,p7 Figure 3,full pairs,esci,minilm,target_only,20,original seven,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,integer count or structural audit predicate; no averaging unless explicitly stated,,tables/inclusion_complete.csv,pairs,esci/minilm/target_only/full/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,4434,4434,4434,1,0,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,,,not applicable to count or range; endpoint CIs in companion,,not applicable,verified against saved evidence
S6-0036,p7 Figure 3,fully_fitting VI,esci,minilm,target_only,20,original seven,460,2578,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/inclusion_complete.csv,VI,esci/minilm/target_only/fully_fitting/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.032046670317380802,3.20,3.20,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.022539541895261601,0.042545743073099697,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0037,p7 Figure 3,fully_fitting queries,esci,minilm,target_only,20,original seven,460,2578,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,integer count or structural audit predicate; no averaging unless explicitly stated,,tables/inclusion_complete.csv,queries,esci/minilm/target_only/fully_fitting/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,460,460,460,1,0,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,,,not applicable to count or range; endpoint CIs in companion,,not applicable,verified against saved evidence
S6-0038,p7 Figure 3,fully_fitting pairs,esci,minilm,target_only,20,original seven,460,2578,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,integer count or structural audit predicate; no averaging unless explicitly stated,,tables/inclusion_complete.csv,pairs,esci/minilm/target_only/fully_fitting/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,2578,2578,2578,1,0,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,,,not applicable to count or range; endpoint CIs in companion,,not applicable,verified against saved evidence
S6-0039,p7 Figure 3,full VI,esci,bge_base,target_only,20,original seven,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/inclusion_complete.csv,VI,esci/bge_base/target_only/full/K20,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.024236389741890602,2.42,2.42,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.017583465808046501,0.0317870853116244,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0040,p7 Figure 3,full queries,esci,bge_base,target_only,20,original seven,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,integer count or structural audit predicate; no averaging unless explicitly stated,,tables/inclusion_complete.csv,queries,esci/bge_base/target_only/full/K20,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,499,499,499,1,0,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,,,not applicable to count or range; endpoint CIs in companion,,not applicable,verified against saved evidence
S6-0041,p7 Figure 3,full pairs,esci,bge_base,target_only,20,original seven,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,integer count or structural audit predicate; no averaging unless explicitly stated,,tables/inclusion_complete.csv,pairs,esci/bge_base/target_only/full/K20,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,4434,4434,4434,1,0,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,,,not applicable to count or range; endpoint CIs in companion,,not applicable,verified against saved evidence
S6-0042,p7 Figure 3,fully_fitting VI,esci,bge_base,target_only,20,original seven,488,3587,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/inclusion_complete.csv,VI,esci/bge_base/target_only/fully_fitting/K20,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.025527283248947201,2.55,2.55,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.018684840148412301,0.033155603461303397,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0043,p7 Figure 3,fully_fitting queries,esci,bge_base,target_only,20,original seven,488,3587,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,integer count or structural audit predicate; no averaging unless explicitly stated,,tables/inclusion_complete.csv,queries,esci/bge_base/target_only/fully_fitting/K20,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,488,488,488,1,0,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,,,not applicable to count or range; endpoint CIs in companion,,not applicable,verified against saved evidence
S6-0044,p7 Figure 3,fully_fitting pairs,esci,bge_base,target_only,20,original seven,488,3587,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,integer count or structural audit predicate; no averaging unless explicitly stated,,tables/inclusion_complete.csv,pairs,esci/bge_base/target_only/fully_fitting/K20,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,3587,3587,3587,1,0,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,,,not applicable to count or range; endpoint CIs in companion,,not applicable,verified against saved evidence
S6-0045,p7 Figure 3,full VI,esci,gte_modernbert,target_only,20,original seven,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/inclusion_complete.csv,VI,esci/gte_modernbert/target_only/full/K20,revision_section6_20260924 (executed 2026-09-25),e7f32e3c00f91d699e8c43b53106206bcc72bb22,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.058833297431182,5.88,5.88,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.048260698162853499,0.070190907720132797,95% unadjusted paired query-cluster percentile,"GTE full and fitting are the same estimate, displayed once in revised asset.","raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
