dataset,model,method,reference,K,aggregation,metric,delta,ci_low,ci_high,eligible_queries,highest_pairs,interval,bootstrap_seed,bootstrap_draws
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,20,query_macro,source_recall,0.011661871203683208,-0.0067527401060799895,0.029794871648292358,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,20,pair_micro,persistent_inclusion,0.008570139828597204,-0.005867032731640332,0.022772507237326402,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,20,pair_micro,persistent_omission,-0.008570139828597202,-0.022772507237326396,0.005867032731640331,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,20,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,20,pair_micro,mean_recall,0.008570139828597204,-0.005867032731640332,0.022772507237326402,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,20,pair_micro,source_recall,0.008570139828597204,-0.005867032731640332,0.022772507237326402,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,20,query_macro,persistent_inclusion,0.07322706614632542,0.057309208729757186,0.09019795818870145,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,20,query_macro,persistent_omission,-0.07322706614632542,-0.09019795818870147,-0.05730920872975719,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,20,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,20,query_macro,mean_recall,0.07322706614632542,0.057309208729757186,0.09019795818870145,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,20,query_macro,source_recall,0.07322706614632542,0.057309208729757186,0.09019795818870145,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,20,pair_micro,persistent_inclusion,0.053225078935498424,0.041123889095232444,0.06609721769257217,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,20,pair_micro,persistent_omission,-0.053225078935498424,-0.06609721769257217,-0.041123889095232444,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,20,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,20,pair_micro,mean_recall,0.053225078935498424,0.041123889095232444,0.06609721769257217,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,20,pair_micro,source_recall,0.053225078935498424,0.041123889095232444,0.06609721769257217,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,20,query_macro,persistent_inclusion,0.013143450703780597,0.009211366171722664,0.017510153830264306,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,20,query_macro,persistent_omission,0.009926284221335829,0.0070630285394596625,0.013249315953692609,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,20,query_macro,VI,-0.023069734925116422,-0.02905126130579844,-0.017625300112393178,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,20,query_macro,mean_recall,0.0016954129276193527,-0.0002539186575204661,0.003756483151057368,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,20,query_macro,source_recall,0.0035420601849859962,1.4501777513094205e-05,0.007492211669907195,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,20,pair_micro,persistent_inclusion,0.018042399639152006,0.01364373888143886,0.0225565658738612,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,20,pair_micro,persistent_omission,0.013982859720342806,0.010441364706559158,0.017804171022070277,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,20,pair_micro,VI,-0.032025259359494816,-0.03885317490537658,-0.0254217674550611,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,20,pair_micro,mean_recall,0.0013853985437205997,-0.0005711978889035687,0.0033635670512452793,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,20,pair_micro,source_recall,0.0031574199368516022,0.0006499027920618745,0.005838402451973085,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,100,query_macro,persistent_inclusion,0.0050932592653199025,-0.0032468942489934293,0.013480213914903371,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,100,query_macro,persistent_omission,-0.0050932592653199025,-0.013480213914903373,0.0032468942489934276,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,100,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,100,query_macro,mean_recall,0.0050932592653199025,-0.0032468942489934293,0.013480213914903371,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,100,query_macro,source_recall,0.0050932592653199025,-0.0032468942489934293,0.013480213914903371,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,100,pair_micro,persistent_inclusion,0.010374379792512404,0.0023947151056294687,0.019417475728155338,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,100,pair_micro,persistent_omission,-0.010374379792512404,-0.019417475728155338,-0.0023947151056294713,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,100,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,100,pair_micro,mean_recall,0.010374379792512404,0.0023947151056294687,0.019417475728155338,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,100,pair_micro,source_recall,0.010374379792512404,0.0023947151056294687,0.019417475728155338,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,100,query_macro,persistent_inclusion,0.08722502316320492,0.0706335546184873,0.10462630844771452,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,100,query_macro,persistent_omission,-0.08722502316320492,-0.10462630844771453,-0.0706335546184873,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,100,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,100,query_macro,mean_recall,0.08722502316320492,0.0706335546184873,0.10462630844771452,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,100,query_macro,source_recall,0.08722502316320492,0.0706335546184873,0.10462630844771452,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,100,pair_micro,persistent_inclusion,0.07758231844835363,0.06182339984345457,0.09521827880196582,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,100,pair_micro,persistent_omission,-0.07758231844835363,-0.09521827880196583,-0.06182339984345458,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,100,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,100,pair_micro,mean_recall,0.07758231844835363,0.06182339984345457,0.09521827880196582,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,BM25,100,pair_micro,source_recall,0.07758231844835363,0.06182339984345457,0.09521827880196582,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,100,query_macro,persistent_inclusion,0.003001633985885097,0.001486771564753616,0.004754159482011926,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,100,query_macro,persistent_omission,0.004445472842048603,0.0012480227470534175,0.009482590722570683,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,100,query_macro,VI,-0.007447106827933699,-0.012624035038946383,-0.0036902968864173887,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,100,query_macro,mean_recall,-0.0005568837854527255,-0.0016932483444972728,0.00042025474086801375,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,100,query_macro,source_recall,0.0004810648973975632,-0.0005451345813319758,0.0015929963559597829,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,100,pair_micro,persistent_inclusion,0.0036084799278304014,0.0018885073452711522,0.005577513140848051,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,100,pair_micro,persistent_omission,0.0029318899413622026,0.0015085476761780433,0.0045808782747451295,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,100,pair_micro,VI,-0.006540369869192602,-0.009172261893854365,-0.004128572480170781,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,100,pair_micro,mean_recall,-9.6655712352602e-05,-0.0011934109705697459,0.0010361481006370588,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,raw_hybrid,100,pair_micro,source_recall,0.000676589986468201,-0.0006587651455106253,0.002050604369057215,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,20,query_macro,persistent_inclusion,0.011651740178805296,-0.006532476699201676,0.029648370610032868,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,20,query_macro,persistent_omission,-0.011651740178805296,-0.02964837061003287,0.006532476699201669,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,20,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,20,query_macro,mean_recall,0.011651740178805296,-0.006532476699201676,0.029648370610032868,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,20,query_macro,source_recall,0.011651740178805296,-0.006532476699201676,0.029648370610032868,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,20,pair_micro,persistent_inclusion,0.009472259810554802,-0.004765192125937738,0.023957741233056953,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,20,pair_micro,persistent_omission,-0.009472259810554806,-0.023957741233056957,0.004765192125937734,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,20,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,20,pair_micro,mean_recall,0.009472259810554802,-0.004765192125937738,0.023957741233056953,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,20,pair_micro,source_recall,0.009472259810554802,-0.004765192125937738,0.023957741233056953,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,20,query_macro,persistent_inclusion,0.07076316835053131,0.054828669126899945,0.0876941763244137,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,20,query_macro,persistent_omission,-0.07076316835053131,-0.0876941763244137,-0.054828669126899945,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,20,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,20,query_macro,mean_recall,0.07076316835053131,0.054828669126899945,0.0876941763244137,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,20,query_macro,source_recall,0.07076316835053131,0.054828669126899945,0.0876941763244137,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,20,pair_micro,persistent_inclusion,0.05142083897158322,0.039104973302416454,0.06441578120823309,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,20,pair_micro,persistent_omission,-0.05142083897158322,-0.06441578120823309,-0.039104973302416454,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,20,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,20,pair_micro,mean_recall,0.05142083897158322,0.039104973302416454,0.06441578120823309,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,20,pair_micro,source_recall,0.05142083897158322,0.039104973302416454,0.06441578120823309,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,20,query_macro,persistent_inclusion,0.010679552907986488,0.007564279511223702,0.014368076803052177,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,20,query_macro,persistent_omission,0.012390182017129938,0.00854593472528992,0.016658983109482776,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,20,query_macro,VI,-0.023069734925116422,-0.02905126130579844,-0.017625300112393178,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,20,query_macro,mean_recall,-0.0007684848681747546,-0.0032590832623736452,0.0017055873511874562,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,20,query_macro,source_recall,0.001078162389191889,-0.001950293275645318,0.004386972746843572,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,20,pair_micro,persistent_inclusion,0.016238159675236806,0.012155161795244281,0.020435084018965533,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,20,pair_micro,persistent_omission,0.015787099684258007,0.011950037099397851,0.019843171094962204,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,20,pair_micro,VI,-0.032025259359494816,-0.03885317490537658,-0.0254217674550611,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,20,pair_micro,mean_recall,-0.0004188414201946017,-0.0022533909391929344,0.0013931298335130016,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,20,pair_micro,source_recall,0.0013531799729364009,-0.0012125005578613823,0.004000941397975994,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,100,query_macro,persistent_inclusion,0.005387513887882171,-0.002848337714623112,0.01372639291506214,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,100,query_macro,persistent_omission,-0.00538751388788217,-0.01372639291506214,0.0028483377146231114,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,100,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,100,query_macro,mean_recall,0.005387513887882171,-0.002848337714623112,0.01372639291506214,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,100,query_macro,source_recall,0.005387513887882171,-0.002848337714623112,0.01372639291506214,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,100,pair_micro,persistent_inclusion,0.011276499774470004,0.002966577014215778,0.020609291490769472,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,100,pair_micro,persistent_omission,-0.011276499774470004,-0.020609291490769475,-0.00296657701421578,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,100,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,100,pair_micro,mean_recall,0.011276499774470004,0.002966577014215778,0.020609291490769472,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,lexical_descending,100,pair_micro,source_recall,0.011276499774470004,0.002966577014215778,0.020609291490769472,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,100,query_macro,persistent_inclusion,0.08719759336373102,0.07055658790133659,0.10475668221626006,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,100,query_macro,persistent_omission,-0.08719759336373102,-0.10475668221626006,-0.07055658790133659,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,100,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,100,query_macro,mean_recall,0.08719759336373102,0.07055658790133659,0.10475668221626006,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,100,query_macro,source_recall,0.08719759336373102,0.07055658790133659,0.10475668221626006,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,100,pair_micro,persistent_inclusion,0.07735678845286423,0.061518305130752425,0.09487363501414602,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,100,pair_micro,persistent_omission,-0.07735678845286423,-0.09487363501414602,-0.061518305130752425,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,100,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,100,pair_micro,mean_recall,0.07735678845286423,0.061518305130752425,0.09487363501414602,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,BM25,100,pair_micro,source_recall,0.07735678845286423,0.061518305130752425,0.09487363501414602,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,100,query_macro,persistent_inclusion,0.0029742041864112088,0.0010970872040838057,0.005159521319831068,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,100,query_macro,persistent_omission,0.004472902641522492,0.0013913503251554366,0.00945527601073748,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,100,query_macro,VI,-0.007447106827933699,-0.012624035038946383,-0.0036902968864173887,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,100,query_macro,mean_recall,-0.0005843135849266137,-0.0022034966950243984,0.001024581342807078,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,100,query_macro,source_recall,0.00045363509792367495,-0.0012684589820110865,0.0024449373272018536,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,100,pair_micro,persistent_inclusion,0.0033829499323410005,0.0015656452695146494,0.005536358307851351,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,100,pair_micro,persistent_omission,0.003157419936851603,0.0016439450071337681,0.004862254541598421,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,100,pair_micro,VI,-0.006540369869192602,-0.009172261893854365,-0.004128572480170781,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,100,pair_micro,mean_recall,-0.00032218570784200274,-0.0016150135059809952,0.0009362795886331958,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_descending,raw_hybrid,100,pair_micro,source_recall,0.00045105999097880007,-0.0010936312499676875,0.002015700073692891,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,20,query_macro,persistent_inclusion,0.012139015969405127,-0.006339438300050339,0.030277302814851623,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,20,query_macro,persistent_omission,-0.012139015969405129,-0.030277302814851626,0.0063394383000503415,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,20,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,20,query_macro,mean_recall,0.012139015969405127,-0.006339438300050339,0.030277302814851623,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,20,query_macro,source_recall,0.012139015969405127,-0.006339438300050339,0.030277302814851623,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,20,pair_micro,persistent_inclusion,0.009246729815065404,-0.005176945108648809,0.023648668231180402,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,20,pair_micro,persistent_omission,-0.009246729815065401,-0.02364866823118041,0.005176945108648806,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,20,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,20,pair_micro,mean_recall,0.009246729815065404,-0.005176945108648809,0.023648668231180402,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,20,pair_micro,source_recall,0.009246729815065404,-0.005176945108648809,0.023648668231180402,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,20,query_macro,persistent_inclusion,0.07347756714832943,0.05754625297292184,0.09049678899765083,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,20,query_macro,persistent_omission,-0.07347756714832943,-0.09049678899765085,-0.05754625297292184,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,20,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,20,query_macro,mean_recall,0.07347756714832943,0.05754625297292184,0.09049678899765083,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,20,query_macro,source_recall,0.07347756714832943,0.05754625297292184,0.09049678899765083,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,20,pair_micro,persistent_inclusion,0.05345060893098782,0.04135413229020876,0.06634240629975614,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,20,pair_micro,persistent_omission,-0.05345060893098782,-0.06634240629975614,-0.04135413229020876,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,20,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,20,pair_micro,mean_recall,0.05345060893098782,0.04135413229020876,0.06634240629975614,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
