query_id,persistent_inclusion,VI,persistent_omission,n_highest,dataset,model,support,family,K,profile
140,0.66666666666666663,0,0.33333333333333331,3,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
141,0.33333333333333331,0.33333333333333331,0.33333333333333331,3,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
142,0,0.20000000000000001,0.80000000000000004,5,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
146,0.25,0.25,0.5,4,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
147,0.91666666666666663,0,0.083333333333333329,12,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
148,0.067010309278350513,0.19072164948453607,0.74226804123711343,194,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
150,0.90476190476190477,0.047619047619047616,0.047619047619047616,21,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
155,0.125,0.375,0.5,8,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
160,0.14601769911504425,0.29646017699115046,0.55752212389380529,226,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
164,0.0390625,0.234375,0.7265625,128,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
165,0.3188405797101449,0.39130434782608697,0.28985507246376813,69,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
176,0.73913043478260865,0.13043478260869565,0.13043478260869565,23,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
177,0.3125,0.1875,0.5,16,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
180,0.44444444444444442,0.2361111111111111,0.31944444444444442,72,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
182,0.77586206896551724,0.20689655172413793,0.017241379310344827,58,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
184,0.3559322033898305,0.32203389830508472,0.32203389830508472,59,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
185,0.94117647058823528,0,0.058823529411764705,34,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
195,1,0,0,3,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
200,1,0,0,3,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
202,0.37777777777777777,0.44444444444444442,0.17777777777777778,45,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
203,1,0,0,5,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
210,0.44444444444444442,0.55555555555555558,0,9,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
213,1,0,0,1,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
226,0.16751269035532995,0.27411167512690354,0.55837563451776651,197,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
235,0.39097744360902253,0.15037593984962405,0.45864661654135336,133,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
241,0.11486486486486487,0.55405405405405406,0.33108108108108109,148,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
242,0.12571428571428572,0.24571428571428572,0.62857142857142856,175,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
244,0.1111111111111111,0.66666666666666663,0.22222222222222221,9,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
246,0.41666666666666669,0.41666666666666669,0.16666666666666666,12,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
251,0.21111111111111111,0.21111111111111111,0.57777777777777772,90,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
260,1,0,0,26,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
266,0,1,0,1,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
267,1,0,0,2,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
270,0.42857142857142855,0.42857142857142855,0.14285714285714285,42,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
271,0,0,1,1,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
273,0.75,0,0.25,4,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
275,0.53846153846153844,0.38461538461538464,0.076923076923076927,13,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
279,1,0,0,1,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
281,1,0,0,1,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
295,0,0.33333333333333331,0.66666666666666663,6,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
297,0,0.125,0.875,8,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
302,0.4576271186440678,0.44067796610169491,0.10169491525423729,59,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
308,0.5,0.5,0,2,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
310,1,0,0,4,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
313,1,0,0,3,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
316,1,0,0,1,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
317,1,0,0,2,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
323,1,0,0,1,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
326,1,0,0,1,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
327,0,0.125,0.875,8,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
330,1,0,0,1,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
346,0.78947368421052633,0.21052631578947367,0,19,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
352,0.68965517241379315,0.20689655172413793,0.10344827586206896,29,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
359,0.625,0.25,0.125,8,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
367,0.19047619047619047,0.38095238095238093,0.42857142857142855,42,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
368,0.71604938271604934,0.13580246913580246,0.14814814814814814,81,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
370,0,0,1,1,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
372,1,0,0,1,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
376,0.33333333333333331,0.66666666666666663,0,3,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
382,0.5,0.25,0.25,4,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
396,1,0,0,1,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
402,0.5714285714285714,0.42857142857142855,0,7,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
407,0.090909090909090912,0,0.90909090909090906,11,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
415,0.77333333333333332,0.10666666666666667,0.12,75,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
417,0.063829787234042548,0.23936170212765959,0.69680851063829785,188,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
425,0.071428571428571425,0.35714285714285715,0.5714285714285714,56,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
429,0.053191489361702128,0.23404255319148937,0.71276595744680848,94,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
433,0.5752212389380531,0.21238938053097345,0.21238938053097345,113,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
435,0.46808510638297873,0.19148936170212766,0.34042553191489361,47,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
438,0.41584158415841582,0.36633663366336633,0.21782178217821782,101,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
441,0.39743589743589741,0.25641025641025639,0.34615384615384615,78,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
445,0.1588235294117647,0.45294117647058824,0.38823529411764707,170,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
447,0,0.66666666666666663,0.33333333333333331,3,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
455,0.5,0.5,0,2,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
459,0.63157894736842102,0.21052631578947367,0.15789473684210525,19,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
460,0,0.42857142857142855,0.5714285714285714,7,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
461,1,0,0,4,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
464,0.63529411764705879,0.12941176470588237,0.23529411764705882,85,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
465,0,0,1,1,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
466,0,1,0,1,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
476,0.035993740219092331,0.18622848200312989,0.77777777777777779,639,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
481,0,0,1,1,wands,minilm,full,7,100,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
1,0,0,1,8,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
2,0.066225165562913912,0.18543046357615894,0.7483443708609272,151,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
6,0,0.13953488372093023,0.86046511627906974,43,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
7,0.13043478260869565,0.39130434782608697,0.47826086956521741,23,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
11,0.092307692307692313,0.27692307692307694,0.63076923076923075,65,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
13,0.2391304347826087,0.21739130434782608,0.54347826086956519,46,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
14,0.25,0.34999999999999998,0.40000000000000002,20,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
17,0.19047619047619047,0.33333333333333331,0.47619047619047616,21,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
26,0.0011415525114155251,0.067351598173515978,0.93150684931506844,876,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
27,0.01,0.059999999999999998,0.93000000000000005,100,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
31,0,0,1,1,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
36,0.081081081081081086,0.40540540540540543,0.51351351351351349,37,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
37,0.0090909090909090905,0.045454545454545456,0.94545454545454544,110,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
39,0,0.096774193548387094,0.90322580645161288,31,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
40,0.14999999999999999,0.34999999999999998,0.5,40,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
42,0.33333333333333331,0.33333333333333331,0.33333333333333331,3,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
48,0,0,1,1,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
54,0.20000000000000001,0.40000000000000002,0.40000000000000002,5,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
55,0,1,0,1,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
59,0,0.62790697674418605,0.37209302325581395,43,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
60,0,0.66666666666666663,0.33333333333333331,3,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
65,0.078947368421052627,0.13157894736842105,0.78947368421052633,38,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
66,1,0,0,1,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
68,0.02247191011235955,0.16853932584269662,0.8089887640449438,89,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
74,0.66666666666666663,0.33333333333333331,0,3,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
76,0,0,1,2,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
77,0,0,1,1,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
78,0,0,1,3,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
82,0,0.16981132075471697,0.83018867924528306,53,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
86,0.20000000000000001,0.59999999999999998,0.20000000000000001,15,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
88,0,1,0,1,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
89,0.014705882352941176,0.26470588235294118,0.72058823529411764,68,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
91,0,0.375,0.625,8,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
93,0,0.068965517241379309,0.93103448275862066,58,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
94,0,0.5,0.5,4,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
102,0.052631578947368418,0.50877192982456143,0.43859649122807015,57,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
107,0,0.11627906976744186,0.88372093023255816,43,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
111,0.14492753623188406,0.33333333333333331,0.52173913043478259,69,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
122,0,0.048000000000000001,0.95199999999999996,375,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
123,0,0.11764705882352941,0.88235294117647056,187,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
125,1,0,0,1,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
126,0.0082987551867219917,0.18257261410788381,0.8091286307053942,241,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
129,0.071428571428571425,0.035714285714285712,0.8928571428571429,28,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
130,0,0.069518716577540107,0.93048128342245995,187,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
132,0,0.23809523809523808,0.76190476190476186,42,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
137,0.012500000000000001,0.16250000000000001,0.82499999999999996,80,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
140,0.33333333333333331,0,0.66666666666666663,3,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
141,0.33333333333333331,0,0.66666666666666663,3,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
142,0,0.20000000000000001,0.80000000000000004,5,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
146,0,0.25,0.75,4,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
147,0.66666666666666663,0.16666666666666666,0.16666666666666666,12,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
148,0.010309278350515464,0.087628865979381437,0.90206185567010311,194,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
150,0.5714285714285714,0.33333333333333331,0.095238095238095233,21,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
155,0.125,0.25,0.625,8,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
160,0.030973451327433628,0.18141592920353983,0.78761061946902655,226,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
164,0.0078125,0.078125,0.9140625,128,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
165,0.11594202898550725,0.20289855072463769,0.6811594202898551,69,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
176,0.39130434782608697,0.2608695652173913,0.34782608695652173,23,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
177,0.0625,0.3125,0.625,16,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
180,0.125,0.20833333333333334,0.66666666666666663,72,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
182,0.1206896551724138,0.32758620689655171,0.55172413793103448,58,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
184,0.050847457627118647,0.20338983050847459,0.74576271186440679,59,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
185,0.41176470588235292,0.17647058823529413,0.41176470588235292,34,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
195,0,0.66666666666666663,0.33333333333333331,3,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
200,1,0,0,3,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
202,0.1111111111111111,0.37777777777777777,0.51111111111111107,45,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
203,0,1,0,5,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
210,0.1111111111111111,0.66666666666666663,0.22222222222222221,9,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
213,0,0,1,1,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
226,0.015228426395939087,0.1065989847715736,0.87817258883248728,197,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
235,0.045112781954887216,0.15037593984962405,0.80451127819548873,133,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
241,0.013513513513513514,0.24324324324324326,0.7432432432432432,148,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
242,0.011428571428571429,0.20000000000000001,0.78857142857142859,175,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
244,0,0.44444444444444442,0.55555555555555558,9,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
246,0.083333333333333329,0.33333333333333331,0.58333333333333337,12,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
251,0.077777777777777779,0.21111111111111111,0.71111111111111114,90,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
260,0.57692307692307687,0.19230769230769232,0.23076923076923078,26,wands,minilm,full,16,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
