query_id,base,severe,n_highest,base_share,severe_share,dataset,model,intervention,target_support,catalog_size,K,event,threshold_multiple
473,17,13,126,0.1349206349206349,0.10317460317460317,wands,minilm,target_only,full,42994,20,crossing,2
476,45,40,639,0.07042253521126761,0.06259780907668232,wands,minilm,target_only,full,42994,20,crossing,2
481,0,0,1,0.0,0.0,wands,minilm,target_only,full,42994,20,crossing,2
482,4,4,12,0.3333333333333333,0.3333333333333333,wands,minilm,target_only,full,42994,20,crossing,2
483,0,0,4,0.0,0.0,wands,minilm,target_only,full,42994,20,crossing,2
0,3,0,39,0.07692307692307693,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
1,0,0,8,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
2,10,3,151,0.06622516556291391,0.019867549668874173,wands,minilm,target_only,full,42994,20,source_order_loss,2
3,2,1,55,0.03636363636363636,0.01818181818181818,wands,minilm,target_only,full,42994,20,source_order_loss,2
4,2,2,23,0.08695652173913043,0.08695652173913043,wands,minilm,target_only,full,42994,20,source_order_loss,2
5,9,7,179,0.05027932960893855,0.03910614525139665,wands,minilm,target_only,full,42994,20,source_order_loss,2
6,2,1,43,0.046511627906976744,0.023255813953488372,wands,minilm,target_only,full,42994,20,source_order_loss,2
7,4,4,23,0.17391304347826086,0.17391304347826086,wands,minilm,target_only,full,42994,20,source_order_loss,2
9,11,5,74,0.14864864864864866,0.06756756756756757,wands,minilm,target_only,full,42994,20,source_order_loss,2
10,6,3,21,0.2857142857142857,0.14285714285714285,wands,minilm,target_only,full,42994,20,source_order_loss,2
11,12,2,65,0.18461538461538463,0.03076923076923077,wands,minilm,target_only,full,42994,20,source_order_loss,2
13,3,0,46,0.06521739130434782,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
14,1,1,20,0.05,0.05,wands,minilm,target_only,full,42994,20,source_order_loss,2
16,1,0,4,0.25,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
17,2,0,21,0.09523809523809523,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
20,0,0,12,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
22,0,0,22,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
26,14,10,876,0.01598173515981735,0.01141552511415525,wands,minilm,target_only,full,42994,20,source_order_loss,2
27,0,0,100,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
28,10,2,175,0.05714285714285714,0.011428571428571429,wands,minilm,target_only,full,42994,20,source_order_loss,2
31,0,0,1,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
35,0,0,51,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
36,3,0,37,0.08108108108108109,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
37,1,1,110,0.00909090909090909,0.00909090909090909,wands,minilm,target_only,full,42994,20,source_order_loss,2
38,0,0,1,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
39,2,1,31,0.06451612903225806,0.03225806451612903,wands,minilm,target_only,full,42994,20,source_order_loss,2
40,4,4,40,0.1,0.1,wands,minilm,target_only,full,42994,20,source_order_loss,2
41,2,0,19,0.10526315789473684,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
42,0,0,3,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
44,5,4,33,0.15151515151515152,0.12121212121212122,wands,minilm,target_only,full,42994,20,source_order_loss,2
45,1,0,20,0.05,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
46,1,1,5,0.2,0.2,wands,minilm,target_only,full,42994,20,source_order_loss,2
48,0,0,1,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
50,2,2,28,0.07142857142857142,0.07142857142857142,wands,minilm,target_only,full,42994,20,source_order_loss,2
51,0,0,1,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
54,2,2,5,0.4,0.4,wands,minilm,target_only,full,42994,20,source_order_loss,2
55,1,1,1,1.0,1.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
59,20,0,43,0.46511627906976744,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
60,2,2,3,0.6666666666666666,0.6666666666666666,wands,minilm,target_only,full,42994,20,source_order_loss,2
62,2,1,9,0.2222222222222222,0.1111111111111111,wands,minilm,target_only,full,42994,20,source_order_loss,2
63,5,0,72,0.06944444444444445,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
64,0,0,1,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
65,1,0,38,0.02631578947368421,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
66,0,0,1,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
68,11,5,89,0.12359550561797752,0.056179775280898875,wands,minilm,target_only,full,42994,20,source_order_loss,2
69,0,0,13,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
70,0,0,1,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
71,4,1,47,0.0851063829787234,0.02127659574468085,wands,minilm,target_only,full,42994,20,source_order_loss,2
72,8,1,85,0.09411764705882353,0.011764705882352941,wands,minilm,target_only,full,42994,20,source_order_loss,2
74,1,1,3,0.3333333333333333,0.3333333333333333,wands,minilm,target_only,full,42994,20,source_order_loss,2
75,0,0,4,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
76,0,0,2,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
77,0,0,1,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
78,0,0,3,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
81,3,3,75,0.04,0.04,wands,minilm,target_only,full,42994,20,source_order_loss,2
82,3,3,53,0.05660377358490566,0.05660377358490566,wands,minilm,target_only,full,42994,20,source_order_loss,2
84,0,0,1,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
86,2,0,15,0.13333333333333333,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
88,0,0,1,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
89,4,3,68,0.058823529411764705,0.04411764705882353,wands,minilm,target_only,full,42994,20,source_order_loss,2
91,1,1,8,0.125,0.125,wands,minilm,target_only,full,42994,20,source_order_loss,2
93,0,0,58,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
94,1,1,4,0.25,0.25,wands,minilm,target_only,full,42994,20,source_order_loss,2
95,0,0,49,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
97,1,1,1,1.0,1.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
101,0,0,4,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
102,16,6,57,0.2807017543859649,0.10526315789473684,wands,minilm,target_only,full,42994,20,source_order_loss,2
104,1,0,12,0.08333333333333333,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
107,3,3,43,0.06976744186046512,0.06976744186046512,wands,minilm,target_only,full,42994,20,source_order_loss,2
108,3,0,81,0.037037037037037035,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
109,16,1,39,0.41025641025641024,0.02564102564102564,wands,minilm,target_only,full,42994,20,source_order_loss,2
111,6,2,69,0.08695652173913043,0.028985507246376812,wands,minilm,target_only,full,42994,20,source_order_loss,2
112,11,9,266,0.041353383458646614,0.03383458646616541,wands,minilm,target_only,full,42994,20,source_order_loss,2
114,1,1,3,0.3333333333333333,0.3333333333333333,wands,minilm,target_only,full,42994,20,source_order_loss,2
115,13,4,202,0.06435643564356436,0.019801980198019802,wands,minilm,target_only,full,42994,20,source_order_loss,2
119,2,1,158,0.012658227848101266,0.006329113924050633,wands,minilm,target_only,full,42994,20,source_order_loss,2
120,2,0,33,0.06060606060606061,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
121,15,11,726,0.02066115702479339,0.015151515151515152,wands,minilm,target_only,full,42994,20,source_order_loss,2
122,13,11,375,0.034666666666666665,0.029333333333333333,wands,minilm,target_only,full,42994,20,source_order_loss,2
123,2,2,187,0.0106951871657754,0.0106951871657754,wands,minilm,target_only,full,42994,20,source_order_loss,2
124,3,3,324,0.009259259259259259,0.009259259259259259,wands,minilm,target_only,full,42994,20,source_order_loss,2
125,0,0,1,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
126,13,10,241,0.05394190871369295,0.04149377593360996,wands,minilm,target_only,full,42994,20,source_order_loss,2
127,13,10,159,0.08176100628930817,0.06289308176100629,wands,minilm,target_only,full,42994,20,source_order_loss,2
128,9,5,113,0.07964601769911504,0.04424778761061947,wands,minilm,target_only,full,42994,20,source_order_loss,2
129,0,0,28,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
130,0,0,187,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
131,13,9,173,0.07514450867052024,0.05202312138728324,wands,minilm,target_only,full,42994,20,source_order_loss,2
132,6,6,42,0.14285714285714285,0.14285714285714285,wands,minilm,target_only,full,42994,20,source_order_loss,2
137,4,2,80,0.05,0.025,wands,minilm,target_only,full,42994,20,source_order_loss,2
138,11,6,142,0.07746478873239436,0.04225352112676056,wands,minilm,target_only,full,42994,20,source_order_loss,2
140,0,0,3,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
141,0,0,3,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
142,0,0,5,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
143,0,0,3,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
144,15,11,116,0.12931034482758622,0.09482758620689655,wands,minilm,target_only,full,42994,20,source_order_loss,2
145,2,1,32,0.0625,0.03125,wands,minilm,target_only,full,42994,20,source_order_loss,2
146,1,1,4,0.25,0.25,wands,minilm,target_only,full,42994,20,source_order_loss,2
147,0,0,12,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
148,5,2,194,0.02577319587628866,0.010309278350515464,wands,minilm,target_only,full,42994,20,source_order_loss,2
150,2,1,21,0.09523809523809523,0.047619047619047616,wands,minilm,target_only,full,42994,20,source_order_loss,2
151,9,6,630,0.014285714285714285,0.009523809523809525,wands,minilm,target_only,full,42994,20,source_order_loss,2
153,5,3,145,0.034482758620689655,0.020689655172413793,wands,minilm,target_only,full,42994,20,source_order_loss,2
155,0,0,8,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
158,8,2,44,0.18181818181818182,0.045454545454545456,wands,minilm,target_only,full,42994,20,source_order_loss,2
159,5,0,93,0.053763440860215055,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
160,7,6,226,0.030973451327433628,0.02654867256637168,wands,minilm,target_only,full,42994,20,source_order_loss,2
161,2,2,38,0.05263157894736842,0.05263157894736842,wands,minilm,target_only,full,42994,20,source_order_loss,2
163,3,0,47,0.06382978723404255,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
164,6,5,128,0.046875,0.0390625,wands,minilm,target_only,full,42994,20,source_order_loss,2
165,5,3,69,0.07246376811594203,0.043478260869565216,wands,minilm,target_only,full,42994,20,source_order_loss,2
166,3,1,26,0.11538461538461539,0.038461538461538464,wands,minilm,target_only,full,42994,20,source_order_loss,2
167,10,3,87,0.11494252873563218,0.034482758620689655,wands,minilm,target_only,full,42994,20,source_order_loss,2
169,2,2,27,0.07407407407407407,0.07407407407407407,wands,minilm,target_only,full,42994,20,source_order_loss,2
170,5,1,99,0.050505050505050504,0.010101010101010102,wands,minilm,target_only,full,42994,20,source_order_loss,2
172,8,1,42,0.19047619047619047,0.023809523809523808,wands,minilm,target_only,full,42994,20,source_order_loss,2
173,0,0,4,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
175,6,0,70,0.08571428571428572,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
176,2,0,23,0.08695652173913043,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
177,3,3,16,0.1875,0.1875,wands,minilm,target_only,full,42994,20,source_order_loss,2
178,3,0,24,0.125,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
180,7,0,72,0.09722222222222222,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
182,10,1,58,0.1724137931034483,0.017241379310344827,wands,minilm,target_only,full,42994,20,source_order_loss,2
183,3,1,6,0.5,0.16666666666666666,wands,minilm,target_only,full,42994,20,source_order_loss,2
184,7,3,59,0.11864406779661017,0.05084745762711865,wands,minilm,target_only,full,42994,20,source_order_loss,2
185,4,0,34,0.11764705882352941,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
186,0,0,4,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
189,0,0,31,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
190,0,0,5,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
195,1,1,3,0.3333333333333333,0.3333333333333333,wands,minilm,target_only,full,42994,20,source_order_loss,2
197,7,7,23,0.30434782608695654,0.30434782608695654,wands,minilm,target_only,full,42994,20,source_order_loss,2
198,0,0,10,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
200,0,0,3,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
202,9,5,45,0.2,0.1111111111111111,wands,minilm,target_only,full,42994,20,source_order_loss,2
203,1,0,5,0.2,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
204,1,0,7,0.14285714285714285,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
206,1,0,2,0.5,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
210,4,3,9,0.4444444444444444,0.3333333333333333,wands,minilm,target_only,full,42994,20,source_order_loss,2
212,1,0,2,0.5,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
213,0,0,1,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
215,1,0,30,0.03333333333333333,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
216,4,1,8,0.5,0.125,wands,minilm,target_only,full,42994,20,source_order_loss,2
220,4,3,52,0.07692307692307693,0.057692307692307696,wands,minilm,target_only,full,42994,20,source_order_loss,2
221,4,2,73,0.0547945205479452,0.0273972602739726,wands,minilm,target_only,full,42994,20,source_order_loss,2
222,0,0,31,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
223,1,0,1,1.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
226,8,5,197,0.04060913705583756,0.025380710659898477,wands,minilm,target_only,full,42994,20,source_order_loss,2
227,13,3,176,0.07386363636363637,0.017045454545454544,wands,minilm,target_only,full,42994,20,source_order_loss,2
229,17,14,133,0.12781954887218044,0.10526315789473684,wands,minilm,target_only,full,42994,20,source_order_loss,2
230,8,2,228,0.03508771929824561,0.008771929824561403,wands,minilm,target_only,full,42994,20,source_order_loss,2
231,6,3,307,0.019543973941368076,0.009771986970684038,wands,minilm,target_only,full,42994,20,source_order_loss,2
232,10,9,423,0.02364066193853428,0.02127659574468085,wands,minilm,target_only,full,42994,20,source_order_loss,2
233,1,1,81,0.012345679012345678,0.012345679012345678,wands,minilm,target_only,full,42994,20,source_order_loss,2
234,13,6,107,0.12149532710280374,0.056074766355140186,wands,minilm,target_only,full,42994,20,source_order_loss,2
235,12,1,133,0.09022556390977443,0.007518796992481203,wands,minilm,target_only,full,42994,20,source_order_loss,2
236,4,3,29,0.13793103448275862,0.10344827586206896,wands,minilm,target_only,full,42994,20,source_order_loss,2
238,5,1,54,0.09259259259259259,0.018518518518518517,wands,minilm,target_only,full,42994,20,source_order_loss,2
239,10,6,146,0.0684931506849315,0.0410958904109589,wands,minilm,target_only,full,42994,20,source_order_loss,2
241,9,6,148,0.060810810810810814,0.04054054054054054,wands,minilm,target_only,full,42994,20,source_order_loss,2
242,6,3,175,0.03428571428571429,0.017142857142857144,wands,minilm,target_only,full,42994,20,source_order_loss,2
243,7,4,135,0.05185185185185185,0.02962962962962963,wands,minilm,target_only,full,42994,20,source_order_loss,2
244,0,0,9,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
245,6,0,57,0.10526315789473684,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
246,1,1,12,0.08333333333333333,0.08333333333333333,wands,minilm,target_only,full,42994,20,source_order_loss,2
247,4,0,40,0.1,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
248,2,0,39,0.05128205128205128,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
249,14,10,124,0.11290322580645161,0.08064516129032258,wands,minilm,target_only,full,42994,20,source_order_loss,2
250,5,4,96,0.052083333333333336,0.041666666666666664,wands,minilm,target_only,full,42994,20,source_order_loss,2
251,6,1,90,0.06666666666666667,0.011111111111111112,wands,minilm,target_only,full,42994,20,source_order_loss,2
252,5,4,100,0.05,0.04,wands,minilm,target_only,full,42994,20,source_order_loss,2
253,0,0,5,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
254,2,1,131,0.015267175572519083,0.007633587786259542,wands,minilm,target_only,full,42994,20,source_order_loss,2
255,17,17,107,0.1588785046728972,0.1588785046728972,wands,minilm,target_only,full,42994,20,source_order_loss,2
257,7,4,132,0.05303030303030303,0.030303030303030304,wands,minilm,target_only,full,42994,20,source_order_loss,2
260,3,0,26,0.11538461538461539,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
263,6,1,75,0.08,0.013333333333333334,wands,minilm,target_only,full,42994,20,source_order_loss,2
264,1,0,15,0.06666666666666667,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
266,1,1,1,1.0,1.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
267,0,0,2,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
268,0,0,1,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
270,2,1,42,0.047619047619047616,0.023809523809523808,wands,minilm,target_only,full,42994,20,source_order_loss,2
271,0,0,1,0.0,0.0,wands,minilm,target_only,full,42994,20,source_order_loss,2
