dataset,model,method,K,aggregation,metric,estimate,ci_low,ci_high,bootstrap_seed,bootstrap_draws
wands,minilm,centroid_2,20,pair_micro,recall_C2s1,0.1077515376308747,0.0908084292258527,0.1286816676640267,2026091701,10000
wands,minilm,centroid_2,20,pair_micro,recall_C2s2,0.1077515376308747,0.0908084292258527,0.1286816676640267,2026091701,10000
wands,minilm,centroid_2,20,pair_micro,recall_C2s3,0.1077515376308747,0.0908084292258527,0.1286816676640267,2026091701,10000
wands,minilm,centroid_2,20,pair_micro,recall_C2s4,0.1077515376308747,0.0908084292258527,0.1286816676640267,2026091701,10000
wands,minilm,centroid_2,20,pair_micro,recall_C2s5,0.1077515376308747,0.0908084292258527,0.1286816676640267,2026091701,10000
wands,minilm,centroid_2,20,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0016432696370721,0.0005064934347321,0.0029104291189668,2026091701,10000
wands,minilm,centroid_2,20,pair_micro,delta_persistent_inclusion_vs_raw_seven,0.0538522935349077,0.0462045870341872,0.0630442925063864,2026091701,10000
wands,minilm,centroid_2,20,pair_micro,delta_VI_vs_raw_seven,-0.1297244002065824,-0.1488065710233592,-0.1138190856827534,2026091701,10000
wands,minilm,centroid_2,20,pair_micro,delta_persistent_omission_vs_raw_seven,0.0758721066716747,0.0672217824993889,0.086263112629065,2026091701,10000
wands,minilm,centroid_2,20,pair_micro,delta_source_recall_vs_raw_C0,0.0010329123433025,-0.0007299782287551,0.0028336303902693,2026091701,10000
wands,minilm,centroid_2,20,pair_micro,delta_mean_recall_vs_raw_C0,0.0010329123433025,-0.0007299782287551,0.0028336303902693,2026091701,10000
wands,minilm,max_2,20,query_macro,source_order_recall,0.2976948565852783,0.2621036140855064,0.3355956811651474,2026091701,10000
wands,minilm,max_2,20,query_macro,seven_schedule_mean_recall,0.2976948565852783,0.2621036140855064,0.3355956811651474,2026091701,10000
wands,minilm,max_2,20,query_macro,persistent_inclusion,0.2976948565852783,0.2621036140855064,0.3355956811651474,2026091701,10000
wands,minilm,max_2,20,query_macro,VI,0.0,0.0,0.0,2026091701,10000
wands,minilm,max_2,20,query_macro,persistent_omission,0.7023051434147217,0.6644043188348524,0.7378963859144936,2026091701,10000
wands,minilm,max_2,20,query_macro,recall_C0,0.2976948565852783,0.2621036140855064,0.3355956811651474,2026091701,10000
wands,minilm,max_2,20,query_macro,recall_C1,0.2976948565852783,0.2621036140855064,0.3355956811651474,2026091701,10000
wands,minilm,max_2,20,query_macro,recall_C2s1,0.2976948565852783,0.2621036140855064,0.3355956811651474,2026091701,10000
wands,minilm,max_2,20,query_macro,recall_C2s2,0.2976948565852783,0.2621036140855064,0.3355956811651474,2026091701,10000
wands,minilm,max_2,20,query_macro,recall_C2s3,0.2976948565852783,0.2621036140855064,0.3355956811651474,2026091701,10000
wands,minilm,max_2,20,query_macro,recall_C2s4,0.2976948565852783,0.2621036140855064,0.3355956811651474,2026091701,10000
wands,minilm,max_2,20,query_macro,recall_C2s5,0.2976948565852783,0.2621036140855064,0.3355956811651474,2026091701,10000
wands,minilm,max_2,20,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0029949214919154,-0.0064153231397329,0.0125789618443079,2026091701,10000
wands,minilm,max_2,20,query_macro,delta_persistent_inclusion_vs_raw_seven,0.0881922657953641,0.0726566196078637,0.1058503782482497,2026091701,10000
wands,minilm,max_2,20,query_macro,delta_VI_vs_raw_seven,-0.1957938178951838,-0.2199917864847936,-0.1731655743917374,2026091701,10000
wands,minilm,max_2,20,query_macro,delta_persistent_omission_vs_raw_seven,0.1076015520998197,0.0914435208934573,0.1251762235944668,2026091701,10000
wands,minilm,max_2,20,query_macro,delta_source_recall_vs_raw_C0,-0.0103902001773752,-0.026870742690778,0.0054705700369347,2026091701,10000
wands,minilm,max_2,20,query_macro,delta_mean_recall_vs_raw_C0,-0.0103902001773752,-0.026870742690778,0.0054705700369347,2026091701,10000
wands,minilm,max_2,20,pair_micro,source_order_recall,0.1083618949246443,0.0912453923100807,0.1294497743953895,2026091701,10000
wands,minilm,max_2,20,pair_micro,seven_schedule_mean_recall,0.1083618949246443,0.0912453923100807,0.1294497743953895,2026091701,10000
wands,minilm,max_2,20,pair_micro,persistent_inclusion,0.1083618949246443,0.0912453923100807,0.1294497743953895,2026091701,10000
wands,minilm,max_2,20,pair_micro,VI,0.0,0.0,0.0,2026091701,10000
wands,minilm,max_2,20,pair_micro,persistent_omission,0.8916381050753557,0.8705502256046106,0.9087546076899192,2026091701,10000
wands,minilm,max_2,20,pair_micro,recall_C0,0.1083618949246443,0.0912453923100807,0.1294497743953895,2026091701,10000
wands,minilm,max_2,20,pair_micro,recall_C1,0.1083618949246443,0.0912453923100807,0.1294497743953895,2026091701,10000
wands,minilm,max_2,20,pair_micro,recall_C2s1,0.1083618949246443,0.0912453923100807,0.1294497743953895,2026091701,10000
wands,minilm,max_2,20,pair_micro,recall_C2s2,0.1083618949246443,0.0912453923100807,0.1294497743953895,2026091701,10000
wands,minilm,max_2,20,pair_micro,recall_C2s3,0.1083618949246443,0.0912453923100807,0.1294497743953895,2026091701,10000
wands,minilm,max_2,20,pair_micro,recall_C2s4,0.1083618949246443,0.0912453923100807,0.1294497743953895,2026091701,10000
wands,minilm,max_2,20,pair_micro,recall_C2s5,0.1083618949246443,0.0912453923100807,0.1294497743953895,2026091701,10000
wands,minilm,max_2,20,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0022536269308418,0.0009236785143236,0.0037148217401913,2026091701,10000
wands,minilm,max_2,20,pair_micro,delta_persistent_inclusion_vs_raw_seven,0.0544626508286774,0.0468129969543793,0.0636695226720696,2026091701,10000
wands,minilm,max_2,20,pair_micro,delta_VI_vs_raw_seven,-0.1297244002065824,-0.1488065710233592,-0.1138190856827534,2026091701,10000
wands,minilm,max_2,20,pair_micro,delta_persistent_omission_vs_raw_seven,0.075261749377905,0.0666434195633449,0.0856582468900221,2026091701,10000
wands,minilm,max_2,20,pair_micro,delta_source_recall_vs_raw_C0,0.0016432696370721,-0.0004958405326924,0.0038185018824151,2026091701,10000
wands,minilm,max_2,20,pair_micro,delta_mean_recall_vs_raw_C0,0.0016432696370721,-0.0004958405326924,0.0038185018824151,2026091701,10000
wands,minilm,BM25,20,query_macro,source_order_recall,0.3471985488252357,0.3080610924322444,0.3884175191807866,2026091701,10000
wands,minilm,BM25,20,query_macro,seven_schedule_mean_recall,0.3471985488252357,0.3080610924322444,0.3884175191807866,2026091701,10000
wands,minilm,BM25,20,query_macro,persistent_inclusion,0.3471985488252357,0.3080610924322444,0.3884175191807866,2026091701,10000
wands,minilm,BM25,20,query_macro,VI,0.0,0.0,0.0,2026091701,10000
wands,minilm,BM25,20,query_macro,persistent_omission,0.6528014511747643,0.6115824808192133,0.6919389075677556,2026091701,10000
wands,minilm,BM25,20,query_macro,recall_C0,0.3471985488252357,0.3080610924322444,0.3884175191807866,2026091701,10000
wands,minilm,BM25,20,query_macro,recall_C1,0.3471985488252357,0.3080610924322444,0.3884175191807866,2026091701,10000
wands,minilm,BM25,20,query_macro,recall_C2s1,0.3471985488252357,0.3080610924322444,0.3884175191807866,2026091701,10000
wands,minilm,BM25,20,query_macro,recall_C2s2,0.3471985488252357,0.3080610924322444,0.3884175191807866,2026091701,10000
wands,minilm,BM25,20,query_macro,recall_C2s3,0.3471985488252357,0.3080610924322444,0.3884175191807866,2026091701,10000
wands,minilm,BM25,20,query_macro,recall_C2s4,0.3471985488252357,0.3080610924322444,0.3884175191807866,2026091701,10000
wands,minilm,BM25,20,query_macro,recall_C2s5,0.3471985488252357,0.3080610924322444,0.3884175191807866,2026091701,10000
wands,minilm,BM25,20,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0524986137318727,0.0269038271650137,0.079006337969426,2026091701,10000
wands,minilm,BM25,20,query_macro,delta_persistent_inclusion_vs_raw_seven,0.1376959580353214,0.1076864079690048,0.1681138359956464,2026091701,10000
wands,minilm,BM25,20,query_macro,delta_VI_vs_raw_seven,-0.1957938178951838,-0.2199917864847936,-0.1731655743917374,2026091701,10000
wands,minilm,BM25,20,query_macro,delta_persistent_omission_vs_raw_seven,0.0580978598598624,0.0303873902003077,0.085533559423633,2026091701,10000
wands,minilm,BM25,20,query_macro,delta_source_recall_vs_raw_C0,0.039113492062582,0.0136790166917542,0.0644012341552842,2026091701,10000
wands,minilm,BM25,20,query_macro,delta_mean_recall_vs_raw_C0,0.039113492062582,0.0136790166917542,0.0644012341552842,2026091701,10000
wands,minilm,BM25,20,pair_micro,source_order_recall,0.1148880229118737,0.0963118967190368,0.1377006545856142,2026091701,10000
wands,minilm,BM25,20,pair_micro,seven_schedule_mean_recall,0.1148880229118737,0.0963118967190368,0.1377006545856142,2026091701,10000
wands,minilm,BM25,20,pair_micro,persistent_inclusion,0.1148880229118737,0.0963118967190368,0.1377006545856142,2026091701,10000
wands,minilm,BM25,20,pair_micro,VI,0.0,0.0,0.0,2026091701,10000
wands,minilm,BM25,20,pair_micro,persistent_omission,0.8851119770881262,0.8622993454143857,0.9036881032809632,2026091701,10000
wands,minilm,BM25,20,pair_micro,recall_C0,0.1148880229118737,0.0963118967190368,0.1377006545856142,2026091701,10000
wands,minilm,BM25,20,pair_micro,recall_C1,0.1148880229118737,0.0963118967190368,0.1377006545856142,2026091701,10000
wands,minilm,BM25,20,pair_micro,recall_C2s1,0.1148880229118737,0.0963118967190368,0.1377006545856142,2026091701,10000
wands,minilm,BM25,20,pair_micro,recall_C2s2,0.1148880229118737,0.0963118967190368,0.1377006545856142,2026091701,10000
wands,minilm,BM25,20,pair_micro,recall_C2s3,0.1148880229118737,0.0963118967190368,0.1377006545856142,2026091701,10000
wands,minilm,BM25,20,pair_micro,recall_C2s4,0.1148880229118737,0.0963118967190368,0.1377006545856142,2026091701,10000
wands,minilm,BM25,20,pair_micro,recall_C2s5,0.1148880229118737,0.0963118967190368,0.1377006545856142,2026091701,10000
wands,minilm,BM25,20,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0087797549180712,0.0028833465785062,0.0154246325576941,2026091701,10000
wands,minilm,BM25,20,pair_micro,delta_persistent_inclusion_vs_raw_seven,0.0609887788159068,0.0510571870992673,0.072973662057834,2026091701,10000
wands,minilm,BM25,20,pair_micro,delta_VI_vs_raw_seven,-0.1297244002065824,-0.1488065710233592,-0.1138190856827534,2026091701,10000
wands,minilm,BM25,20,pair_micro,delta_persistent_omission_vs_raw_seven,0.0687356213906756,0.0592373723259902,0.0796849892225481,2026091701,10000
wands,minilm,BM25,20,pair_micro,delta_source_recall_vs_raw_C0,0.0081693976243016,0.0022044401167092,0.0147855209972222,2026091701,10000
wands,minilm,BM25,20,pair_micro,delta_mean_recall_vs_raw_C0,0.0081693976243016,0.0022044401167092,0.0147855209972222,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,source_order_recall,0.3585871150164857,0.3196981550833719,0.3988360819895296,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,seven_schedule_mean_recall,0.3601781650116192,0.3223293189335586,0.3993332343841261,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,persistent_inclusion,0.2948702378325462,0.2569970771734962,0.3345553162822515,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,VI,0.1370147326354698,0.1190732864475561,0.1561684462679875,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,persistent_omission,0.568115029531984,0.5279191962937237,0.6063957526097246,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,recall_C0,0.3585871150164857,0.3196981550833719,0.3988360819895296,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,recall_C1,0.3524366039074694,0.3147271837210829,0.3918964210409978,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,recall_C2s1,0.359776610034241,0.3222185979864664,0.3992124051048071,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,recall_C2s2,0.3651543070253488,0.3270750931806455,0.4055175675767509,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,recall_C2s3,0.3633156910840626,0.3248793620841718,0.4029372146239089,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,recall_C2s4,0.3591977313461742,0.3212497462971563,0.398971335129154,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,recall_C2s5,0.362779096667553,0.3242984742866543,0.4023887766552367,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0654782299182563,0.0480639193670286,0.084224305237163,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,delta_persistent_inclusion_vs_raw_seven,0.0853676470426319,0.0645562226986633,0.1079062250387436,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,delta_VI_vs_raw_seven,-0.058779085259714,-0.0803616538484553,-0.0385233873775354,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,delta_persistent_omission_vs_raw_seven,-0.0265885617829178,-0.0455821160020821,-0.0090622674910288,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,delta_source_recall_vs_raw_C0,0.050502058253832,0.0341846858313655,0.0689092907212689,2026091701,10000
wands,minilm,hybrid_seven,20,query_macro,delta_mean_recall_vs_raw_C0,0.0520931082489656,0.0344780818404299,0.07122129313385,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,source_order_recall,0.1216489037043992,0.1025391531336765,0.1453623268303604,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,seven_schedule_mean_recall,0.1219708504088052,0.1027991178808309,0.1456935178122201,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,persistent_inclusion,0.0790647448237006,0.064877248916396,0.0967977601343129,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,VI,0.0977041175642049,0.0846994840881083,0.1133936767162777,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,persistent_omission,0.8232311376120944,0.7921545995311929,0.8486818636010379,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,recall_C0,0.1216489037043992,0.1025391531336765,0.1453623268303604,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,recall_C1,0.1208507441663927,0.1016969874942969,0.1444997044325423,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,recall_C2s1,0.121836705948636,0.1026290821418347,0.1455776880569842,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,recall_C2s2,0.1226348654866425,0.1032913548986655,0.1464208480225779,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,recall_C2s3,0.1221653598760505,0.1028710542879569,0.1459158857361204,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,recall_C2s4,0.1223062115592281,0.1031169342995908,0.146010607405513,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,recall_C2s5,0.1223531621202873,0.103030742938883,0.1462058683569206,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0158625824150027,0.0116312127987947,0.0211537041546818,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,delta_persistent_inclusion_vs_raw_seven,0.0251655007277336,0.020195368182137,0.0312541283322128,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,delta_VI_vs_raw_seven,-0.0320202826423775,-0.0395935877388553,-0.0251861490833426,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,delta_persistent_omission_vs_raw_seven,0.0068547819146438,-0.0002297627385172,0.0132639417534084,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,delta_source_recall_vs_raw_C0,0.014930278416827,0.0107535897138838,0.0201763175655848,2026091701,10000
wands,minilm,hybrid_seven,20,pair_micro,delta_mean_recall_vs_raw_C0,0.015252225121233,0.010996644677284,0.0204497917888266,2026091701,10000
wands,minilm,reconstructed_raw_seven,20,query_macro,source_order_recall,0.3080850567626536,0.2710145128159665,0.3467140690584058,2026091701,10000
wands,minilm,reconstructed_raw_seven,20,query_macro,seven_schedule_mean_recall,0.2946999350933629,0.2600133336273995,0.3313139339493019,2026091701,10000
wands,minilm,reconstructed_raw_seven,20,query_macro,persistent_inclusion,0.2095025907899142,0.1757920389428785,0.2450146182295337,2026091701,10000
wands,minilm,reconstructed_raw_seven,20,query_macro,VI,0.1957938178951838,0.1731655743917374,0.2199917864847936,2026091701,10000
wands,minilm,reconstructed_raw_seven,20,query_macro,persistent_omission,0.5947035913149019,0.5563694549059536,0.631945900544285,2026091701,10000
wands,minilm,reconstructed_raw_seven,20,query_macro,recall_C0,0.3080850567626536,0.2710145128159665,0.3467140690584058,2026091701,10000
wands,minilm,reconstructed_raw_seven,20,query_macro,recall_C1,0.2820821467824249,0.2472473051513589,0.3197878387810696,2026091701,10000
wands,minilm,reconstructed_raw_seven,20,query_macro,recall_C2s1,0.2985946393377921,0.2624477481149538,0.3367742876819698,2026091701,10000
wands,minilm,reconstructed_raw_seven,20,query_macro,recall_C2s2,0.2966965872000566,0.2603578455667816,0.3351224099093474,2026091701,10000
wands,minilm,reconstructed_raw_seven,20,query_macro,recall_C2s3,0.2834571741115071,0.2485721289856473,0.3201129760964754,2026091701,10000
