product_id,C0,C1,C2s1,C2s2,C2s3,C2s4,C2s5,fully_fits
752,424,424,424,424,424,424,424,True
753,712,712,712,712,712,712,712,False
754,833,833,833,833,833,833,833,False
755,848,848,848,848,848,848,848,False
756,347,347,347,347,347,347,347,True
757,175,175,175,175,175,175,175,True
758,109,109,109,109,109,109,109,True
759,846,846,846,846,846,846,846,False
760,904,904,904,904,904,904,904,False
761,408,408,408,408,408,408,408,True
762,460,460,460,460,460,460,460,True
763,406,406,406,406,406,406,406,True
764,1622,1622,1622,1622,1622,1622,1622,False
765,462,462,462,462,462,462,462,True
766,960,960,960,960,960,960,960,False
767,493,493,493,493,493,493,493,True
768,393,393,393,393,393,393,393,True
769,634,634,634,634,634,634,634,False
770,369,369,369,369,369,369,369,True
771,989,989,989,989,989,989,989,False
772,868,868,868,868,868,868,868,False
773,370,370,370,370,370,370,370,True
774,475,475,475,475,475,475,475,True
775,481,481,481,481,481,481,481,True
776,345,345,345,345,345,345,345,True
777,280,280,280,280,280,280,280,True
778,853,853,853,853,853,853,853,False
779,924,924,924,924,924,924,924,False
780,405,405,405,405,405,405,405,True
781,371,371,371,371,371,371,371,True
782,939,939,939,939,939,939,939,False
783,335,335,335,335,335,335,335,True
784,174,174,174,174,174,174,174,True
785,283,283,283,283,283,283,283,True
786,379,379,379,379,379,379,379,True
787,302,302,302,302,302,302,302,True
788,310,310,310,310,310,310,310,True
789,792,792,792,792,792,792,792,False
790,324,324,324,324,324,324,324,True
791,989,989,989,989,989,989,989,False
792,242,242,242,242,242,242,242,True
793,295,295,295,295,295,295,295,True
794,221,221,221,221,221,221,221,True
795,426,426,426,426,426,426,426,True
796,895,895,895,895,895,895,895,False
797,888,888,888,888,888,888,888,False
798,849,849,849,849,849,849,849,False
799,587,587,587,587,587,587,587,False
800,331,331,331,331,331,331,331,True
801,680,680,680,680,680,680,680,False
802,261,261,261,261,261,261,261,True
803,460,460,460,460,460,460,460,True
804,467,467,467,467,467,467,467,True
805,382,382,382,382,382,382,382,True
806,302,302,302,302,302,302,302,True
807,288,288,288,288,288,288,288,True
808,340,340,340,340,340,340,340,True
809,300,300,300,300,300,300,300,True
810,556,556,556,556,556,556,556,False
811,762,762,762,762,762,762,762,False
812,286,286,286,286,286,286,286,True
813,410,410,410,410,410,410,410,True
814,335,335,335,335,335,335,335,True
815,633,633,633,633,633,633,633,False
816,668,668,668,668,668,668,668,False
817,574,574,574,574,574,574,574,False
818,834,834,834,834,834,834,834,False
819,739,739,739,739,739,739,739,False
820,792,792,792,792,792,792,792,False
821,811,811,811,811,811,811,811,False
822,755,755,755,755,755,755,755,False
823,653,653,653,653,653,653,653,False
824,768,768,768,768,768,768,768,False
825,824,824,824,824,824,824,824,False
826,833,833,833,833,833,833,833,False
827,808,808,808,808,808,808,808,False
828,841,841,841,841,841,841,841,False
829,534,534,534,534,534,534,534,False
830,520,520,520,520,520,520,520,False
831,358,358,358,358,358,358,358,True
832,384,384,384,384,384,384,384,True
833,418,418,418,418,418,418,418,True
834,796,796,796,796,796,796,796,False
835,643,643,643,643,643,643,643,False
836,422,422,422,422,422,422,422,True
837,443,443,443,443,443,443,443,True
838,442,442,442,442,442,442,442,True
839,431,431,431,431,431,431,431,True
840,421,421,421,421,421,421,421,True
841,326,326,326,326,326,326,326,True
842,709,709,709,709,709,709,709,False
843,783,783,783,783,783,783,783,False
844,778,778,778,778,778,778,778,False
845,908,908,908,908,908,908,908,False
846,511,511,511,511,511,511,511,True
847,1311,1311,1311,1311,1311,1311,1311,False
848,972,972,972,972,972,972,972,False
849,471,471,471,471,471,471,471,True
850,658,658,658,658,658,658,658,False
851,829,829,829,829,829,829,829,False
852,814,814,814,814,814,814,814,False
853,456,456,456,456,456,456,456,True
854,822,822,822,822,822,822,822,False
855,162,162,162,162,162,162,162,True
856,483,483,483,483,483,483,483,True
857,457,457,457,457,457,457,457,True
858,848,848,848,848,848,848,848,False
859,201,201,201,201,201,201,201,True
860,387,387,387,387,387,387,387,True
861,332,332,332,332,332,332,332,True
862,202,202,202,202,202,202,202,True
863,340,340,340,340,340,340,340,True
864,471,471,471,471,471,471,471,True
865,658,658,658,658,658,658,658,False
866,938,938,938,938,938,938,938,False
867,710,710,710,710,710,710,710,False
868,1264,1264,1264,1264,1264,1264,1264,False
869,885,885,885,885,885,885,885,False
870,630,630,630,630,630,630,630,False
871,890,890,890,890,890,890,890,False
872,575,575,575,575,575,575,575,False
873,548,548,548,548,548,548,548,False
874,466,466,466,466,466,466,466,True
875,554,554,554,554,554,554,554,False
876,948,948,948,948,948,948,948,False
877,603,603,603,603,603,603,603,False
878,556,556,556,556,556,556,556,False
879,561,561,561,561,561,561,561,False
880,462,462,462,462,462,462,462,True
881,623,623,623,623,623,623,623,False
882,1207,1207,1207,1207,1207,1207,1207,False
883,191,191,191,191,191,191,191,True
884,455,455,455,455,455,455,455,True
885,426,426,426,426,426,426,426,True
886,421,421,421,421,421,421,421,True
887,322,322,322,322,322,322,322,True
888,503,503,503,503,503,503,503,True
889,231,231,231,231,231,231,231,True
890,583,583,583,583,583,583,583,False
891,619,619,619,619,619,619,619,False
892,591,591,591,591,591,591,591,False
893,504,504,504,504,504,504,504,True
894,281,281,281,281,281,281,281,True
895,444,444,444,444,444,444,444,True
896,580,580,580,580,580,580,580,False
897,383,383,383,383,383,383,383,True
898,369,369,369,369,369,369,369,True
899,374,374,374,374,374,374,374,True
900,330,330,330,330,330,330,330,True
901,225,225,225,225,225,225,225,True
902,835,835,835,835,835,835,835,False
903,370,370,370,370,370,370,370,True
904,196,196,196,196,196,196,196,True
905,343,343,343,343,343,343,343,True
906,731,731,731,731,731,731,731,False
907,685,685,685,685,685,685,685,False
908,325,325,325,325,325,325,325,True
909,422,422,422,422,422,422,422,True
910,610,610,610,610,610,610,610,False
911,295,295,295,295,295,295,295,True
912,275,275,275,275,275,275,275,True
913,1259,1259,1259,1259,1259,1259,1259,False
914,530,530,530,530,530,530,530,False
915,337,337,337,337,337,337,337,True
916,513,513,513,513,513,513,513,False
917,472,472,472,472,472,472,472,True
918,510,510,510,510,510,510,510,True
919,441,441,441,441,441,441,441,True
920,422,422,422,422,422,422,422,True
921,386,386,386,386,386,386,386,True
922,546,546,546,546,546,546,546,False
923,259,259,259,259,259,259,259,True
924,246,246,246,246,246,246,246,True
925,309,309,309,309,309,309,309,True
926,749,749,749,749,749,749,749,False
927,652,652,652,652,652,652,652,False
928,793,793,793,793,793,793,793,False
929,445,445,445,445,445,445,445,True
930,445,445,445,445,445,445,445,True
931,308,308,308,308,308,308,308,True
932,1051,1051,1051,1051,1051,1051,1051,False
933,406,406,406,406,406,406,406,True
934,180,180,180,180,180,180,180,True
935,778,778,778,778,778,778,778,False
936,640,640,640,640,640,640,640,False
937,721,721,721,721,721,721,721,False
938,255,255,255,255,255,255,255,True
939,551,551,551,551,551,551,551,False
940,533,533,533,533,533,533,533,False
941,538,538,538,538,538,538,538,False
942,686,686,686,686,686,686,686,False
943,912,912,912,912,912,912,912,False
944,651,651,651,651,651,651,651,False
945,713,713,713,713,713,713,713,False
946,855,855,855,855,855,855,855,False
947,745,745,745,745,745,745,745,False
948,352,352,352,352,352,352,352,True
949,213,213,213,213,213,213,213,True
950,655,655,655,655,655,655,655,False
951,294,294,294,294,294,294,294,True
952,310,310,310,310,310,310,310,True
953,329,329,329,329,329,329,329,True
954,462,462,462,462,462,462,462,True
955,306,306,306,306,306,306,306,True
956,583,583,583,583,583,583,583,False
957,543,543,543,543,543,543,543,False
958,473,473,473,473,473,473,473,True
959,358,358,358,358,358,358,358,True
960,389,389,389,389,389,389,389,True
961,422,422,422,422,422,422,422,True
962,306,306,306,306,306,306,306,True
963,563,563,563,563,563,563,563,False
964,678,678,678,678,678,678,678,False
965,200,200,200,200,200,200,200,True
966,207,207,207,207,207,207,207,True
967,194,194,194,194,194,194,194,True
968,444,444,444,444,444,444,444,True
969,287,287,287,287,287,287,287,True
970,279,279,279,279,279,279,279,True
971,732,732,732,732,732,732,732,False
972,521,521,521,521,521,521,521,False
973,150,150,150,150,150,150,150,True
974,456,456,456,456,456,456,456,True
975,893,893,893,893,893,893,893,False
976,433,433,433,433,433,433,433,True
977,524,524,524,524,524,524,524,False
978,319,319,319,319,319,319,319,True
979,283,283,283,283,283,283,283,True
980,165,165,165,165,165,165,165,True
981,435,435,435,435,435,435,435,True
982,470,470,470,470,470,470,470,True
983,459,459,459,459,459,459,459,True
984,450,450,450,450,450,450,450,True
985,452,452,452,452,452,452,452,True
986,442,442,442,442,442,442,442,True
987,586,586,586,586,586,586,586,False
988,319,319,319,319,319,319,319,True
989,388,388,388,388,388,388,388,True
990,310,310,310,310,310,310,310,True
991,376,376,376,376,376,376,376,True
992,505,505,505,505,505,505,505,True
993,443,443,443,443,443,443,443,True
994,474,474,474,474,474,474,474,True
995,350,350,350,350,350,350,350,True
996,350,350,350,350,350,350,350,True
997,817,817,817,817,817,817,817,False
998,425,425,425,425,425,425,425,True
999,438,438,438,438,438,438,438,True
1000,666,666,666,666,666,666,666,False
1001,877,877,877,877,877,877,877,False
1002,424,424,424,424,424,424,424,True
1003,459,459,459,459,459,459,459,True
1004,479,479,479,479,479,479,479,True
1005,472,472,472,472,472,472,472,True
1006,500,500,500,500,500,500,500,True
1007,509,509,509,509,509,509,509,True
1008,585,585,585,585,585,585,585,False
1009,483,483,483,483,483,483,483,True
1010,843,843,843,843,843,843,843,False
1011,464,464,464,464,464,464,464,True
1012,754,754,754,754,754,754,754,False
1013,548,548,548,548,548,548,548,False
1014,579,579,579,579,579,579,579,False
1015,583,583,583,583,583,583,583,False
1016,623,623,623,623,623,623,623,False
1017,566,566,566,566,566,566,566,False
1018,466,466,466,466,466,466,466,True
1019,459,459,459,459,459,459,459,True
1020,639,639,639,639,639,639,639,False
1021,482,482,482,482,482,482,482,True
1022,448,448,448,448,448,448,448,True
1023,470,470,470,470,470,470,470,True
1024,447,447,447,447,447,447,447,True
1025,517,517,517,517,517,517,517,False
1026,435,435,435,435,435,435,435,True
1027,466,466,466,466,466,466,466,True
1028,671,671,671,671,671,671,671,False
1029,590,590,590,590,590,590,590,False
1030,624,624,624,624,624,624,624,False
1031,600,600,600,600,600,600,600,False
1032,425,425,425,425,425,425,425,True
1033,817,817,817,817,817,817,817,False
1034,584,584,584,584,584,584,584,False
1035,716,716,716,716,716,716,716,False
1036,727,727,727,727,727,727,727,False
1037,730,730,730,730,730,730,730,False
1038,719,719,719,719,719,719,719,False
1039,610,610,610,610,610,610,610,False
1040,629,629,629,629,629,629,629,False
1041,379,379,379,379,379,379,379,True
1042,362,362,362,362,362,362,362,True
1043,420,420,420,420,420,420,420,True
1044,767,767,767,767,767,767,767,False
1045,1075,1075,1075,1075,1075,1075,1075,False
1046,423,423,423,423,423,423,423,True
1047,315,315,315,315,315,315,315,True
1048,296,296,296,296,296,296,296,True
1049,427,427,427,427,427,427,427,True
1050,187,187,187,187,187,187,187,True
1051,457,457,457,457,457,457,457,True
1052,813,813,813,813,813,813,813,False
1053,674,674,674,674,674,674,674,False
1054,352,352,352,352,352,352,352,True
1055,780,780,780,780,780,780,780,False
1056,388,388,388,388,388,388,388,True
1057,893,893,893,893,893,893,893,False
1058,585,585,585,585,585,585,585,False
1059,443,443,443,443,443,443,443,True
1060,500,500,500,500,500,500,500,True
1061,759,759,759,759,759,759,759,False
1062,639,639,639,639,639,639,639,False
1063,757,757,757,757,757,757,757,False
1064,452,452,452,452,452,452,452,True
1065,417,417,417,417,417,417,417,True
1066,514,514,514,514,514,514,514,False
1067,732,732,732,732,732,732,732,False
1068,892,892,892,892,892,892,892,False
1069,771,771,771,771,771,771,771,False
1070,372,372,372,372,372,372,372,True
1071,458,458,458,458,458,458,458,True
1072,547,547,547,547,547,547,547,False
1073,584,584,584,584,584,584,584,False
1074,622,622,622,622,622,622,622,False
1075,287,287,287,287,287,287,287,True
1076,597,597,597,597,597,597,597,False
1077,187,187,187,187,187,187,187,True
1078,703,703,703,703,703,703,703,False
1079,327,327,327,327,327,327,327,True
1080,452,452,452,452,452,452,452,True
1081,619,619,619,619,619,619,619,False
1082,400,400,400,400,400,400,400,True
1083,498,498,498,498,498,498,498,True
1084,610,610,610,610,610,610,610,False
1085,788,788,788,788,788,788,788,False
1086,788,788,788,788,788,788,788,False
1087,477,477,477,477,477,477,477,True
1088,515,515,515,515,515,515,515,False
1089,476,476,476,476,476,476,476,True
1090,520,520,520,520,520,520,520,False
1091,814,814,814,814,814,814,814,False
1092,411,411,411,411,411,411,411,True
1093,531,531,531,531,531,531,531,False
1094,273,273,273,273,273,273,273,True
1095,555,555,555,555,555,555,555,False
1096,527,527,527,527,527,527,527,False
1097,434,434,434,434,434,434,434,True
1098,573,573,573,573,573,573,573,False
1099,630,630,630,630,630,630,630,False
1100,857,857,857,857,857,857,857,False
1101,489,489,489,489,489,489,489,True
1102,721,721,721,721,721,721,721,False
1103,769,769,769,769,769,769,769,False
1104,865,865,865,865,865,865,865,False
1105,514,514,514,514,514,514,514,False
1106,676,676,676,676,676,676,676,False
1107,728,728,728,728,728,728,728,False
1108,674,674,674,674,674,674,674,False
1109,685,685,685,685,685,685,685,False
1110,653,653,653,653,653,653,653,False
1111,826,826,826,826,826,826,826,False
1112,553,553,553,553,553,553,553,False
1113,695,695,695,695,695,695,695,False
1114,639,639,639,639,639,639,639,False
1115,465,465,465,465,465,465,465,True
1116,586,586,586,586,586,586,586,False
1117,580,580,580,580,580,580,580,False
1118,450,450,450,450,450,450,450,True
1119,490,490,490,490,490,490,490,True
1120,444,444,444,444,444,444,444,True
1121,507,507,507,507,507,507,507,True
1122,519,519,519,519,519,519,519,False
1123,838,838,838,838,838,838,838,False
1124,358,358,358,358,358,358,358,True
1125,534,534,534,534,534,534,534,False
1126,495,495,495,495,495,495,495,True
1127,802,802,802,802,802,802,802,False
1128,921,921,921,921,921,921,921,False
1129,650,650,650,650,650,650,650,False
1130,458,458,458,458,458,458,458,True
1131,608,608,608,608,608,608,608,False
1132,787,787,787,787,787,787,787,False
1133,711,711,711,711,711,711,711,False
1134,781,781,781,781,781,781,781,False
1135,500,500,500,500,500,500,500,True
1136,690,690,690,690,690,690,690,False
1137,640,640,640,640,640,640,640,False
1138,638,638,638,638,638,638,638,False
1139,518,518,518,518,518,518,518,False
1140,632,632,632,632,632,632,632,False
1141,637,637,637,637,637,637,637,False
1142,733,733,733,733,733,733,733,False
1143,532,532,532,532,532,532,532,False
1144,820,820,820,820,820,820,820,False
1145,411,411,411,411,411,411,411,True
1146,459,459,459,459,459,459,459,True
1147,736,736,736,736,736,736,736,False
1148,807,807,807,807,807,807,807,False
1149,801,801,801,801,801,801,801,False
1150,467,467,467,467,467,467,467,True
1151,498,498,498,498,498,498,498,True
1152,464,464,464,464,464,464,464,True
