Method,Seed,field_key,occurrences,weight_sum,mean_weight
C3,42,automaticicelevelcontrol,25,0.4504831656813621,0.0180193266272544
C3,42,automaticpandetection,7,0.0927899302914738,0.0132557043273534
C3,42,automaticretraction,30,0.7192227337509394,0.0239740911250313
C3,42,automaticsafetyshutoff,34,0.597308985888958,0.0175679113496752
C3,42,automaticshutoff,10,0.1311722085811197,0.0131172208581119
C3,42,automaticsoapdispenser,2,0.058118624612689,0.0290593123063445
C3,42,automatictimerincluded,4,0.1012260802090168,0.0253065200522542
C3,42,automaticwaterlevel,11,0.1417973013594746,0.0128906637599522
C3,42,autoshutoff,5,0.0589945772662758,0.0117989154532551
C3,42,autoshutofffunction,1,0.0217188186943531,0.0217188186943531
C3,42,autoshutofftime,1,0.02305344119668,0.02305344119668
C3,42,auxiliaryinput,1,0.0108814127743244,0.0108814127743244
C3,42,availableseparately,158,1.334390101954341,0.0084455069743945
C3,42,avoidpowertools,6122,65.91467639477924,0.0107668533803951
C3,42,awningshape,20,0.6555298957973719,0.0327764947898685
C3,42,bachelorschest,311,5.666594699025154,0.0182205617331998
C3,42,back,819,14.715393873862922,0.0179675138875005
C3,42,backangleadjustment,567,4.256090792361647,0.0075063329671281
C3,42,backboard,4,0.1166641805320978,0.0291660451330244
C3,42,backboardmaterial,3,0.1355494931340217,0.0451831643780072
C3,42,backcolor,1249,16.30115902144462,0.0130513683118051
C3,42,backconstruction,587,4.162420619744808,0.0070910061665158
C3,42,backconstructiondetail,177,1.4747899672947824,0.0083321467078801
C3,42,backcushion,115,2.918078534770757,0.0253745959545283
C3,42,backcushionfill,4,0.0516362302005291,0.0129090575501322
C3,42,backcushionfillmaterial,31,0.3878660392947495,0.0125118077191854
C3,42,backcushionheight,76,1.9071530499495568,0.0250941190782836
C3,42,backcushionorupholsteryfillmaterial,14,0.2591987242922187,0.0185141945923013
C3,42,backcushionthickness,303,6.206762466114014,0.0204843645746337
C3,42,backcushionupholsterycolor,8,0.2415415961295366,0.030192699516192
C3,42,backcushionupholsterymaterial,11,0.2589081414043903,0.0235371037640354
C3,42,backcushionwidth-sidetoside,79,2.359656138345599,0.0298690650423493
C3,42,backdesign,26,0.5174037590622902,0.0199001445793188
C3,42,backed,36,0.5257963389158249,0.0146054538587729
C3,42,backfillmaterial,3275,40.07239246671088,0.0122358450280033
C3,42,backfillmaterialdetails,687,9.049806274008006,0.0131729348966637
C3,42,backfillmatincluded,2,0.0399480164051055,0.0199740082025527
C3,42,backgammonpiecesincluded,2,0.0476193819195032,0.0238096909597516
C3,42,backguard,1,0.0287970062345266,0.0287970062345266
C3,42,backheight-seattotopofback,2766,40.96368537610397,0.0148097199479768
C3,42,backincluded,203,3.060926430858672,0.0150784553244269
C3,42,backinglayers,67,1.236385241150856,0.018453511061953
C3,42,backingmaterial,1790,43.28383480769117,0.0241809133003861
C3,42,backingmaterialdetails,1131,22.63167717820033,0.0200103246491603
C3,42,backingtype,85,2.888794515281916,0.033985817826846
C3,42,backlit,4,0.0631106244400143,0.0157776561100035
C3,42,backmanufacturedwoodtype,8,0.1007689014077186,0.0125961126759648
C3,42,backmassage,34,0.5204092394560575,0.0153061541016487
C3,42,backmaterial,611,10.324357309844345,0.0168974751388614
C3,42,backmaterialdetails,5,0.05551468860358,0.011102937720716
C3,42,backpackchair,5,0.0850212280638516,0.0170042456127703
C3,42,backpanel,265,7.487752817571163,0.0282556710097025
C3,42,backplatedepth-fronttoback,167,2.305251226760447,0.0138038995614398
C3,42,backplatefinish,157,2.3900150819681585,0.0152230259997971
C3,42,backplateheight-toptobottom,270,3.170743665192276,0.0117434950562676
C3,42,backplateincluded,886,20.143207949586213,0.0227349976857632
C3,42,backplatematerial,162,2.232217062264681,0.0137791176683004
C3,42,backplatetype,1,0.1233105808496475,0.1233105808496475
C3,42,backplatewidth-sidetoside,265,4.117405722849071,0.0155373800862229
C3,42,backset,106,3.404008373618126,0.0321132865435672
C3,42,backsplash,16,0.3636762015521526,0.0227297625970095
C3,42,backsplashheight-toptobottom,151,2.671263405121863,0.0176904861266348
C3,42,backsplashincluded,574,6.7263443898409605,0.0117183700171445
C3,42,backsplashwidth-sidetoside,1,0.0152286784723401,0.0152286784723401
C3,42,backstyle,888,18.558424063958228,0.0208991261981511
C3,42,backtype,2386,39.55732103832997,0.0165789275097778
C3,42,backtypeofbirdfeathers,8,0.088416033424437,0.0110520041780546
C3,42,backupholsterycolor,107,3.0004259264096618,0.0280413637982211
C3,42,backupholsteryfillmaterial,352,3.773376080673188,0.0107198184110033
C3,42,backupholsterygrade,2,0.0442166328430175,0.0221083164215087
C3,42,backupholsterymaterial,507,9.658649548888206,0.0190505908262094
C3,42,backupholsterymaterialdetails,104,0.977584234904498,0.0093998484125432
C3,42,backwallpanelincluded,1,0.0196025948971509,0.0196025948971509
C3,42,backwidth-sidetoside,327,6.11701993085444,0.0187064829689738
C3,42,baffledboxstitching,106,1.458580675534904,0.013760195052216
C3,42,baggedorbagless,2,0.0474159214645624,0.0237079607322812
C3,42,baglength-endtoend,2,0.052353510633111,0.0261767553165555
C3,42,bagsincluded,1,0.024237060919404,0.024237060919404
C3,42,bagweight,2,0.0804232209920883,0.0402116104960441
C3,42,bagwidth-sidetoside,2,0.0577421728521585,0.0288710864260792
C3,42,bakeelement,2,0.0283943153917789,0.0141971576958894
C3,42,bakeelementbtuoutput,1,0.0150457853451371,0.0150457853451371
C3,42,bakewareincluded,5,0.0648676520213484,0.0129735304042696
C3,42,bakewarematerial,1,0.0129679515957832,0.0129679515957832
C3,42,bakewarepieces,4,0.0674099363386631,0.0168524840846657
C3,42,bakingdishincluded,13,0.2198987584561109,0.0169152891120085
C3,42,bakingdishshape,2,0.0609789509326219,0.0304894754663109
C3,42,bakingsheetheight,8,0.1688332073390483,0.021104150917381
C3,42,bakingsheetincluded,13,0.2282998925074935,0.0175615301928841
C3,42,bakingsheetlength-endtoend,11,0.1795745370909571,0.0163249579173597
C3,42,bakingsheetwidth-sidetoside,11,0.1898515289649367,0.0172592299059033
C3,42,bakingutensilsincluded,13,0.189993760548532,0.0146149046575793
C3,42,ball-bearingdrawerglides,6,0.1503696180880069,0.0250616030146678
C3,42,ball-bearingglides,1,0.0180812608450651,0.0180812608450651
C3,42,ballasttype,5,0.1051750406622886,0.0210350081324577
C3,42,ballastvoltage,5,0.116238135844469,0.0232476271688938
C3,42,ballbasedepth-fronttoback,1,0.0218529850244522,0.0218529850244522
C3,42,ballbaseheight-toptobottom,1,0.0208916254341602,0.0208916254341602
C3,42,ballbasewidth-sidetoside,1,0.02647540345788,0.02647540345788
C3,42,ballbearingglides,146,1.6940558701753616,0.0116031223984613
C3,42,ballglider,146,6.733878893777728,0.0461224581765597
C3,42,ballmachineincluded,2,0.0265622278675436,0.0132811139337718
C3,42,ballmaterial,1,0.0276391934603452,0.0276391934603452
C3,42,ballpitincluded,1,0.0167432203888893,0.0167432203888893
C3,42,ballreturnsystem,1,0.0172187015414237,0.0172187015414237
C3,42,ballsincluded,21,0.3786891270428896,0.0180328155734709
C3,42,band,46,2.0071981139481068,0.0436347416075675
C3,42,bandfinish,21,0.8111365474760532,0.038625549879812
C3,42,barcenterdepth-fronttoback,1,0.0137073434889316,0.0137073434889316
C3,42,barcenterheight,1,0.0172692704945802,0.0172692704945802
C3,42,barcenterincluded,1,0.0113506279885768,0.0113506279885768
C3,42,barcenterwidth-sidetoside,1,0.0134410234168171,0.0134410234168171
C3,42,barfootrest,17,0.2805642262101173,0.0165037780123598
C3,42,bariatric,54,1.071192692965269,0.019836901721579
C3,42,barndoor,728,8.155716427601874,0.0112029071807718
C3,42,barndoorhardwareincluded,8,0.1716794604435563,0.0214599325554445
C3,42,barndoorheightwithhardware-toptobottom,4,0.1207673642784357,0.0301918410696089
C3,42,barndoorplankstyle,5,0.1215732637792825,0.0243146527558565
C3,42,barrelrest,15,0.2307519549503922,0.0153834636633594
C3,42,barshape,233,4.855937578715384,0.0208409338142291
C3,42,barspacing,38,1.4535503275692463,0.038251324409717
C3,42,barstool,20,0.4269693093374371,0.0213484654668718
C3,42,barstoolarms,13,0.2068596919998526,0.0159122839999886
C3,42,barstoolbacks,13,0.2921464676037431,0.0224728052002879
C3,42,barstooldepth-fronttoback,9,0.2094267383217811,0.023269637591309
C3,42,barstoolheight-toptobottom,9,0.2022939845919609,0.0224771093991067
C3,42,barstoolseatheight-floortoseat,7,0.2065857164561748,0.0295122452080249
C3,42,barstoolsincluded,20,0.4445637194439769,0.0222281859721988
C3,42,barstoolweight,13,0.4419831838458776,0.0339987064496829
C3,42,barstoolweightcapacity,11,0.3365854024887085,0.0305986729535189
C3,42,barstoolwidth-sidetoside,9,0.2319183275103569,0.0257687030567063
C3,42,bartopriser,86,1.3205007938668132,0.0153546603938001
C3,42,base,155,7.014955028891563,0.0452577743799455
C3,42,baseadapterincluded,13,0.2045591166242957,0.0157353166634073
C3,42,basecabinetorganizer,25,1.5325944516807797,0.0613037780672311
C3,42,basecolor,8145,225.3667518454604,0.0276693372431504
C3,42,baseconstruction,1334,14.520928657613696,0.0108852538662771
C3,42,basedepth,3,0.1316821575164795,0.0438940525054931
C3,42,basedepth-fronttoback,365,7.297868454363197,0.0199941601489402
C3,42,basediameter,71,2.9387361221015453,0.041390649607064
C3,42,basefillsubstance,16,0.4692395199090242,0.029327469994314
C3,42,basefinish,1124,25.31986250821501,0.0225265680678069
C3,42,baseheight,26,1.0550228115171194,0.0405778004429661
C3,42,baseheight-floortobottomofchair,1,0.0123822465538978,0.0123822465538978
C3,42,baseheight-toptobottom,334,5.267661853693426,0.0157714426757288
C3,42,baseincluded,309,7.328860039822757,0.0237179936563843
C3,42,baselegtype,11,0.2367940926924348,0.0215267356993122
C3,42,basemanufacturedwoodtype,837,10.187758098356426,0.0121717540004258
C3,42,basematerial,6832,115.80264207487926,0.0169500354325057
C3,42,basematerialdetails,2287,33.9058270980604,0.0148254600341322
C3,42,basematerialwoodspecies,1,0.0201562475413084,0.0201562475413084
C3,42,basemetalfinishapplication,366,5.273659425321966,0.0144089055336665
C3,42,baseplacement,72,2.549513917416334,0.0354099155196713
C3,42,baserequiredeuonly,26,0.3547248151153326,0.0136432621198204
C3,42,baseshape,238,4.689532743766904,0.0197039190914575
C3,42,basesize,19,0.4402162618935108,0.0231692769417637
C3,42,basestanddepth-fronttoback,307,4.155729622580111,0.0135365785751795
C3,42,basestandincluded,182,4.526166873984039,0.024869048758154
C3,42,basestandwidth-sidetoside,171,2.04376360354945,0.0119518339388856
C3,42,basestyle,734,12.181939573027194,0.0165966479196555
C3,42,basethickness,1,0.0357834361493587,0.0357834361493587
C3,42,basetype,3793,96.7157448641956,0.0254984826955432
C3,42,baseweight,166,3.0480333557352424,0.0183616467212966
C3,42,basewidth-sidetoside,393,8.70030905911699,0.0221381909901195
C3,42,basewoodspecies,929,22.80821024812758,0.0245513565641846
C3,42,basicstoragesystem,1,0.0169591978192329,0.0169591978192329
C3,42,basindepth-toptobottom,189,3.466445930302143,0.0183409837582123
C3,42,basinlength-sidetoside,132,2.238405050709844,0.0169576140205291
C3,42,basinsplit,23,0.5268674995750189,0.0229072825902182
C3,42,basintubdepth-toptobottom,21,0.3759086467325687,0.0179004117491699
C3,42,basinwidth-fronttoback,119,1.7584682190790772,0.0147770438578073
C3,42,basketballhoopincluded,1,0.0183410756289958,0.0183410756289958
C3,42,baskets,168,2.275468511041254,0.0135444554228646
C3,42,basketsincluded,172,4.009458717890084,0.0233108064993609
C3,42,basketstrainerdiameter,45,1.4252853021025658,0.0316730067133903
C3,42,basketstrainerincluded,140,3.139022646471858,0.0224215903319418
C3,42,basketstrainermaterial,26,0.4776582289487123,0.0183714703441812
C3,42,bastingbrushincluded,51,1.1835108352825046,0.0232060948094608
C3,42,bathmatincluded,155,3.043948203325272,0.0196383755053243
C3,42,bathpanels,3,0.1255878582596779,0.0418626194198926
C3,42,bathroomaccessoriesincluded,124,2.71893666498363,0.0219269085885776
C3,42,bathroomzone,41,0.6707093007862568,0.0163587634338111
C3,42,bathrug,95,2.3217875976115465,0.0244398694485425
C3,42,bathrugincluded,22,0.5050518522039056,0.0229569023729048
C3,42,bathruglength-endtoend,100,3.078844415955245,0.0307884441595524
C3,42,bathrugwidth-sidetoside,98,2.6922894343733788,0.0274723411670752
C3,42,bathsheet,16,0.3064017593860626,0.0191501099616289
C3,42,bathsheetlength-endtoend,1,0.0197209734469652,0.0197209734469652
C3,42,bathsheetthickness,1,0.0197265110909938,0.0197265110909938
C3,42,bathsheetwidth-sidetoside,1,0.0217891559004783,0.0217891559004783
C3,42,bathshelf,15,0.3812474031001329,0.0254164935400088
C3,42,baththerapytype,56,1.2384471027180552,0.0221151268342509
C3,42,bathtowel,16,0.3864042982459068,0.0241502686403691
C3,42,bathtowellength-endtoend,4,0.111248942092061,0.0278122355230152
C3,42,bathtowelthickness,4,0.1114822588860988,0.0278705647215247
C3,42,bathtowelwidth-sidetoside,4,0.122009802609682,0.0305024506524205
C3,42,bathtub,1,0.017743282020092,0.017743282020092
C3,42,bathtubincluded,1,0.0151434931904077,0.0151434931904077
C3,42,bathtubwidth-sidetoside,1,0.0184352006763219,0.0184352006763219
C3,42,batterdispenserincluded,4,0.1309886071830988,0.0327471517957747
C3,42,batteriescontainedinequipment,30,0.547440524213016,0.0182480174737672
C3,42,batteriesincluded,1631,32.41784204123542,0.0198760527536697
C3,42,batteriesneeded,294,4.236913468688726,0.0144112703016623
C3,42,batteriesrequired,506,15.30764544615522,0.0302522637275794
C3,42,battery-operated,19,0.9708493761718272,0.0510973355879909
C3,42,batterychargeduration,12,0.2364906631410122,0.019707555261751
C3,42,batterychargerincluded,13,0.2919725235551595,0.0224594248888584
C3,42,batterycomposition,172,4.623502821661532,0.0268808303584972
C3,42,batteryincluded,3,0.0949869211763143,0.0316623070587714
C3,42,batteryoperated,648,18.481364499777555,0.0285206242280517
C3,42,batteryrequired,191,5.196401068940759,0.0272062883190615
C3,42,batterysize,2,0.0517457257956266,0.0258728628978133
C3,42,batterytype,319,12.97910649329424,0.0406868542109537
C3,42,batteryweightsize,20,0.4995446596294641,0.0249772329814732
C3,42,baydoors,2,0.052426403388381,0.0262132016941905
C3,42,beachtowel,16,0.3127273023128509,0.0195454563945531
C3,42,beachtowellength-endtoend,3,0.0704220589250326,0.0234740196416775
C3,42,beachtowelwidth-sidetoside,3,0.082771772518754,0.0275905908395846
C3,42,beadboard,12,0.1766333477571606,0.01471944564643
C3,42,beaded,15,0.3885765578597784,0.0259051038573185
C3,42,beamangle,91,1.1279671108350158,0.0123952429762089
C3,42,beamspread,4,0.0858676321804523,0.021466908045113
C3,42,beancapacity,1,0.0306475423276424,0.0306475423276424
C3,42,beanfillindicator,1,0.0253577195107936,0.0253577195107936
C3,42,bed,7,0.1080911662429571,0.0154415951775653
C3,42,bedassemblyrequired,4,0.0284596616402268,0.0071149154100567
C3,42,bedbugdustmiteresistant,211,3.301093867048621,0.0156449946305621
C3,42,bedbugproof,2,0.0569912660866975,0.0284956330433487
C3,42,bedbugresistant,468,8.738383105490357,0.0186717587724152
C3,42,beddesign,140,3.435979912057519,0.0245427136575537
C3,42,beddingincluded,3,0.0470203338190913,0.0156734446063637
C3,42,beddingsize,650,11.644606437534094,0.0179147791346678
C3,42,bedframeincluded,240,3.228212157264352,0.0134508839886014
C3,42,bedincluded,13,0.2211333750747144,0.0170102596211318
C3,42,bedlength-headtotoe,14,0.1214154418557882,0.0086725315611277
C3,42,bedmaterial,1,0.0453222692012786,0.0453222692012786
C3,42,bedoverallheight-toptobottom,4,0.0367251089774072,0.0091812772443518
C3,42,bedoverallweight,15,0.1498430212959647,0.0099895347530643
C3,42,bedsize,459,11.413868323899806,0.0248668155204788
C3,42,bedsizecompatibility,55,1.823445996269584,0.0331535635685378
C3,42,bedskirttype,12,0.488450339064002,0.0407041949220001
C3,42,bedstoragedrawers,5,0.0474419691599905,0.0094883938319981
C3,42,bedstorageincluded,1299,18.040339795406908,0.0138878674329537
C3,42,bedtype,1342,23.84496114309877,0.0177682273793582
C3,42,bedweightcapacity,198,6.089294791221619,0.0307540140970788
C3,42,beeguard,4,0.0846670065075159,0.0211667516268789
C3,42,beekeepingtoolsaccessoriesincluded,7,0.4289021305739879,0.0612717329391411
C3,42,beerliquororotherbeverage,6,0.1331273717805743,0.0221878952967623
C3,42,beginner,5,0.1224127663299441,0.0244825532659888
C3,42,beltincluded,1,0.079217292368412,0.079217292368412
C3,42,bench,671,8.547563890460879,0.0127385452912978
C3,42,benchclampincluded,8,0.3072399646043777,0.0384049955755472
C3,42,benchdepth-fronttoback,17,0.2494163084775209,0.0146715475575012
C3,42,benchesincluded,641,14.413645305205137,0.0224861861235649
C3,42,benchheight-toptobottom,18,0.2863389933481812,0.0159077218526767
C3,42,benchincluded,700,7.169916940853,0.0102427384869328
C3,42,benchlength-endtoend,19,0.2483910089358687,0.0130732109966246
C3,42,benchmaterial,2,0.0486388802528381,0.024319440126419
C3,42,benchseatdepth-fronttoback,2,0.0312680127099156,0.0156340063549578
C3,42,benchseatheight-toptobottom,1,0.0163935702294111,0.0163935702294111
C3,42,benchseating,209,2.4405632745474577,0.0116773362418538
C3,42,benchseatingincluded,167,2.154969830997288,0.0129040109640556
C3,42,benchseatwidth-sidetoside,3,0.0416386583819985,0.0138795527939995
