Method,field_key,Occurrences,Mean_weight,Seed_SD
C3,containsflameretardantmaterials,5494,0.010871888440368233,0.000660587087994195
C3,contourmatincluded,154,0.0210590051281471,0.002876990835724681
C3,contrastingborder,416,0.0164474147679403,0.0004764950555732883
C3,controltype,134,0.01804085194934803,0.001957093903887464
C3,convertible,475,0.013528965312268633,0.00035156388753039585
C3,convertstotwobeds,369,0.014533237504496,0.002065479114049172
C3,cookingpotinsertmaterial,138,0.0372013466045764,0.003180623845126659
C3,coolerinsertincluded,340,0.011129938013504634,0.002097018757901549
C3,coolingtechnology,443,0.013479423076068501,0.0012264307630388304
C3,cord,518,0.0174422404309914,0.0056914863954598315
C3,cordcolor,220,0.016575086813871567,0.0016890718902942542
C3,cordincluded,421,0.015291382879039367,0.0033947195600053572
C3,cordlength-endtoend,440,0.011956741031132265,0.000980644021364799
C3,corner,143,0.0294397397993657,0.007861236795618084
C3,cornerchairincluded,105,0.0084887382840471,0.001136312825951146
C3,cornerdesign,288,0.019746135226105865,0.0018748358389172506
C3,cornerunit,119,0.012578346354349434,0.0008581094556711402
C3,corrosionresistant,298,0.013800756167724533,0.0004931040418592173
C3,cottonquality,129,0.0177305605568145,0.004098155260173563
C3,counterfinish,260,0.017320693775008434,0.0019348279038196251
C3,countermaterial,293,0.019460507693453567,0.003136935919119167
C3,countermaterialdetails,147,0.016663002540819833,0.0015321676580024692
C3,countertopdepth-fronttoback,144,0.013397873824470866,0.0013814343349732505
C3,countertopmaterial,953,0.017594593828729632,0.005234869334815466
C3,countertopmaterialdetails,135,0.019183249816436432,0.003514749358060101
C3,countertopthickness,219,0.011813481112933533,0.0012875369642426186
C3,countertopweight,172,0.021227150958738866,0.0014923118392874478
C3,countertopwidth-sidetoside,145,0.018133277591617602,0.0009067768506513513
C3,counterworkspace,160,0.012260343355592266,0.0010404236965649652
C3,countries,577,0.010521669645596234,0.0009180166906498005
C3,countryoforigin,34034,0.015594737752794767,0.0007280984441763703
C3,countryoforigin-additionaldetails,11783,0.013294502831125201,0.0004421523405131216
C3,countryoforigin-donotmakeactive,624,0.014354107624096899,0.0017698628970133734
C3,coverincluded,600,0.0150332479595413,0.0010668089762799053
C3,coveringprotection,230,0.009248818488845532,0.00045126333128986515
C3,covermaterial,1159,0.02191454604501637,0.0029544912630977958
C3,covermaterialdetails,678,0.018636620105331167,0.002225948601362206
C3,cpsc-15u.s.code§1278a-children ’ sproductscontaininglead,1191,0.012542717264359867,0.0011932457431177062
C3,cpsc-16cfr1213compliant,142,0.008879937108020134,0.0005773243661383133
C3,cpsc-16cfr1238compliant,142,0.011718908325930732,0.0007657646339296986
C3,cpsc-16cfr1303compliant,5249,0.0108612476859125,0.00043534202638455797
C3,cpsc-16cfr1500.48compliant,991,0.010381798536600933,0.0006752665358629083
C3,cpsc-16cfr1500.49compliant,568,0.013220060670840134,0.0015466744696948566
C3,cpsc-16cfr1513compliant,151,0.008622846798457267,0.00028430464625045846
C3,cpsc-16cfr1630compliant,948,0.014426044864704732,0.0007383634369523547
C3,cpsc-16cfr1631compliant,1421,0.014669044419351634,0.0010289674896553883
C3,cpsc-16cfr1632compliant,807,0.010439277666581266,0.0005289214155868733
C3,cpsc-16cfr1633compliant,474,0.011185164516857167,0.0005814223938989424
C3,cpsc-16cfrpart1130-requirementsforconsumerregistrationofdurableinfantortoddlerproducts,234,0.0110357016400617,0.0013250041775961386
C3,cpsc16cfr15003c6vi,251,0.009074976458739833,0.0005675520058992571
C3,cpsc16cfr150044,288,0.010749601483608,0.0008318029676124843
C3,cpsiacompliant,4967,0.011688781843927734,0.0008153047519060656
C3,cpustorage,831,0.010557680273099002,0.00022251014976991238
C3,craftsmanshiptype,998,0.011574919816914067,0.00034908658144238726
C3,cribsizeshape,134,0.020188558510787234,0.0018943287073148792
C3,cricertified,100,0.022047109172369,0.0010553446649427024
C3,crystalcolor,140,0.024686252842435502,0.0009079164389050495
C3,crystalcomponent,1065,0.0156930758192237,0.0028395747627221464
C3,crystaltype,103,0.015616745070153398,0.0012643629793131612
C3,csacertified,6307,0.0123287259326547,0.0009946983882504683
C3,csalistedforcanada,1409,0.011346747882369834,0.0006817500132048829
C3,csalistedforusa,1356,0.011494469546622232,0.0009051062639555228
C3,cuddler,371,0.009296600637423533,0.001566707175216794
C3,cuddlerincluded,376,0.009267080380789333,0.000765367236196795
C3,cullisted,6058,0.013060496677472833,0.0010536160429438454
C3,cupccertified,289,0.011695462122727067,0.0011024674381140917
C3,cupholder,140,0.0098712810093448,0.0006496025803877864
C3,curtainclipsincluded,114,0.016131499904747,0.0022760270925975138
C3,curtainholdbackincluded,155,0.016528204191596233,0.0012082060643253472
C3,curtainringsincluded,126,0.022163153032244934,0.0017177693418288457
C3,curtainrod,570,0.020794668360422635,0.003310066355086569
C3,curtainrodhardwareincluded,111,0.021314106484477863,0.005091601928784674
C3,curtainrodincluded,588,0.0209983465300826,0.0027120269380225296
C3,curtainsdrapesvalancesincluded,576,0.013183484123685535,0.0020205566973384497
C3,curtaintiebackincluded,153,0.017999386690832866,0.0011367124434668611
C3,curvedcorner,430,0.0097803603507607,0.0005211409322610109
C3,curvedscreen,116,0.0234090984991655,0.0013153068409773342
C3,cushion,474,0.010372589061654933,0.0015800613422201368
C3,cushionattachmenttype,910,0.018056379021025932,0.0020302710481721466
C3,cushioncolor,1469,0.019733477099087467,0.002494328208968406
C3,cushionconstruction,1584,0.01590627361285363,0.0007624920742104599
C3,cushioncoverclosuremethod,872,0.016398037802848032,0.002315049967381228
C3,cushioncovermaterial,778,0.03145590611360804,0.0009471559399492664
C3,cushioncovermaterialdetails,447,0.024485482253678702,0.0016897460613390658
C3,cushiondurability,259,0.018458900629798033,0.0018680139134158622
C3,cushionfillmaterial,1127,0.020955486928273367,0.003958594895706411
C3,cushionfillmaterialdetails,239,0.016034899852297,0.0008672624683213737
C3,cushions,249,0.022318754378840833,0.003697618065679141
C3,cushionsincluded,1484,0.014875035270984069,0.0007965787845282369
C3,cushionticking,727,0.010770954840108968,0.0015271165351230232
C3,cushionupholsterymaterial,388,0.012946155253090402,0.0009430619285630816
C3,customproduct,2390,0.010151662281373366,0.0004518398821320348
C3,cuttingboardincluded,104,0.019788996510518034,0.0005614491765219356
C3,dampdryorwetlocationlisted,307,0.016978656496431935,0.0008859034585692787
C3,darkskycompliant,514,0.011661292301084999,0.0009981320990187558
C3,dcofrating,401,0.013813869155562467,0.0007465926783188308
C3,deactivatedstorageincluded,164,0.013599208054488601,4.0262897006835606e-05
C3,deckplate,142,0.041097702565624804,0.0008462418460577516
C3,deckplateincluded,453,0.018293334870867133,0.0029666835233029864
C3,decorative,392,0.03595258656027563,0.00824766527563658
C3,decorativeadditions,499,0.0182410459579749,0.0019461207276170141
C3,decorativehooks,135,0.0316061629603306,0.0012686025227682102
C3,design,4851,0.0238173823058246,0.004390179352266298
C3,designer,438,0.0237375227256027,0.00346528356409077
C3,designertype,367,0.018979956758809965,0.004524495900955514
C3,designuse,207,0.021867725102833732,0.0017131541375608518
C3,deskreturn,722,0.011279687587479601,0.0009611566105164455
C3,deskreturnincluded,182,0.011566777479913234,0.0012496299341924022
C3,desktopdepth-fronttoback,307,0.011910104313632666,0.0013105648081952646
C3,desktopheight,339,0.013924130491798766,0.001573029004228291
C3,desktopwidth-sidetoside,306,0.014307240157617399,0.0012987514828015987
C3,desktype,915,0.0247709023377744,0.000842276319346646
C3,detachablecushion,659,0.011917293300691,0.0009748559027400401
C3,detachableguardrails,172,0.012419320864046965,0.0014883855586182988
C3,diagonalsize,318,0.030178928286016735,0.0020095942449093428
C3,diameter,107,0.0388176136032164,0.0022535241861440115
C3,diaperstacker,132,0.010739246690222465,0.0009732144757613582
C3,diaperstackerincluded,132,0.009110144646414966,0.0005965841702491855
C3,diffuserincluded,102,0.014144403642359934,0.0026669995122385187
C3,dimmable,1836,0.029166870452389203,0.0008908818820883156
C3,dimmablelightincluded,287,0.0165374529830306,0.0028503194686567254
C3,dimmerswitchincluded,263,0.018205692667008833,0.0019756959072244154
C3,discoverability,130,0.010136825785948234,0.0005351743815158608
C3,dishtowelincluded,105,0.0157947311650902,0.00043187470674617515
C3,dishwashersafe,554,0.029368062229058165,0.005468434095879844
C3,dishwashersafeparts,195,0.031582337998363165,0.004218062191579969
C3,distancebetweenfloorandfootrest,252,0.012631741583362032,0.0017322066734129175
C3,distancebetweenpre-drilledholes,115,0.013401999549967167,0.0013773925230471634
C3,distancebetweenseatandfootrest,209,0.0104702615366277,0.0007127238207560405
C3,distancebetweenshelves,2229,0.020849501900458367,0.0007128764582914499
C3,distancebetweenslats,604,0.010653331881711733,0.0012411662253463745
C3,distancebetweentopandbottombunk,126,0.0098406935576349,0.00016015394591797222
C3,distressed,1188,0.014616137590754733,0.0007956081006725355
C3,diverterrequired,107,0.016200034029062234,0.0017082138798469324
C3,doorfinish,149,0.0198124027321369,0.0006641588701871592
C3,doorhanding,189,0.0259145429108219,0.0004306031636791543
C3,doorhandledesign,164,0.0200458320493741,0.0013595529546143216
C3,doorheight-toptobottom,312,0.019201456905446068,0.0013407197497530973
C3,doorinstallationtype,175,0.0392388400825716,0.006130231950083751
C3,doorlocation,144,0.022818451359247136,0.000986650675887304
C3,doormaterial,276,0.014325489559444732,0.0013996491018792565
C3,doors,409,0.0210974609582535,0.0027298649130442516
C3,doorsincluded,2092,0.012792552219599266,0.0006189241782345055
C3,doorstyle,124,0.02856396419066247,0.0038641330903556826
C3,doortype,450,0.031839858085882834,0.001382036182477937
C3,doorwidth-sidetoside,308,0.019432028789815,0.00181064651413373
C3,dormsku,1584,0.015727360002709766,0.00019317568605986053
C3,doublehook,146,0.07936420584242089,0.0013435879724937698
C3,doublerubtested,1260,0.011444394956170398,0.0007739230947783377
C3,doublesided,128,0.022082037083843365,0.0004029588769820522
C3,dovetaildrawerjoints,572,0.012559338362066833,0.002156048083330969
C3,dovetailjoints,221,0.0113838145426484,0.0006061244501478092
C3,downrodincluded,458,0.009513727483492733,0.000635624052404877
C3,downrodsizes,134,0.018328737652865166,0.0009135398237604652
C3,drainageholes,238,0.026216438705367634,0.006352413889948324
C3,drainassemblyincluded,1318,0.015373066800105166,0.0015420579367985295
C3,draindiameter,189,0.030074671410168664,0.0036075916190999595
C3,drainplacement,243,0.03309901445511267,0.0008999633991614623
C3,draintype,154,0.025773736232996464,0.00541344363651993
C3,drawer,2815,0.015375672162126099,0.004211077001029967
C3,drawerdividers,255,0.013475030499321734,0.002326681511988449
C3,drawerglidematerial,1124,0.02137326131368213,0.0006133635310751537
C3,drawerglidemechanism,1136,0.02418238740357533,0.0016286076615746636
C3,drawerhandledesign,137,0.021325032931464667,0.0015148375598323578
C3,drawerinteriordepth-fronttoback,1218,0.012708031303123334,0.0008015215534398963
C3,drawerinteriorheight-toptobottom,1464,0.014617539952654968,0.001972241175233703
C3,drawerinteriorwidth-sidetoside,1082,0.012902195405447932,0.0003416524893427323
C3,drawerpedestalincluded,878,0.011360909769646668,0.0003263272905746577
C3,drawers,6455,0.01626681532860357,0.0014111956063818979
C3,drawersafetystop,253,0.015210854849128999,0.0018483943300493695
C3,drawersincluded,8696,0.0228892659057832,0.0016283614475572775
C3,drawerweightcapacity,346,0.017802474804506068,0.0023796686154858395
C3,drawerwidth-sidetoside,102,0.02057792541260513,0.0007112836852162206
C3,dropfrontshoebox,215,0.016772226371275335,0.002041133967547828
C3,dropleaf,252,0.010701494421391034,0.0008411483531793478
C3,dropleaftop,590,0.014460201797438565,0.0006266734718322325
C3,"dry , damp , orwetlocationlisted-can",122,0.022101864639842633,0.003096275962718966
C3,"dry , damp , orwetlocationlisted-usa",150,0.018066349601786966,0.002661681167637684
C3,"dry , damporwetlocationlisted",1351,0.0119323888598269,0.0012204835204170544
C3,drydamporwetlocationlisted,576,0.017602550159035966,0.0018578463182972673
C3,dryingmethod,1144,0.019642963979283532,0.0015232589709623578
C3,drysink,201,0.013411597073059568,0.0005862786577534305
C3,drysinkincluded,201,0.013735910750937835,0.0012666676701873839
C3,dsmetallic,927,0.018734909221161566,0.0012789546386517223
C3,dsprimaryproductstyle,18227,0.024399118366660033,0.00400501725848878
C3,dssecondaryproductstyle,17699,0.024973120382577266,0.002105376329854725
C3,dswoodtone,10223,0.035177682590104134,0.0023508308809537643
C3,ductshape,117,0.01995864743234167,0.0025271524232581563
C3,durability,5629,0.0231836343799397,0.004828803464771292
C3,dusktodawn,226,0.012871022926159931,0.0006373604389168442
C3,dustmiteresistant,423,0.011224765035157134,0.0009158862150487234
C3,dustrufflebedskirt,604,0.012443542759300099,0.0020512218170745554
C3,dustrufflebedskirtincluded,602,0.011963511832112033,0.0012494854509840835
C3,dustrufflebedskirtlength-headtotoe,134,0.0103630317578935,0.0009357630509709714
C3,dustrufflebedskirtwidth-sidetoside,188,0.012211641259590468,0.00315535713360498
C3,dustrufflecribskirt,132,0.0112634671021798,0.0011397875103303185
C3,dustrufflecribskirtincluded,132,0.012102367991412169,0.0020970389507033527
C3,duvetcornerties,181,0.0134028693846329,0.0013463930624610274
C3,duvetcovercomforter,495,0.011288392186001734,0.0014564947303071828
C3,duvetcovercomforterlength-headtotoe,784,0.010392948727520966,0.0017570523635039423
C3,duvetcovercomforterweight,426,0.014195145760751699,0.002125770273084708
C3,duvetcovercomforterwidth-sidetoside,1193,0.011379046564685934,0.00047821330119470336
C3,duvetcoverincluded,242,0.013454666756319233,0.0019201190488122096
C3,duvetinsertincluded,242,0.012542498884235033,0.00035570612670332504
C3,duvetorcomfortercolor,319,0.018826058383567768,0.0012000513451215404
C3,duvetorcomfortermaterial,544,0.014827270121267931,0.0020063856757274842
C3,edges,271,0.010698432729408769,0.0018094257514894398
C3,edgestyle,442,0.016905724073775632,0.003942750959923612
C3,edgesupport,287,0.010638860579467502,0.00023478332498554227
C3,edgetype,1271,0.013705171089020467,0.0007730185049174969
C3,edisonbulb,327,0.02313059342789643,0.005041368074580678
C3,education,626,0.011902196202883334,0.00041672597408232034
C3,eggcrateconstruction,113,0.0144774546973121,0.0006706565754541964
C3,eisa2007compliant,177,0.011086521972770533,0.0007725595322530865
C3,electricoutlets,107,0.01893639546816127,0.004915000812753529
C3,electroniccontrolunitincluded,122,0.0186116520335765,0.003433642773131266
C3,electroniclock,100,0.018829718763008665,0.0034269014752495264
C3,eligibleforhardwarepacks,2713,0.010593622806439067,0.00138855960191072
C3,eligibleforreplacementparts,2141,0.009366658713171733,0.0009283050144149347
C3,embellishmentsspecialfinishes,635,0.012306802921006867,0.0003825396560746392
C3,embroidered,306,0.016432237123039702,0.0015338832678746305
C3,enameled,210,0.025403462544024397,0.0018415176429734373
C3,endtable,169,0.0139752138347256,4.687345705006102e-05
C3,endtablebasematerial,132,0.0175120850244179,0.001978933229004771
C3,endtabledepth-fronttoback,164,0.012077469749724434,0.0009004951029000793
C3,endtableheight-toptobottom,164,0.014304165062078066,0.0015250504646794774
C3,endtabletopmaterial,120,0.0157616089175765,0.0024535405678152615
C3,endtabletype,157,0.016923590264660768,0.0020355726657117807
C3,endtablewidth-sidetoside,164,0.014378064681162534,0.002353073383270323
C3,energylabeltype,106,0.02250572783087593,0.003334057204876325
C3,energypolicyact1992compliant,3077,0.010125222264318565,0.00046646019615184957
