dataset,product_id,attribute_count,duplicate_entry_occurrences,distinct_serializations_seven,raw_seven_exact,all_three_canonical_rules_invariant
wands,925,31,0,7,True,True
wands,926,78,0,7,True,True
wands,927,64,0,7,True,True
wands,928,73,0,7,True,True
wands,929,32,0,7,True,True
wands,930,32,0,7,True,True
wands,931,30,0,7,True,True
wands,932,96,0,7,True,True
wands,933,41,0,7,True,True
wands,934,20,0,7,True,True
wands,935,56,0,7,True,True
wands,936,54,0,7,True,True
wands,937,77,0,7,True,True
wands,938,25,0,7,True,True
wands,939,57,0,7,True,True
wands,940,46,0,7,True,True
wands,941,46,0,7,True,True
wands,942,63,0,7,True,True
wands,943,90,0,7,True,True
wands,944,57,0,7,True,True
wands,945,64,0,7,True,True
wands,946,81,0,7,True,True
wands,947,67,0,7,True,True
wands,948,39,0,7,True,True
wands,949,18,0,7,True,True
wands,950,53,0,7,True,True
wands,951,32,0,7,True,True
wands,952,38,0,7,True,True
wands,953,29,0,7,True,True
wands,954,48,0,7,True,True
wands,955,32,0,7,True,True
wands,956,60,0,7,True,True
wands,957,59,0,7,True,True
wands,958,48,0,7,True,True
wands,959,41,0,7,True,True
wands,960,39,0,7,True,True
wands,961,40,0,7,True,True
wands,962,30,0,7,True,True
wands,963,54,0,7,True,True
wands,964,64,0,7,True,True
wands,965,24,0,7,True,True
wands,966,25,0,7,True,True
wands,967,23,0,7,True,True
wands,968,36,0,7,True,True
wands,969,28,0,7,True,True
wands,970,28,0,7,True,True
wands,971,61,0,7,True,True
wands,972,51,0,7,True,True
wands,973,18,0,7,True,True
wands,974,45,0,7,True,True
wands,975,91,0,7,True,True
wands,976,42,0,7,True,True
wands,977,47,0,7,True,True
wands,978,28,0,7,True,True
wands,979,32,0,7,True,True
wands,980,15,0,7,True,True
wands,981,38,0,7,True,True
wands,982,38,0,7,True,True
wands,983,37,0,7,True,True
wands,984,38,0,7,True,True
wands,985,39,0,7,True,True
wands,986,38,0,7,True,True
wands,987,55,0,7,True,True
wands,988,32,0,7,True,True
wands,989,43,0,7,True,True
wands,990,32,0,7,True,True
wands,991,40,0,7,True,True
wands,992,42,0,7,True,True
wands,993,39,0,7,True,True
wands,994,39,0,7,True,True
wands,995,40,0,7,True,True
wands,996,40,0,7,True,True
wands,997,88,0,7,True,True
wands,998,43,0,7,True,True
wands,999,44,0,7,True,True
wands,1000,71,0,7,True,True
wands,1001,96,0,7,True,True
wands,1002,45,0,7,True,True
wands,1003,48,0,7,True,True
wands,1004,49,0,7,True,True
wands,1005,49,0,7,True,True
wands,1006,53,0,7,True,True
wands,1007,51,0,7,True,True
wands,1008,66,0,7,True,True
wands,1009,49,0,7,True,True
wands,1010,88,0,7,True,True
wands,1011,49,0,7,True,True
wands,1012,80,0,7,True,True
wands,1013,63,0,7,True,True
wands,1014,66,0,7,True,True
wands,1015,61,0,7,True,True
wands,1016,63,0,7,True,True
wands,1017,60,0,7,True,True
wands,1018,49,0,7,True,True
wands,1019,47,0,7,True,True
wands,1020,61,0,7,True,True
wands,1021,50,0,7,True,True
wands,1022,47,0,7,True,True
wands,1023,50,0,7,True,True
wands,1024,49,0,7,True,True
wands,1025,52,0,7,True,True
wands,1026,46,0,7,True,True
wands,1027,48,0,7,True,True
wands,1028,66,0,7,True,True
wands,1029,66,0,7,True,True
wands,1030,61,0,7,True,True
wands,1031,65,0,7,True,True
wands,1032,51,0,7,True,True
wands,1033,78,0,7,True,True
wands,1034,67,0,7,True,True
wands,1035,67,0,7,True,True
wands,1036,66,0,7,True,True
wands,1037,69,0,7,True,True
wands,1038,65,0,7,True,True
wands,1039,64,0,7,True,True
wands,1040,66,0,7,True,True
wands,1041,39,0,7,True,True
wands,1042,40,0,7,True,True
wands,1043,38,0,7,True,True
wands,1044,51,0,7,True,True
wands,1045,110,0,7,True,True
wands,1046,44,0,7,True,True
wands,1047,32,0,7,True,True
wands,1048,32,0,7,True,True
wands,1049,34,0,7,True,True
wands,1050,13,0,7,True,True
wands,1051,41,0,7,True,True
wands,1052,87,0,7,True,True
wands,1053,64,0,7,True,True
wands,1054,35,0,7,True,True
wands,1055,77,0,7,True,True
wands,1056,36,0,7,True,True
wands,1057,85,0,7,True,True
wands,1058,55,0,7,True,True
wands,1059,48,0,7,True,True
wands,1060,44,0,7,True,True
wands,1061,73,0,7,True,True
wands,1062,52,0,7,True,True
wands,1063,71,0,7,True,True
wands,1064,39,0,7,True,True
wands,1065,40,0,7,True,True
wands,1066,49,0,7,True,True
wands,1067,73,0,7,True,True
wands,1068,82,0,7,True,True
wands,1069,76,0,7,True,True
wands,1070,36,0,7,True,True
wands,1071,42,0,7,True,True
wands,1072,50,0,7,True,True
wands,1073,50,0,7,True,True
wands,1074,58,0,7,True,True
wands,1075,25,0,7,True,True
wands,1076,57,0,7,True,True
wands,1077,17,0,7,True,True
wands,1078,64,0,7,True,True
wands,1079,27,0,7,True,True
wands,1080,42,0,7,True,True
wands,1081,52,0,7,True,True
wands,1082,35,0,7,True,True
wands,1083,41,0,7,True,True
wands,1084,56,0,7,True,True
wands,1085,75,0,7,True,True
wands,1086,75,0,7,True,True
wands,1087,45,0,7,True,True
wands,1088,49,0,7,True,True
wands,1089,46,0,7,True,True
wands,1090,50,0,7,True,True
wands,1091,72,0,7,True,True
wands,1092,42,0,7,True,True
wands,1093,60,0,7,True,True
wands,1094,27,0,7,True,True
wands,1095,46,0,7,True,True
wands,1096,47,0,7,True,True
wands,1097,45,0,7,True,True
wands,1098,49,0,7,True,True
wands,1099,53,0,7,True,True
wands,1100,72,0,7,True,True
wands,1101,41,0,7,True,True
wands,1102,68,0,7,True,True
wands,1103,70,0,7,True,True
wands,1104,75,0,7,True,True
wands,1105,54,0,7,True,True
wands,1106,68,0,7,True,True
wands,1107,74,0,7,True,True
wands,1108,69,0,7,True,True
wands,1109,66,0,7,True,True
wands,1110,64,0,7,True,True
wands,1111,76,0,7,True,True
wands,1112,53,0,7,True,True
wands,1113,58,0,7,True,True
wands,1114,68,0,7,True,True
wands,1115,42,0,7,True,True
wands,1116,52,0,7,True,True
wands,1117,52,0,7,True,True
wands,1118,39,0,7,True,True
wands,1119,51,0,7,True,True
wands,1120,46,0,7,True,True
wands,1121,47,0,7,True,True
wands,1122,54,0,7,True,True
wands,1123,77,0,7,True,True
wands,1124,30,0,7,True,True
wands,1125,47,0,7,True,True
wands,1126,47,0,7,True,True
wands,1127,74,0,7,True,True
wands,1128,75,0,7,True,True
wands,1129,63,0,7,True,True
wands,1130,42,0,7,True,True
wands,1131,59,0,7,True,True
wands,1132,73,0,7,True,True
wands,1133,65,0,7,True,True
wands,1134,68,0,7,True,True
wands,1135,55,0,7,True,True
wands,1136,70,0,7,True,True
wands,1137,59,0,7,True,True
wands,1138,65,0,7,True,True
wands,1139,46,0,7,True,True
wands,1140,59,0,7,True,True
wands,1141,58,0,7,True,True
wands,1142,62,0,7,True,True
wands,1143,46,0,7,True,True
wands,1144,82,0,7,True,True
wands,1145,40,0,7,True,True
wands,1146,45,0,7,True,True
wands,1147,72,0,7,True,True
wands,1148,81,0,7,True,True
wands,1149,79,0,7,True,True
wands,1150,43,0,7,True,True
wands,1151,46,0,7,True,True
wands,1152,40,0,7,True,True
wands,1153,55,0,7,True,True
wands,1154,62,0,7,True,True
wands,1155,67,0,7,True,True
wands,1156,71,0,7,True,True
wands,1157,46,0,7,True,True
wands,1158,68,0,7,True,True
wands,1159,50,0,7,True,True
wands,1160,51,0,7,True,True
wands,1161,50,0,7,True,True
wands,1162,46,0,7,True,True
wands,1163,57,0,7,True,True
wands,1164,58,0,7,True,True
wands,1165,49,0,7,True,True
wands,1166,65,0,7,True,True
wands,1167,58,0,7,True,True
wands,1168,66,0,7,True,True
wands,1169,75,0,7,True,True
wands,1170,81,0,7,True,True
wands,1171,53,0,7,True,True
wands,1172,47,0,7,True,True
wands,1173,36,0,7,True,True
wands,1174,34,0,7,True,True
wands,1175,27,0,7,True,True
wands,1176,28,0,7,True,True
wands,1177,24,0,7,True,True
wands,1178,25,0,7,True,True
wands,1179,29,0,7,True,True
wands,1180,24,0,7,True,True
wands,1181,28,0,7,True,True
wands,1182,27,0,7,True,True
wands,1183,27,0,7,True,True
wands,1184,26,0,7,True,True
wands,1185,75,0,7,True,True
wands,1186,77,0,7,True,True
wands,1187,76,0,7,True,True
wands,1188,42,0,7,True,True
wands,1189,52,0,7,True,True
wands,1190,88,0,7,True,True
wands,1191,97,0,7,True,True
wands,1192,63,0,7,True,True
wands,1193,71,0,7,True,True
wands,1194,71,0,7,True,True
wands,1195,63,0,7,True,True
wands,1196,29,0,7,True,True
wands,1197,56,0,7,True,True
wands,1198,56,0,7,True,True
wands,1199,60,0,7,True,True
wands,1200,112,0,7,True,True
wands,1201,90,0,7,True,True
wands,1202,63,0,7,True,True
wands,1203,44,0,7,True,True
wands,1204,76,0,7,True,True
wands,1205,44,0,7,True,True
wands,1206,66,0,7,True,True
wands,1207,71,0,7,True,True
wands,1208,110,0,7,True,True
wands,1209,63,0,7,True,True
wands,1210,128,0,7,True,True
wands,1211,45,0,7,True,True
wands,1212,55,0,7,True,True
wands,1213,68,0,7,True,True
wands,1214,31,0,7,True,True
wands,1215,46,0,7,True,True
wands,1216,59,0,7,True,True
wands,1217,25,0,7,True,True
wands,1218,25,0,7,True,True
wands,1219,25,0,7,True,True
wands,1220,36,0,7,True,True
wands,1221,61,0,7,True,True
wands,1222,60,0,7,True,True
wands,1223,53,0,7,True,True
wands,1224,41,0,7,True,True
wands,1225,29,0,7,True,True
wands,1226,69,0,7,True,True
wands,1227,51,0,7,True,True
wands,1228,46,0,7,True,True
wands,1229,81,0,7,True,True
wands,1230,86,0,7,True,True
wands,1231,65,0,7,True,True
wands,1232,111,0,7,True,True
wands,1233,61,0,7,True,True
wands,1234,47,0,7,True,True
wands,1235,47,0,7,True,True
wands,1236,55,0,7,True,True
wands,1237,55,0,7,True,True
wands,1238,41,0,7,True,True
wands,1239,55,0,7,True,True
wands,1240,51,0,7,True,True
wands,1241,51,0,7,True,True
wands,1242,38,0,7,True,True
wands,1243,37,0,7,True,True
wands,1244,64,0,7,True,True
wands,1245,54,0,7,True,True
wands,1246,39,0,7,True,True
wands,1247,49,0,7,True,True
wands,1248,48,0,7,True,True
wands,1249,87,0,7,True,True
wands,1250,56,0,7,True,True
wands,1251,70,0,7,True,True
wands,1252,66,0,7,True,True
wands,1253,57,0,7,True,True
wands,1254,60,0,7,True,True
wands,1255,54,0,7,True,True
wands,1256,52,0,7,True,True
wands,1257,65,0,7,True,True
wands,1258,57,0,7,True,True
wands,1259,86,0,7,True,True
wands,1260,61,0,7,True,True
wands,1261,55,0,7,True,True
wands,1262,62,0,7,True,True
wands,1263,60,0,7,True,True
wands,1264,67,0,7,True,True
wands,1265,81,0,7,True,True
wands,1266,82,0,7,True,True
wands,1267,64,0,7,True,True
wands,1268,68,0,7,True,True
wands,1269,61,0,7,True,True
wands,1270,64,0,7,True,True
wands,1271,62,0,7,True,True
wands,1272,69,0,7,True,True
wands,1273,75,0,7,True,True
wands,1274,64,0,7,True,True
wands,1275,41,0,7,True,True
wands,1276,52,0,7,True,True
wands,1277,68,0,7,True,True
wands,1278,65,0,7,True,True
wands,1279,35,0,7,True,True
wands,1280,37,0,7,True,True
wands,1281,55,0,7,True,True
wands,1282,73,0,7,True,True
wands,1283,60,0,7,True,True
wands,1284,73,0,7,True,True
wands,1285,33,0,7,True,True
wands,1286,66,0,7,True,True
wands,1287,70,0,7,True,True
wands,1288,69,0,7,True,True
wands,1289,72,0,7,True,True
wands,1290,74,0,7,True,True
wands,1291,35,0,7,True,True
wands,1292,47,0,7,True,True
wands,1293,62,0,7,True,True
wands,1294,50,0,7,True,True
wands,1295,42,0,7,True,True
wands,1296,41,0,7,True,True
wands,1297,32,0,7,True,True
wands,1298,64,0,7,True,True
wands,1299,62,0,7,True,True
wands,1300,40,0,7,True,True
wands,1301,105,0,7,True,True
wands,1302,82,0,7,True,True
wands,1303,81,0,7,True,True
wands,1304,4,0,7,True,True
wands,1305,68,0,7,True,True
wands,1306,53,0,7,True,True
wands,1307,56,0,7,True,True
wands,1308,57,0,7,True,True
wands,1309,55,0,7,True,True
wands,1310,57,0,7,True,True
wands,1311,61,0,7,True,True
wands,1312,60,0,7,True,True
wands,1313,34,0,7,True,True
wands,1314,29,0,7,True,True
wands,1315,44,0,7,True,True
wands,1316,46,0,7,True,True
wands,1317,46,0,7,True,True
wands,1318,46,0,7,True,True
wands,1319,46,0,7,True,True
wands,1320,46,0,7,True,True
wands,1321,46,0,7,True,True
wands,1322,36,0,7,True,True
wands,1323,71,0,7,True,True
wands,1324,64,0,7,True,True
wands,1325,53,0,7,True,True
wands,1326,48,0,7,True,True
wands,1327,19,0,7,True,True
wands,1328,89,0,7,True,True
wands,1329,31,0,7,True,True
wands,1330,72,0,7,True,True
wands,1331,103,0,7,True,True
wands,1332,60,0,7,True,True
wands,1333,33,0,7,True,True
wands,1334,50,0,7,True,True
wands,1335,35,0,7,True,True
wands,1336,38,0,7,True,True
wands,1337,41,0,7,True,True
wands,1338,75,0,7,True,True
wands,1339,32,0,7,True,True
wands,1340,119,0,7,True,True
wands,1341,100,0,7,True,True
wands,1342,72,0,7,True,True
wands,1343,69,0,7,True,True
wands,1344,83,0,7,True,True
wands,1345,89,0,7,True,True
wands,1346,92,0,7,True,True
wands,1347,31,0,7,True,True
wands,1348,75,0,7,True,True
wands,1349,65,0,7,True,True
wands,1350,72,0,7,True,True
wands,1351,100,0,7,True,True
wands,1352,74,0,7,True,True
wands,1353,62,0,7,True,True
wands,1354,35,0,7,True,True
wands,1355,120,0,7,True,True
wands,1356,72,0,7,True,True
wands,1357,26,0,7,True,True
wands,1358,25,0,7,True,True
wands,1359,83,0,7,True,True
wands,1360,37,0,7,True,True
wands,1361,31,0,7,True,True
wands,1362,57,0,7,True,True
wands,1363,98,0,7,True,True
wands,1364,65,0,7,True,True
wands,1365,44,0,7,True,True
wands,1366,64,0,7,True,True
wands,1367,75,0,7,True,True
wands,1368,67,0,7,True,True
wands,1369,60,0,7,True,True
wands,1370,60,0,7,True,True
wands,1371,69,0,7,True,True
wands,1372,26,0,7,True,True
wands,1373,54,0,7,True,True
wands,1374,56,0,7,True,True
wands,1375,79,0,7,True,True
wands,1376,26,0,7,True,True
wands,1377,48,0,7,True,True
wands,1378,86,0,7,True,True
wands,1379,98,0,7,True,True
wands,1380,74,0,7,True,True
wands,1381,60,0,7,True,True
wands,1382,77,0,7,True,True
wands,1383,79,0,7,True,True
wands,1384,63,0,7,True,True
wands,1385,62,0,7,True,True
wands,1386,62,0,7,True,True
wands,1387,37,0,7,True,True
wands,1388,43,0,7,True,True
wands,1389,83,0,7,True,True
wands,1390,89,0,7,True,True
wands,1391,105,0,7,True,True
wands,1392,74,0,7,True,True
wands,1393,107,0,7,True,True
wands,1394,66,0,7,True,True
wands,1395,87,0,7,True,True
wands,1396,49,0,7,True,True
wands,1397,54,0,7,True,True
wands,1398,50,0,7,True,True
wands,1399,49,0,7,True,True
wands,1400,70,0,7,True,True
wands,1401,48,0,7,True,True
wands,1402,73,0,7,True,True
wands,1403,73,0,7,True,True
wands,1404,76,0,7,True,True
wands,1405,75,0,7,True,True
wands,1406,75,0,7,True,True
wands,1407,77,0,7,True,True
wands,1408,77,0,7,True,True
wands,1409,60,0,7,True,True
wands,1410,80,0,7,True,True
wands,1411,77,0,7,True,True
wands,1412,78,0,7,True,True
wands,1413,79,0,7,True,True
wands,1414,75,0,7,True,True
wands,1415,23,0,7,True,True
wands,1416,19,0,7,True,True
wands,1417,21,0,7,True,True
wands,1418,65,0,7,True,True
wands,1419,16,0,7,True,True
wands,1420,54,0,7,True,True
wands,1421,19,0,7,True,True
wands,1422,100,0,7,True,True
wands,1423,34,0,7,True,True
wands,1424,43,0,7,True,True
wands,1425,40,0,7,True,True
wands,1426,39,0,7,True,True
wands,1427,33,0,7,True,True
wands,1428,35,0,7,True,True
wands,1429,35,0,7,True,True
wands,1430,35,0,7,True,True
wands,1431,43,0,7,True,True
wands,1432,96,0,7,True,True
wands,1433,94,0,7,True,True
wands,1434,6,0,7,True,True
wands,1435,71,0,7,True,True
wands,1436,72,0,7,True,True
wands,1437,106,0,7,True,True
wands,1438,84,0,7,True,True
wands,1439,95,0,7,True,True
wands,1440,63,0,7,True,True
wands,1441,71,0,7,True,True
wands,1442,71,0,7,True,True
wands,1443,83,0,7,True,True
wands,1444,82,0,7,True,True
wands,1445,82,0,7,True,True
wands,1446,85,0,7,True,True
wands,1447,18,0,7,True,True
wands,1448,136,0,7,True,True
wands,1449,97,0,7,True,True
wands,1450,11,0,7,True,True
wands,1451,47,0,7,True,True
wands,1452,50,0,7,True,True
wands,1453,63,0,7,True,True
wands,1454,53,0,7,True,True
wands,1455,64,0,7,True,True
wands,1456,70,0,7,True,True
wands,1457,103,0,7,True,True
wands,1458,40,0,7,True,True
wands,1459,16,0,7,True,True
wands,1460,51,0,7,True,True
wands,1461,73,0,7,True,True
wands,1462,82,0,7,True,True
wands,1463,95,0,7,True,True
wands,1464,39,0,7,True,True
wands,1465,95,0,7,True,True
wands,1466,94,0,7,True,True
wands,1467,90,0,7,True,True
wands,1468,94,0,7,True,True
wands,1469,101,0,7,True,True
wands,1470,84,0,7,True,True
wands,1471,70,0,7,True,True
wands,1472,73,0,7,True,True
wands,1473,55,0,7,True,True
wands,1474,55,0,7,True,True
wands,1475,64,0,7,True,True
wands,1476,91,0,7,True,True
wands,1477,77,0,7,True,True
wands,1478,69,0,7,True,True
wands,1479,69,0,7,True,True
wands,1480,51,0,7,True,True
wands,1481,74,0,7,True,True
wands,1482,67,0,7,True,True
wands,1483,61,0,7,True,True
wands,1484,46,0,7,True,True
wands,1485,49,0,7,True,True
wands,1486,47,0,7,True,True
wands,1487,50,0,7,True,True
wands,1488,58,0,7,True,True
wands,1489,54,0,7,True,True
wands,1490,96,0,7,True,True
wands,1491,62,0,7,True,True
wands,1492,87,0,7,True,True
wands,1493,66,0,7,True,True
wands,1494,87,0,7,True,True
wands,1495,52,0,7,True,True
wands,1496,68,0,7,True,True
wands,1497,25,0,7,True,True
wands,1498,50,0,7,True,True
wands,1499,87,0,7,True,True
wands,1500,83,0,7,True,True
wands,1501,51,0,7,True,True
wands,1502,80,0,7,True,True
wands,1503,65,0,7,True,True
wands,1504,85,0,7,True,True
wands,1505,51,0,7,True,True
wands,1506,41,0,7,True,True
wands,1507,101,0,7,True,True
wands,1508,78,0,7,True,True
wands,1509,84,0,7,True,True
wands,1510,87,0,7,True,True
wands,1511,53,0,7,True,True
wands,1512,68,0,7,True,True
wands,1513,85,0,7,True,True
wands,1514,116,0,7,True,True
wands,1515,46,0,7,True,True
wands,1516,102,0,7,True,True
wands,1517,59,0,7,True,True
wands,1518,74,0,7,True,True
wands,1519,49,0,7,True,True
wands,1520,20,0,7,True,True
wands,1521,70,0,7,True,True
wands,1522,53,0,7,True,True
wands,1523,56,0,7,True,True
wands,1524,103,0,7,True,True
wands,1525,69,0,7,True,True
wands,1526,111,0,7,True,True
wands,1527,77,0,7,True,True
wands,1528,71,0,7,True,True
wands,1529,38,0,7,True,True
wands,1530,65,0,7,True,True
wands,1531,74,0,7,True,True
wands,1532,62,0,7,True,True
wands,1533,85,0,7,True,True
wands,1534,52,0,7,True,True
wands,1535,57,0,7,True,True
wands,1536,34,0,7,True,True
wands,1537,64,0,7,True,True
wands,1538,42,0,7,True,True
wands,1539,41,0,7,True,True
wands,1540,54,0,7,True,True
wands,1541,81,0,7,True,True
wands,1542,132,0,7,True,True
wands,1543,103,0,7,True,True
wands,1544,64,0,7,True,True
wands,1545,55,0,7,True,True
wands,1546,34,0,7,True,True
wands,1547,67,0,7,True,True
wands,1548,52,0,7,True,True
wands,1549,40,0,7,True,True
wands,1550,48,0,7,True,True
wands,1551,48,0,7,True,True
wands,1552,68,0,7,True,True
wands,1553,77,0,7,True,True
wands,1554,48,0,7,True,True
wands,1555,79,0,7,True,True
wands,1556,46,0,7,True,True
wands,1557,87,0,7,True,True
wands,1558,48,0,7,True,True
wands,1559,70,0,7,True,True
wands,1560,56,0,7,True,True
wands,1561,30,0,7,True,True
wands,1562,118,0,7,True,True
wands,1563,63,0,7,True,True
wands,1564,62,0,7,True,True
wands,1565,35,0,7,True,True
wands,1566,80,0,7,True,True
wands,1567,47,0,7,True,True
wands,1568,120,0,7,True,True
wands,1569,86,0,7,True,True
wands,1570,44,0,7,True,True
wands,1571,134,0,7,True,True
wands,1572,97,0,7,True,True
wands,1573,62,0,7,True,True
wands,1574,77,0,7,True,True
wands,1575,69,0,7,True,True
wands,1576,84,0,7,True,True
wands,1577,82,0,7,True,True
wands,1578,9,0,7,True,True
wands,1579,47,0,7,True,True
wands,1580,46,0,7,True,True
wands,1581,76,0,7,True,True
wands,1582,82,0,7,True,True
wands,1583,29,0,7,True,True
