dataset,model,product_id,tokens_C0,tokens_C1,tokens_C2s1,tokens_C2s2,tokens_C2s3,tokens_C2s4,tokens_C2s5,max_tokens_seven,tokenizer_cap,fully_fits,special_token_overhead
wands,minilm,438,614,614,614,614,614,614,614,614,256,False,2
wands,minilm,439,595,595,595,595,595,595,595,595,256,False,2
wands,minilm,440,460,460,460,460,460,460,460,460,256,False,2
wands,minilm,441,607,607,607,607,607,607,607,607,256,False,2
wands,minilm,442,730,730,730,730,730,730,730,730,256,False,2
wands,minilm,443,403,403,403,403,403,403,403,403,256,False,2
wands,minilm,444,748,748,748,748,748,748,748,748,256,False,2
wands,minilm,445,1026,1026,1026,1026,1026,1026,1026,1026,256,False,2
wands,minilm,446,373,373,373,373,373,373,373,373,256,False,2
wands,minilm,447,834,834,834,834,834,834,834,834,256,False,2
wands,minilm,448,550,550,550,550,550,550,550,550,256,False,2
wands,minilm,449,394,394,394,394,394,394,394,394,256,False,2
wands,minilm,450,827,827,827,827,827,827,827,827,256,False,2
wands,minilm,451,842,842,842,842,842,842,842,842,256,False,2
wands,minilm,452,543,543,543,543,543,543,543,543,256,False,2
wands,minilm,453,898,898,898,898,898,898,898,898,256,False,2
wands,minilm,454,718,718,718,718,718,718,718,718,256,False,2
wands,minilm,455,717,717,717,717,717,717,717,717,256,False,2
wands,minilm,456,697,697,697,697,697,697,697,697,256,False,2
wands,minilm,457,523,523,523,523,523,523,523,523,256,False,2
wands,minilm,458,547,547,547,547,547,547,547,547,256,False,2
wands,minilm,459,456,456,456,456,456,456,456,456,256,False,2
wands,minilm,460,430,430,430,430,430,430,430,430,256,False,2
wands,minilm,461,475,475,475,475,475,475,475,475,256,False,2
wands,minilm,462,386,386,386,386,386,386,386,386,256,False,2
wands,minilm,463,399,399,399,399,399,399,399,399,256,False,2
wands,minilm,464,395,395,395,395,395,395,395,395,256,False,2
wands,minilm,465,532,532,532,532,532,532,532,532,256,False,2
wands,minilm,466,1043,1043,1043,1043,1043,1043,1043,1043,256,False,2
wands,minilm,467,738,738,738,738,738,738,738,738,256,False,2
wands,minilm,468,929,929,929,929,929,929,929,929,256,False,2
wands,minilm,469,795,795,795,795,795,795,795,795,256,False,2
wands,minilm,470,791,791,791,791,791,791,791,791,256,False,2
wands,minilm,471,646,646,646,646,646,646,646,646,256,False,2
wands,minilm,472,559,559,559,559,559,559,559,559,256,False,2
wands,minilm,473,251,251,251,251,251,251,251,251,256,True,2
wands,minilm,474,1081,1081,1081,1081,1081,1081,1081,1081,256,False,2
wands,minilm,475,685,685,685,685,685,685,685,685,256,False,2
wands,minilm,476,883,883,883,883,883,883,883,883,256,False,2
wands,minilm,477,385,385,385,385,385,385,385,385,256,False,2
wands,minilm,478,875,875,875,875,875,875,875,875,256,False,2
wands,minilm,479,367,367,367,367,367,367,367,367,256,False,2
wands,minilm,480,731,731,731,731,731,731,731,731,256,False,2
wands,minilm,481,669,669,669,669,669,669,669,669,256,False,2
wands,minilm,482,815,815,815,815,815,815,815,815,256,False,2
wands,minilm,483,1215,1215,1215,1215,1215,1215,1215,1215,256,False,2
wands,minilm,484,1296,1296,1296,1296,1296,1296,1296,1296,256,False,2
wands,minilm,485,1101,1101,1101,1101,1101,1101,1101,1101,256,False,2
wands,minilm,486,902,902,902,902,902,902,902,902,256,False,2
wands,minilm,487,909,909,909,909,909,909,909,909,256,False,2
wands,minilm,488,507,507,507,507,507,507,507,507,256,False,2
wands,minilm,489,1408,1408,1408,1408,1408,1408,1408,1408,256,False,2
wands,minilm,490,132,132,132,132,132,132,132,132,256,True,2
wands,minilm,491,1043,1043,1043,1043,1043,1043,1043,1043,256,False,2
wands,minilm,492,1088,1088,1088,1088,1088,1088,1088,1088,256,False,2
wands,minilm,493,463,463,463,463,463,463,463,463,256,False,2
wands,minilm,494,750,750,750,750,750,750,750,750,256,False,2
wands,minilm,495,438,438,438,438,438,438,438,438,256,False,2
wands,minilm,496,557,557,557,557,557,557,557,557,256,False,2
wands,minilm,497,499,499,499,499,499,499,499,499,256,False,2
wands,minilm,498,737,737,737,737,737,737,737,737,256,False,2
wands,minilm,499,651,651,651,651,651,651,651,651,256,False,2
wands,minilm,500,700,700,700,700,700,700,700,700,256,False,2
wands,minilm,501,801,801,801,801,801,801,801,801,256,False,2
wands,minilm,502,668,668,668,668,668,668,668,668,256,False,2
wands,minilm,503,437,437,437,437,437,437,437,437,256,False,2
wands,minilm,504,1035,1035,1035,1035,1035,1035,1035,1035,256,False,2
wands,minilm,505,788,788,788,788,788,788,788,788,256,False,2
wands,minilm,506,691,691,691,691,691,691,691,691,256,False,2
wands,minilm,507,803,803,803,803,803,803,803,803,256,False,2
wands,minilm,508,468,468,468,468,468,468,468,468,256,False,2
wands,minilm,509,468,468,468,468,468,468,468,468,256,False,2
wands,minilm,510,585,585,585,585,585,585,585,585,256,False,2
wands,minilm,511,859,859,859,859,859,859,859,859,256,False,2
wands,minilm,512,555,555,555,555,555,555,555,555,256,False,2
wands,minilm,513,448,448,448,448,448,448,448,448,256,False,2
wands,minilm,514,461,461,461,461,461,461,461,461,256,False,2
wands,minilm,515,456,456,456,456,456,456,456,456,256,False,2
wands,minilm,516,883,883,883,883,883,883,883,883,256,False,2
wands,minilm,517,1018,1018,1018,1018,1018,1018,1018,1018,256,False,2
wands,minilm,518,321,321,321,321,321,321,321,321,256,False,2
wands,minilm,519,253,253,253,253,253,253,253,253,256,True,2
wands,minilm,520,248,248,248,248,248,248,248,248,256,True,2
wands,minilm,521,272,272,272,272,272,272,272,272,256,False,2
wands,minilm,522,426,426,426,426,426,426,426,426,256,False,2
wands,minilm,523,323,323,323,323,323,323,323,323,256,False,2
wands,minilm,524,252,252,252,252,252,252,252,252,256,True,2
wands,minilm,525,258,258,258,258,258,258,258,258,256,False,2
wands,minilm,526,407,407,407,407,407,407,407,407,256,False,2
wands,minilm,527,260,260,260,260,260,260,260,260,256,False,2
wands,minilm,528,488,488,488,488,488,488,488,488,256,False,2
wands,minilm,529,420,420,420,420,420,420,420,420,256,False,2
wands,minilm,530,443,443,443,443,443,443,443,443,256,False,2
wands,minilm,531,421,421,421,421,421,421,421,421,256,False,2
wands,minilm,532,427,427,427,427,427,427,427,427,256,False,2
wands,minilm,533,457,457,457,457,457,457,457,457,256,False,2
wands,minilm,534,473,473,473,473,473,473,473,473,256,False,2
wands,minilm,535,506,506,506,506,506,506,506,506,256,False,2
wands,minilm,536,529,529,529,529,529,529,529,529,256,False,2
wands,minilm,537,769,769,769,769,769,769,769,769,256,False,2
wands,minilm,538,183,183,183,183,183,183,183,183,256,True,2
wands,minilm,539,588,588,588,588,588,588,588,588,256,False,2
wands,minilm,540,610,610,610,610,610,610,610,610,256,False,2
wands,minilm,541,581,581,581,581,581,581,581,581,256,False,2
wands,minilm,542,476,476,476,476,476,476,476,476,256,False,2
wands,minilm,543,889,889,889,889,889,889,889,889,256,False,2
wands,minilm,544,225,225,225,225,225,225,225,225,256,True,2
wands,minilm,545,428,428,428,428,428,428,428,428,256,False,2
wands,minilm,546,347,347,347,347,347,347,347,347,256,False,2
wands,minilm,547,569,569,569,569,569,569,569,569,256,False,2
wands,minilm,548,608,608,608,608,608,608,608,608,256,False,2
wands,minilm,549,490,490,490,490,490,490,490,490,256,False,2
wands,minilm,550,767,767,767,767,767,767,767,767,256,False,2
wands,minilm,551,427,427,427,427,427,427,427,427,256,False,2
wands,minilm,552,623,623,623,623,623,623,623,623,256,False,2
wands,minilm,553,792,792,792,792,792,792,792,792,256,False,2
wands,minilm,554,334,334,334,334,334,334,334,334,256,False,2
wands,minilm,555,618,618,618,618,618,618,618,618,256,False,2
wands,minilm,556,356,356,356,356,356,356,356,356,256,False,2
wands,minilm,557,1094,1094,1094,1094,1094,1094,1094,1094,256,False,2
wands,minilm,558,644,644,644,644,644,644,644,644,256,False,2
wands,minilm,559,929,929,929,929,929,929,929,929,256,False,2
wands,minilm,560,603,603,603,603,603,603,603,603,256,False,2
wands,minilm,561,602,602,602,602,602,602,602,602,256,False,2
wands,minilm,562,1048,1048,1048,1048,1048,1048,1048,1048,256,False,2
wands,minilm,563,490,490,490,490,490,490,490,490,256,False,2
wands,minilm,564,725,725,725,725,725,725,725,725,256,False,2
wands,minilm,565,526,526,526,526,526,526,526,526,256,False,2
wands,minilm,566,446,446,446,446,446,446,446,446,256,False,2
wands,minilm,567,688,688,688,688,688,688,688,688,256,False,2
wands,minilm,568,763,763,763,763,763,763,763,763,256,False,2
wands,minilm,569,674,674,674,674,674,674,674,674,256,False,2
wands,minilm,570,514,514,514,514,514,514,514,514,256,False,2
wands,minilm,571,456,456,456,456,456,456,456,456,256,False,2
wands,minilm,572,232,232,232,232,232,232,232,232,256,True,2
wands,minilm,573,418,418,418,418,418,418,418,418,256,False,2
wands,minilm,574,338,338,338,338,338,338,338,338,256,False,2
wands,minilm,575,639,639,639,639,639,639,639,639,256,False,2
wands,minilm,576,230,230,230,230,230,230,230,230,256,True,2
wands,minilm,577,418,418,418,418,418,418,418,418,256,False,2
wands,minilm,578,627,627,627,627,627,627,627,627,256,False,2
wands,minilm,579,952,952,952,952,952,952,952,952,256,False,2
wands,minilm,580,1110,1110,1110,1110,1110,1110,1110,1110,256,False,2
wands,minilm,581,613,613,613,613,613,613,613,613,256,False,2
wands,minilm,582,882,882,882,882,882,882,882,882,256,False,2
wands,minilm,583,1053,1053,1053,1053,1053,1053,1053,1053,256,False,2
wands,minilm,584,577,577,577,577,577,577,577,577,256,False,2
wands,minilm,585,840,840,840,840,840,840,840,840,256,False,2
wands,minilm,586,830,830,830,830,830,830,830,830,256,False,2
wands,minilm,587,330,330,330,330,330,330,330,330,256,False,2
wands,minilm,588,382,382,382,382,382,382,382,382,256,False,2
wands,minilm,589,386,386,386,386,386,386,386,386,256,False,2
wands,minilm,590,429,429,429,429,429,429,429,429,256,False,2
wands,minilm,591,444,444,444,444,444,444,444,444,256,False,2
wands,minilm,592,372,372,372,372,372,372,372,372,256,False,2
wands,minilm,593,311,311,311,311,311,311,311,311,256,False,2
wands,minilm,594,331,331,331,331,331,331,331,331,256,False,2
wands,minilm,595,635,635,635,635,635,635,635,635,256,False,2
wands,minilm,596,674,674,674,674,674,674,674,674,256,False,2
wands,minilm,597,713,713,713,713,713,713,713,713,256,False,2
wands,minilm,598,568,568,568,568,568,568,568,568,256,False,2
wands,minilm,599,614,614,614,614,614,614,614,614,256,False,2
wands,minilm,600,603,603,603,603,603,603,603,603,256,False,2
wands,minilm,601,740,740,740,740,740,740,740,740,256,False,2
wands,minilm,602,690,690,690,690,690,690,690,690,256,False,2
wands,minilm,603,541,541,541,541,541,541,541,541,256,False,2
wands,minilm,604,686,686,686,686,686,686,686,686,256,False,2
wands,minilm,605,529,529,529,529,529,529,529,529,256,False,2
wands,minilm,606,675,675,675,675,675,675,675,675,256,False,2
wands,minilm,607,641,641,641,641,641,641,641,641,256,False,2
wands,minilm,608,665,665,665,665,665,665,665,665,256,False,2
wands,minilm,609,1019,1019,1019,1019,1019,1019,1019,1019,256,False,2
wands,minilm,610,669,669,669,669,669,669,669,669,256,False,2
wands,minilm,611,343,343,343,343,343,343,343,343,256,False,2
wands,minilm,612,931,931,931,931,931,931,931,931,256,False,2
wands,minilm,613,580,580,580,580,580,580,580,580,256,False,2
wands,minilm,614,266,266,266,266,266,266,266,266,256,False,2
wands,minilm,615,258,258,258,258,258,258,258,258,256,False,2
wands,minilm,616,256,256,256,256,256,256,256,256,256,True,2
wands,minilm,617,258,258,258,258,258,258,258,258,256,False,2
wands,minilm,618,268,268,268,268,268,268,268,268,256,False,2
wands,minilm,619,310,310,310,310,310,310,310,310,256,False,2
wands,minilm,620,313,313,313,313,313,313,313,313,256,False,2
wands,minilm,621,313,313,313,313,313,313,313,313,256,False,2
wands,minilm,622,256,256,256,256,256,256,256,256,256,True,2
wands,minilm,623,256,256,256,256,256,256,256,256,256,True,2
wands,minilm,624,252,252,252,252,252,252,252,252,256,True,2
wands,minilm,625,254,254,254,254,254,254,254,254,256,True,2
wands,minilm,626,275,275,275,275,275,275,275,275,256,False,2
wands,minilm,627,278,278,278,278,278,278,278,278,256,False,2
wands,minilm,628,340,340,340,340,340,340,340,340,256,False,2
wands,minilm,629,196,196,196,196,196,196,196,196,256,True,2
wands,minilm,630,234,234,234,234,234,234,234,234,256,True,2
wands,minilm,631,505,505,505,505,505,505,505,505,256,False,2
wands,minilm,632,405,405,405,405,405,405,405,405,256,False,2
wands,minilm,633,358,358,358,358,358,358,358,358,256,False,2
wands,minilm,634,134,134,134,134,134,134,134,134,256,True,2
wands,minilm,635,634,634,634,634,634,634,634,634,256,False,2
wands,minilm,636,438,438,438,438,438,438,438,438,256,False,2
wands,minilm,637,937,937,937,937,937,937,937,937,256,False,2
wands,minilm,638,701,701,701,701,701,701,701,701,256,False,2
wands,minilm,639,700,700,700,700,700,700,700,700,256,False,2
wands,minilm,640,794,794,794,794,794,794,794,794,256,False,2
wands,minilm,641,923,923,923,923,923,923,923,923,256,False,2
wands,minilm,642,890,890,890,890,890,890,890,890,256,False,2
wands,minilm,643,550,550,550,550,550,550,550,550,256,False,2
wands,minilm,644,520,520,520,520,520,520,520,520,256,False,2
wands,minilm,645,387,387,387,387,387,387,387,387,256,False,2
wands,minilm,646,556,556,556,556,556,556,556,556,256,False,2
wands,minilm,647,645,645,645,645,645,645,645,645,256,False,2
wands,minilm,648,269,269,269,269,269,269,269,269,256,False,2
wands,minilm,649,500,500,500,500,500,500,500,500,256,False,2
wands,minilm,650,495,495,495,495,495,495,495,495,256,False,2
wands,minilm,651,458,458,458,458,458,458,458,458,256,False,2
wands,minilm,652,414,414,414,414,414,414,414,414,256,False,2
wands,minilm,653,297,297,297,297,297,297,297,297,256,False,2
wands,minilm,654,351,351,351,351,351,351,351,351,256,False,2
wands,minilm,655,673,673,673,673,673,673,673,673,256,False,2
wands,minilm,656,654,654,654,654,654,654,654,654,256,False,2
wands,minilm,657,657,657,657,657,657,657,657,657,256,False,2
wands,minilm,658,580,580,580,580,580,580,580,580,256,False,2
wands,minilm,659,817,817,817,817,817,817,817,817,256,False,2
wands,minilm,660,694,694,694,694,694,694,694,694,256,False,2
wands,minilm,661,616,616,616,616,616,616,616,616,256,False,2
wands,minilm,662,609,609,609,609,609,609,609,609,256,False,2
wands,minilm,663,611,611,611,611,611,611,611,611,256,False,2
wands,minilm,664,1211,1211,1211,1211,1211,1211,1211,1211,256,False,2
wands,minilm,665,1194,1194,1194,1194,1194,1194,1194,1194,256,False,2
wands,minilm,666,270,270,270,270,270,270,270,270,256,False,2
wands,minilm,667,887,887,887,887,887,887,887,887,256,False,2
wands,minilm,668,664,664,664,664,664,664,664,664,256,False,2
wands,minilm,669,350,350,350,350,350,350,350,350,256,False,2
wands,minilm,670,333,333,333,333,333,333,333,333,256,False,2
wands,minilm,671,210,210,210,210,210,210,210,210,256,True,2
wands,minilm,672,217,217,217,217,217,217,217,217,256,True,2
wands,minilm,673,575,575,575,575,575,575,575,575,256,False,2
wands,minilm,674,570,570,570,570,570,570,570,570,256,False,2
wands,minilm,675,610,610,610,610,610,610,610,610,256,False,2
wands,minilm,676,576,576,576,576,576,576,576,576,256,False,2
wands,minilm,677,565,565,565,565,565,565,565,565,256,False,2
wands,minilm,678,154,154,154,154,154,154,154,154,256,True,2
wands,minilm,679,615,615,615,615,615,615,615,615,256,False,2
wands,minilm,680,608,608,608,608,608,608,608,608,256,False,2
wands,minilm,681,242,242,242,242,242,242,242,242,256,True,2
wands,minilm,682,435,435,435,435,435,435,435,435,256,False,2
wands,minilm,683,580,580,580,580,580,580,580,580,256,False,2
wands,minilm,684,517,517,517,517,517,517,517,517,256,False,2
wands,minilm,685,587,587,587,587,587,587,587,587,256,False,2
wands,minilm,686,496,496,496,496,496,496,496,496,256,False,2
wands,minilm,687,521,521,521,521,521,521,521,521,256,False,2
wands,minilm,688,539,539,539,539,539,539,539,539,256,False,2
wands,minilm,689,579,579,579,579,579,579,579,579,256,False,2
wands,minilm,690,691,691,691,691,691,691,691,691,256,False,2
wands,minilm,691,180,180,180,180,180,180,180,180,256,True,2
wands,minilm,692,216,216,216,216,216,216,216,216,256,True,2
wands,minilm,693,213,213,213,213,213,213,213,213,256,True,2
wands,minilm,694,234,234,234,234,234,234,234,234,256,True,2
wands,minilm,695,337,337,337,337,337,337,337,337,256,False,2
wands,minilm,696,378,378,378,378,378,378,378,378,256,False,2
wands,minilm,697,396,396,396,396,396,396,396,396,256,False,2
wands,minilm,698,584,584,584,584,584,584,584,584,256,False,2
wands,minilm,699,744,744,744,744,744,744,744,744,256,False,2
wands,minilm,700,668,668,668,668,668,668,668,668,256,False,2
wands,minilm,701,495,495,495,495,495,495,495,495,256,False,2
wands,minilm,702,584,584,584,584,584,584,584,584,256,False,2
wands,minilm,703,589,589,589,589,589,589,589,589,256,False,2
wands,minilm,704,472,472,472,472,472,472,472,472,256,False,2
wands,minilm,705,570,570,570,570,570,570,570,570,256,False,2
wands,minilm,706,597,597,597,597,597,597,597,597,256,False,2
wands,minilm,707,570,570,570,570,570,570,570,570,256,False,2
wands,minilm,708,617,617,617,617,617,617,617,617,256,False,2
wands,minilm,709,655,655,655,655,655,655,655,655,256,False,2
wands,minilm,710,748,748,748,748,748,748,748,748,256,False,2
wands,minilm,711,770,770,770,770,770,770,770,770,256,False,2
wands,minilm,712,752,752,752,752,752,752,752,752,256,False,2
wands,minilm,713,758,758,758,758,758,758,758,758,256,False,2
wands,minilm,714,774,774,774,774,774,774,774,774,256,False,2
wands,minilm,715,739,739,739,739,739,739,739,739,256,False,2
wands,minilm,716,1035,1035,1035,1035,1035,1035,1035,1035,256,False,2
wands,minilm,717,545,545,545,545,545,545,545,545,256,False,2
wands,minilm,718,858,858,858,858,858,858,858,858,256,False,2
wands,minilm,719,561,561,561,561,561,561,561,561,256,False,2
wands,minilm,720,561,561,561,561,561,561,561,561,256,False,2
