query_id,Always,VI,Never,mean_schedule_inclusion,C0_inclusion,dataset,model,encoder_profile,population,target_support,K,intervention,competitors,catalog_size,eligible_queries,highest_relevance_pairs,bootstrap_draws,bootstrap_seed,relevant_count
176,0.43478260869565216,0.2608695652173913,0.30434782608695654,0.5341614906832298,0.5217391304347826,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,23
177,0.125,0.25,0.625,0.25,0.3125,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,16
178,0.041666666666666664,0.16666666666666666,0.7916666666666666,0.1369047619047619,0.16666666666666666,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,24
180,0.1388888888888889,0.19444444444444445,0.6666666666666666,0.2361111111111111,0.2222222222222222,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,72
181,0.0673076923076923,0.16346153846153846,0.7692307692307693,0.12225274725274725,0.125,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,104
182,0.20689655172413793,0.25862068965517243,0.5344827586206896,0.3251231527093596,0.3275862068965517,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,58
183,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4761904761904762,0.6666666666666666,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,6
184,0.1016949152542373,0.15254237288135594,0.7457627118644068,0.14043583535108958,0.1694915254237288,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,59
185,0.5294117647058824,0.11764705882352941,0.35294117647058826,0.5840336134453782,0.5882352941176471,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,34
186,0.0,0.0,1.0,0.0,0.0,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,4
188,0.0,0.875,0.125,0.39285714285714285,0.375,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,8
189,0.03225806451612903,0.03225806451612903,0.9354838709677419,0.03686635944700461,0.03225806451612903,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,31
190,0.0,0.0,1.0,0.0,0.0,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,5
195,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,3
197,0.13043478260869565,0.5217391304347826,0.34782608695652173,0.2732919254658385,0.43478260869565216,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,23
198,0.3,0.1,0.6,0.3142857142857143,0.3,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,10
200,1.0,0.0,0.0,1.0,1.0,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,3
202,0.15555555555555556,0.26666666666666666,0.5777777777777777,0.2698412698412698,0.3111111111111111,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,45
203,0.2,0.8,0.0,0.5714285714285714,0.2,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,5
204,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.36734693877551017,0.42857142857142855,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,7
205,0.08333333333333333,0.16666666666666666,0.75,0.20238095238095236,0.16666666666666666,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,12
206,0.5,0.5,0.0,0.8571428571428572,1.0,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,2
210,0.2222222222222222,0.7777777777777778,0.0,0.5396825396825397,0.5555555555555556,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,9
212,1.0,0.0,0.0,1.0,1.0,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,2
213,0.0,0.0,1.0,0.0,0.0,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,1
215,0.03333333333333333,0.06666666666666667,0.9,0.04285714285714285,0.03333333333333333,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,30
216,0.25,0.5,0.25,0.6071428571428571,0.75,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,8
220,0.09615384615384616,0.23076923076923078,0.6730769230769231,0.18956043956043958,0.21153846153846154,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,52
221,0.0684931506849315,0.136986301369863,0.7945205479452054,0.13307240704500978,0.1232876712328767,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,73
222,0.0,0.03225806451612903,0.967741935483871,0.027649769585253454,0.03225806451612903,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,31
223,1.0,0.0,0.0,1.0,1.0,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,1
224,0.045454545454545456,0.3181818181818182,0.6363636363636364,0.12987012987012989,0.09090909090909091,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,22
225,1.0,0.0,0.0,1.0,1.0,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,2
226,0.025380710659898477,0.09644670050761421,0.8781725888324873,0.06598984771573604,0.06598984771573604,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,197
227,0.0625,0.11363636363636363,0.8238636363636364,0.11363636363636363,0.11363636363636363,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,176
228,0.05056179775280899,0.11797752808988764,0.8314606741573034,0.10032102728731943,0.10112359550561797,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,178
229,0.03007518796992481,0.2556390977443609,0.7142857142857143,0.14930182599355532,0.14285714285714285,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,133
230,0.03508771929824561,0.09210526315789473,0.8728070175438597,0.07581453634085213,0.07456140350877193,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,228
231,0.035830618892508145,0.09120521172638436,0.8729641693811075,0.06514657980456026,0.06514657980456026,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,307
232,0.0070921985815602835,0.06619385342789598,0.9267139479905437,0.028368794326241134,0.028368794326241134,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,423
233,0.0,0.06172839506172839,0.9382716049382716,0.012345679012345678,0.012345679012345678,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,81
234,0.056074766355140186,0.2616822429906542,0.6822429906542056,0.17222963951935913,0.17757009345794392,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,107
235,0.09774436090225563,0.12781954887218044,0.7744360902255639,0.15037593984962405,0.15037593984962405,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,133
236,0.034482758620689655,0.27586206896551724,0.6896551724137931,0.13300492610837436,0.13793103448275862,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,29
237,0.75,0.25,0.0,0.9642857142857143,1.0,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,4
238,0.14814814814814814,0.2222222222222222,0.6296296296296297,0.2619047619047619,0.25925925925925924,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,54
239,0.0684931506849315,0.1506849315068493,0.7808219178082192,0.12622309197651663,0.13013698630136986,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,146
240,0.42424242424242425,0.36363636363636365,0.21212121212121213,0.6060606060606061,0.6060606060606061,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,33
241,0.02702702702702703,0.16891891891891891,0.8040540540540541,0.09266409266409266,0.08108108108108109,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,148
242,0.005714285714285714,0.14285714285714285,0.8514285714285714,0.05877551020408163,0.05142857142857143,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,175
243,0.05185185185185185,0.0962962962962963,0.8518518518518519,0.09100529100529099,0.08148148148148149,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,135
244,0.0,0.4444444444444444,0.5555555555555556,0.12698412698412698,0.0,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,9
245,0.21052631578947367,0.2631578947368421,0.5263157894736842,0.343358395989975,0.3333333333333333,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,57
246,0.08333333333333333,0.4166666666666667,0.5,0.17857142857142858,0.16666666666666666,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,12
247,0.2,0.275,0.525,0.31785714285714284,0.325,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,40
248,0.46153846153846156,0.1794871794871795,0.358974358974359,0.5128205128205128,0.5128205128205128,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,39
249,0.04838709677419355,0.20161290322580644,0.75,0.12557603686635946,0.13709677419354838,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,124
250,0.041666666666666664,0.125,0.8333333333333334,0.08482142857142856,0.09375,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,96
251,0.1,0.16666666666666666,0.7333333333333333,0.1619047619047619,0.16666666666666666,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,90
252,0.01,0.15,0.84,0.07,0.08,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,100
253,0.2,0.2,0.6,0.22857142857142856,0.2,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,5
254,0.0,0.061068702290076333,0.9389312977099237,0.023991275899672846,0.022900763358778626,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,131
255,0.06542056074766354,0.2897196261682243,0.6448598130841121,0.18424566088117492,0.18691588785046728,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,107
256,0.029411764705882353,0.27941176470588236,0.6911764705882353,0.17436974789915966,0.1323529411764706,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,68
257,0.022727272727272728,0.20454545454545456,0.7727272727272727,0.09848484848484848,0.08333333333333333,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,132
258,0.05172413793103448,0.29310344827586204,0.6551724137931034,0.1502463054187192,0.1724137931034483,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,58
260,0.5769230769230769,0.19230769230769232,0.23076923076923078,0.6978021978021978,0.7307692307692307,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,26
261,0.024,0.2,0.776,0.09485714285714285,0.104,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,125
262,0.06896551724137931,0.20689655172413793,0.7241379310344828,0.18883415435139572,0.19540229885057472,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,87
263,0.06666666666666667,0.17333333333333334,0.76,0.12380952380952381,0.10666666666666667,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,75
264,0.9333333333333333,0.06666666666666667,0.0,0.9904761904761905,1.0,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,15
266,0.0,1.0,0.0,0.2857142857142857,1.0,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,1
267,0.5,0.5,0.0,0.7857142857142857,0.5,wands,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,2
