model,query_id,product_id,state,max_tokens_seven,attribute_count,rank_span,selection_hash,selected
minilm,184,15750,persistent_inclusion,220,22,7,cdec2a69b35fb452cc52234f2d9c290b7b61931a3915746ba6f8925c1068595a,False
minilm,44,7124,persistent_inclusion,233,19,1,ce6b2f8bee8beaae8726eb06c070d335382ff845e3088b9854b0e3ee553e04b1,False
minilm,14,7099,persistent_inclusion,165,19,10,cf901cf9b2a6dea14a5cc50c0eca17974a52446f9cf2dad9bbb44f072ad1f8cd,False
minilm,44,7123,persistent_inclusion,206,14,5,cfd2599200f117b4e946ce3f7b99608c02ae112fbe20bc01457cf88bb50df474,False
minilm,410,3345,persistent_inclusion,195,17,8,d140f27575cab27e41757a8372b96b06009191e9a83f5d79517915ba59b07402,False
minilm,111,10169,persistent_inclusion,219,17,4,d2fcd33239ba1e5055f373d56a8d7900be9d2411999c142c60486ede70938bef,False
minilm,170,42615,persistent_inclusion,176,13,3,d52cce499d181e3f864e85887d2bfdd33d99915ac6917e59ab315a47630df6fe,False
minilm,469,29141,persistent_inclusion,251,25,3,d5e2b9ff20630097a1fb1cf42437cb08b164a5bd75627f81afb0315983496fb9,False
minilm,159,36652,persistent_inclusion,215,22,0,d62d7339e5e4d114937de9098485361493d32e18bb63375765f25a02cd1c558e,False
minilm,464,17043,persistent_inclusion,141,11,7,d726e3e6023a48c18785ead02d5d1be5a5ab127f2ee1584f3a3f862b7449dce4,False
minilm,464,7106,persistent_inclusion,186,12,0,d8c17d9350b7c9603a5ad5c411af530a057d68566131bb24c6d466a6cf53036e,False
minilm,464,11152,persistent_inclusion,142,15,1,d9f1ddda2f503947d3aafbb265e3dc30fcf66347451d953f76783a59d434519a,False
minilm,469,42171,persistent_inclusion,226,18,5,e01fb68d311bc4d8958c3d3d99f7bc84a45678e5492fc19eb804d9232e582232,False
minilm,446,14222,persistent_inclusion,220,23,10,e171ef5f4430b3dc7a4f556bfb66d1a107ccbf8292d90c12e63513bcdc0f7e14,False
minilm,464,13194,persistent_inclusion,217,13,5,e4ecab37c7d934b2a0a11a326e08f4dfa51a7d17ef8c85d9269cad9ec6b13b19,False
minilm,175,7698,persistent_inclusion,165,19,2,e6e55afe92f443565be3b03b4bdc1262b0c0d8da0183a924d21811167722b26b,False
minilm,119,28087,persistent_inclusion,170,17,2,e731401846a1ec3fe59aaaff9cd27944d3c0107ca474537ec753b5b1d7fddfce,False
minilm,185,15044,persistent_inclusion,205,16,11,e7742b35114b80f76702c3c1d190dfab403a0669bff34a4acc1bbca9d61515e7,False
minilm,248,404,persistent_inclusion,250,28,7,e7ede5cef09618e28fa98b1db5ffdfe204347bfdb74dbd4d3df472908d4759d3,False
minilm,464,2422,persistent_inclusion,190,12,7,e8c11636efb75bfe00a4c589db7d7b1282ccd1a821b6878e4afc5721cb611ac1,False
minilm,111,10136,persistent_inclusion,76,4,7,ea2087fc4e0fce0337e734ecd597b6d78cd843361b79a980274cdc042fb925b1,False
minilm,368,38765,persistent_inclusion,175,7,2,ea6482f22ec238b1237b1143e6fb4de73b619132d34d7289cbf601a974c63cd3,False
minilm,28,14290,persistent_inclusion,212,18,1,ed3820bf100e6751e11652053bba8541d1534ddf81b7b4556c3009467bf5b7e7,False
minilm,245,17932,persistent_inclusion,240,22,4,f1c3b9bae4d905e61d91f211ecac20dc13eb07bcd9e847367cd43eec7a0f0069,False
minilm,41,31992,persistent_inclusion,138,13,1,f34b1f5a68858e5f3258b3a831304a29fa76e8e9a84275090cafa30bea0f9608,False
minilm,150,15662,persistent_inclusion,120,9,0,f7aeb1a77d3eeb1628ae2e63745ceaa521cea0f882d916cce9423644e8829fba,False
minilm,138,22193,persistent_inclusion,228,14,12,fa48366f0eae5f4cfed64ded80b2e4fff083821354d81c54012e7a0922fe599a,False
minilm,417,37762,persistent_inclusion,175,4,2,fcc2c2226aa56f035b4f135a403eef36d09c7f481fa8e6d461220c610ea286f3,False
minilm,333,21810,persistent_inclusion,157,15,5,ff845ef4fc5baae3e78f8b0be2e911b985e025cb76fa773793be5363e809bc9b,False
minilm,28,35834,persistent_omission,220,19,19,000930db478c24d41f1805b720ca51ca6bda7a692e30ef8c9d659705825527eb,True
minilm,68,9711,persistent_omission,243,31,439,002b77f21b5863359ee35e38f2ab64ac1cb19de74717af2be8de28fafa551d44,True
minilm,184,15749,persistent_omission,241,23,32,00b4808b815960ac1b667538a9130b9de74c3188d511b8fcef66157dc6d448f8,True
minilm,231,10873,persistent_omission,246,23,59,018f21bdc3f55d786fbfc5455dfdadb834ecf5c95a7388a1612a886647c4c8aa,True
minilm,170,42598,persistent_omission,182,11,6,01be06fad639dd9def33892c250dd989308324130437e266f9c18a226a101976,False
minilm,148,9826,persistent_omission,221,22,382,0262967cf583fc9f782a0e44130c35a39d32b5d99fc31d8f6748c2ce1a486d1f,False
minilm,28,21328,persistent_omission,248,26,30,02ca856396f37b801fd8220ba0221a391069746f0593fe3f61de910bee0a364b,False
minilm,138,34160,persistent_omission,149,12,70,02daf1026152ed5a77a42faab8271a214ff38a126e32575f0a06135fc0b9d63e,False
minilm,27,18688,persistent_omission,253,25,438,02dccbe76162680a3fde77d2576fc5fb9198ee2fd1afe32e5790702857979c23,False
minilm,111,10168,persistent_omission,161,17,18,0317e912d789f87cfbc1588b8d6db1478c9ece612509da758bfdd868d2ee4421,False
minilm,112,33346,persistent_omission,180,14,2073,0332245ba02e8c92da36f7cd1aeadd00a20822f43c1bd22a51abb126269df0e9,False
minilm,368,35886,persistent_omission,163,11,29,03a6e2ee51db690e26a31cf2799217c49a9c94e05025f22686f85664453697fe,False
minilm,112,16382,persistent_omission,219,20,28,03e4ec03d98eb31743d0ebc74af5e3fb47a2a49675d22238bfc81f990a4870c9,False
minilm,227,35240,persistent_omission,256,20,71,04cebf8ed5daf7f441d3e499acf365f6fa274467f01878b60ed9073b769d8c97,False
minilm,227,7700,persistent_omission,212,22,90,04e9337614b19f308486e95c942a9ec95bf616a4bde0852ff96ed10f682f7a30,False
minilm,245,15865,persistent_omission,188,23,15,0523c259bdf9f636ddc855f78483213c84fa39c17b4bcb1847f45f9bb9495347,False
minilm,415,19231,persistent_omission,242,17,34,0556ec2f6d5011668e162755f02dbd6b554f1d72696604074af06699ecb1e82c,False
minilm,112,32555,persistent_omission,221,24,173,0562ed1b031afcc985041c0ab23b08bee3780ea48c4202be2908324adb5c6af6,False
minilm,185,28950,persistent_omission,160,12,18,0729c825d33d54087f68d6842397f920e36d50d2b62e40c914fca0aa83e8700e,False
minilm,234,9964,persistent_omission,252,16,6,0737d2cb19c231af214b6fb3589ba3c2023af9997db76a79f4a2f1994c8d02dc,False
minilm,472,27339,persistent_omission,221,18,50,07689b8d444e8d1f4761a598a633a9a97d8a01e52d4382d681c9701ee464fbce,False
minilm,119,5656,persistent_omission,190,20,24,07b69cb37975d6484055068ecad2404082c4c3aecb7e38496dda4560460ab291,False
minilm,417,42874,persistent_omission,172,4,310,084909076e67c809339594b01207b27393953af1b265b14b5fa272503c8f47fa,False
minilm,305,39481,persistent_omission,233,19,190,087f33751839a47492b51096329a5d79abcecfdfe49a202d3e02da0cda85ef73,False
minilm,230,11404,persistent_omission,224,23,7221,08bb075e855bd4a08a09168102829caee1800857e8d57ca48d5e6b9fabd369e7,False
minilm,368,15664,persistent_omission,177,14,26,08bb6af0761db2b761423815a5128cf7eda3195ada941c3d831da7d4244f8c65,False
minilm,112,39338,persistent_omission,204,21,40,091a56ddd7129e1781f8cfa1d170005f67974b83823109e0f6cf73d7c63e8535,False
minilm,119,40759,persistent_omission,206,22,48,091f75e0267fed6759a278961e6b060a92dcdd46a0ad113a379092adbb08f500,False
minilm,127,38,persistent_omission,180,21,62,093ec94942531af1bae195f0bd1530a039dee9c0751c9cbd2589cb6cb5a515f1,False
minilm,112,39122,persistent_omission,244,27,28,095860191c60f1171e6fa9fd701b9169292286961c1102983efa782dd0071480,False
minilm,243,923,persistent_omission,247,26,49,096a26a7a8eb02f541a79344f99157149f1b5433dcb676af22f3fbfa49a069d5,False
minilm,126,28535,persistent_omission,202,23,452,0980a206c301ad75accfc572d511f0b09943878cfc4cfe80f050449bc3eeb446,False
minilm,108,3052,persistent_omission,225,14,29,09a52df5db6243cdbd1bce4e989295dfcfece58293741d766c2ecdecb5e4dfcc,False
minilm,65,11741,persistent_omission,236,21,50,09f09b38f126b8a219c3f88ac589c7e764b82780c17ace49bdc83eef5d6e7048,False
minilm,37,28538,persistent_omission,240,20,191,0a22d011749f9e35c1f96e13d170ea908066b77235fb0a3f6d29c6694f4cf52e,False
minilm,235,22732,persistent_omission,207,20,42,0a354b2ad6279cabb947e65feb4b597b96651719d4fe7b5541fe754b6f36852c,False
minilm,112,26545,persistent_omission,183,19,76,0a3d19ea10f4df443468cb252472e97e7f9e1208cc3ef4398077ae8a6ed41c9d,False
minilm,65,42604,persistent_omission,256,24,10,0a3d618d9fae1228f00a3810c7a9ae8728eb7b5c498d25e9d09fc58ab58beefa,False
minilm,165,285,persistent_omission,105,5,7,0a99ac4e613ffe6005cb82d686ffed6ba7073d79846f87e5a4ec66c47f9d3f0e,False
minilm,112,4531,persistent_omission,181,6,14,0ac7b84257cc1daa3ea02153ad24f55e2f412935ab2f43d0717b1a6ba0afaeff,False
minilm,235,9225,persistent_omission,159,11,315,0aebad043e3df2f69718c13631a31511640f1abceef8e6da63a9882a16fa50bf,False
minilm,112,3484,persistent_omission,227,27,64,0b177b91b4f0368f92d62431006b2741d71689a9172f6262b82d2575aa1b28b3,False
minilm,423,31096,persistent_omission,215,19,99,0b899ef5b1d368d7ec5d21b1bb2f50bc64d0826748b83affbcc1899383d0ab08,False
minilm,2,4203,persistent_omission,182,21,20,0be9b269e9b14b412401c6a0b2d12c7357fb90c6c996d76c6e96d4ad0119fd2a,False
minilm,167,11015,persistent_omission,232,24,20,0cfe73fa5539632e9d8e51efe2c077b94e7418c270e4ea57d9d2e343e213ae11,False
minilm,231,20142,persistent_omission,240,21,48,0d3384c765f2e251a96c7eb2ccac209fedc6dd45371e5c7ad12d4dcc7a9704f0,False
minilm,446,14891,persistent_omission,241,22,19,0da12c9033135519d3376abb5ba3128768aa9ff23a3c8504c058e3a2e5eed7ba,False
minilm,138,34159,persistent_omission,160,13,75,0dad807bf6b2dc9d83963681aaaf02235c094a53d34c6d8ad373cdc4deeb41f8,False
minilm,119,35317,persistent_omission,227,22,471,0db0d64dba7461a03baf762535a2a7df97dd65faa612cf4f39fabe4762d21e54,False
minilm,469,9578,persistent_omission,246,15,10,0e8a5b0ecc9ddb5512be6c247ece2cd597da0e81f2cbd0ae5335c918622fc884,False
minilm,415,18547,persistent_omission,102,9,9,0f0edcaa3a09a8b5fce688a342085974d837573fb163147f3a3c1dd97da65cc8,False
minilm,368,30200,persistent_omission,239,15,4,0f3baa748dc06f9c580b77dbe8c64f5cc794432e031b9c7348b1ec150f5e2c46,False
minilm,26,15469,persistent_omission,47,4,430,0f7a9b0decdac3538a514c9422216952d4a7d1eede3e60bf904c8de71941770e,False
minilm,115,10480,persistent_omission,177,11,4268,0fc367bd5db8cfca16ad0dcb5cebe5d649e7a8048f080d2e3108664f913ea300,False
minilm,464,25054,persistent_omission,155,12,14,0fd195b72493cb2e7c5e67fda23c4022f2cbe5cc4f1cdc21db6d298b654984a9,False
minilm,115,36592,persistent_omission,231,16,22,107547e9c501ca0275abda2ee84258f068aa20bf59e7696761edb5a86a113f22,False
minilm,180,30736,persistent_omission,239,27,109,113aa860e79040e187b5f468c1da32c6e95f3ee80e9df9870fa4c36d7f9e2501,False
minilm,305,29057,persistent_omission,73,7,482,115ee134a22dc788810137b2b1298ae884ed0b283fa3ad396860a8bff8cdd6ae,False
minilm,112,20467,persistent_omission,245,20,54,11ab16ca501f122af64c4cd17caf80e40d1fd8b58da3f26159d9a81c2fcc8d16,False
minilm,231,9380,persistent_omission,241,28,66,11d528b350df1b85c3ea758b404df32ec98d3f26e4bf88b51b84d7646e18d690,False
minilm,420,3969,persistent_omission,206,25,411,123b141092fff1506f14a8da68caf9b6445f19cb6b7852889de66276f4e41baa,False
minilm,464,42142,persistent_omission,224,15,53,126ff65d1710e8239c37fb120a16c9bff74f354b45e4cd0b9f5d5417194917fb,False
minilm,126,14564,persistent_omission,227,27,97,12fd298c531e21caafd8b97da9d61c0a3acef6c29734b2640b88243d31992944,False
minilm,473,38988,persistent_omission,198,6,34,1418d63369f34c1ed173664364163f630b522ea94bcc44074c500c6fe2a5dbe0,False
minilm,245,42522,persistent_omission,210,18,226,144cc4aad4dc3efe0bdbc1e8aea810cdd4113a6fcb3826ef05afce004ee4db6b,False
minilm,368,17048,persistent_omission,154,11,18,14d310c6384c0230169d2ea1c3762d9ff117e8fb4bb07079b7eedd07bd4a1fa6,False
minilm,464,38711,persistent_omission,147,11,3,14dc6ac2cb36318b59f1141a3bea7089e68939e1bca6787774200d1d947c32da,False
minilm,270,14057,persistent_omission,153,14,31,150be6efe89001b2e091fc5f282eb6a28fa115e81da8620841761e6beb1a4a7d,False
minilm,230,42836,persistent_omission,251,28,5441,151cf3712c391746b6c290882f178512bdbfbe07f7062197b56267f51992f3a1,False
minilm,68,16390,persistent_omission,254,33,51,1642c909c00848da8f5d57bc1613e77c8e2db46d4f6fb1a8fe961fe0ebfa5476,False
minilm,151,40386,persistent_omission,73,1,0,16535a45fa51338211468deeb384f621c630c638d100af94bdaedc462647d5ca,False
minilm,473,4373,persistent_omission,243,28,2989,166f10dab0c7cb4ae7e3d4ac27dcd68d4467999ece6860a462fabc49e944ed72,False
minilm,464,15664,persistent_omission,177,14,23,1699002f9d29ede8383a98787ece1f7b148869b83719a3916f7efa8e0c9cdb6e,False
minilm,368,3,persistent_omission,159,12,5,17626724e730e69da27bac87c593918edd17c59b05226db984f0708c25db2429,False
minilm,473,30723,persistent_omission,161,19,130,179d1692ad9aa61ad3450badc01e9c9584c86f5011102681cfcb5faa80a0579c,False
minilm,138,34161,persistent_omission,149,12,39,17a71d4556a6ca73a468696e8f97a25b26df899b28487ee0ef0381e7047f4692,False
minilm,180,30735,persistent_omission,234,27,155,17d7d0d5bdd15e16ae43374ec40d5ddb2d0b7e361b28a8018f1675a6d52bd698,False
minilm,464,23569,persistent_omission,180,14,18,17e119e6ffec61bfc39aa5863abd774251ce0f50a3765e17940c445d4e937ef9,False
minilm,160,32711,persistent_omission,160,19,85,18c60973fee86e62a454f2475c97be6ab1be1c055879f3f60d3fa99688b142e4,False
minilm,464,26530,persistent_omission,192,12,42,18cc6ee1c55e141f56ad648aff4b69506dcaeaf9e943d20bac3792804791148f,False
minilm,2,29736,persistent_omission,233,23,53,1961420a8dbc8e8b0945895a29a5b592d39d0768023cc23d08a3567d4414dd6b,False
minilm,27,13170,persistent_omission,202,23,281,19b85b2f232072cc7b7b9ea2526bdd32055115022c0cdb4376f56411e5542381,False
minilm,403,27898,persistent_omission,147,16,102,19fb531d4aea3705293d8c322cfb431601a93864f1f0a2f96d89567fc023aaec,False
minilm,112,5755,persistent_omission,228,24,68,1a1f9510284e0ae0a824ec40bfe846d367bddd2ed9dabc4a1b6fed12dfb8f881,False
minilm,180,4699,persistent_omission,188,21,239,1a44550cea9c5d306c15fed01c1470c065e7459a1179a2fb4819c427e43df0b9,False
minilm,227,2763,persistent_omission,202,23,124,1bbeb904a95f5db8830c4be09b56763ea1d282e3237c6c2aafd3f4dc80622d61,False
minilm,112,28830,persistent_omission,248,36,37,1be664c6a7736c05c8e79ce92f6d44da4352a973a74bd9661e748978392400c7,False
minilm,415,17741,persistent_omission,249,23,20,1bf310287129cd06416d1ec85ff14927da4413c5ae62f99ed7aa70f821c6f2a1,False
minilm,418,9826,persistent_omission,221,22,249,1c02bcaa63372b6eb9a5fbc4b40f656c611e507b63d917e2146afcd5f33d34a0,False
minilm,227,33450,persistent_omission,193,18,8659,1d284016e647051bda1d7aa3ff5f4b0ecdd60a16581c07137d686d991caf22e3,False
minilm,129,12571,persistent_omission,166,12,12772,1d78ae445a1f5829ae15a92f55e08ee48dbc3a36b60a9efab075a2ba7219ece7,False
minilm,28,7875,persistent_omission,165,19,37,1d79a991942ccd0b14e4afa1e94670d070c7de91c488f3aa461e7ab1085e7258,False
minilm,119,13170,persistent_omission,202,23,7504,1e958071b1ae37a06e459b428f72430f22c5420a2080991c46feac956287f42e,False
minilm,469,9579,persistent_omission,230,13,48,1ebddc178c7dc6a17a63383e01560b9858d1af96850b444db8d7279f07babff5,False
minilm,26,6409,persistent_omission,158,5,77,1ec4e8ad5f7b9c6122c695abc9a7d4968f5db1ff443905068c87cfbe71259b04,False
minilm,27,3484,persistent_omission,227,27,325,1f0eaf0039cadbb07fac5331a8ae6c057787e43a606b14c04249d093cde37e01,False
minilm,464,17046,persistent_omission,177,11,13,1f2e1f93e69326c8568fec13f4d776cb0f352a3af45506b9e6f5952980806e8d,False
minilm,251,8562,persistent_omission,231,26,589,1fab22f89ebc98021272f6265a3c5d0e8d3a8e1524cb7a39f6579c159341847d,False
minilm,464,26533,persistent_omission,212,10,31,2052f480c5fd9e34a4743fff61ea81c925494cb837d6e5082d44eb9e699fa5bb,False
minilm,270,14059,persistent_omission,199,19,14,21130597b983c291f20186ffd2cb06a5f5b24f5e86c3fd892e1206bbaf0d0931,False
minilm,346,757,persistent_omission,166,17,56,217c1f4d2d71041fe4e6d846eb118f0b1cda5e9daffa56c71b83aadd54b02f65,False
minilm,184,31393,persistent_omission,204,24,163,21ed6ed19d487f6a59035737327c6d77571d2b92686568ff736f8be919ef5423,False
minilm,63,37111,persistent_omission,121,11,11,225173da6395cca6a8ed98f8c4af7386e1fb0c17fcf30802658f6d0db747cd11,False
minilm,473,12351,persistent_omission,183,16,701,2328afd81909a244a8519f7534263a0c5bb74186e1a745694c332301461231e5,False
minilm,104,1671,persistent_omission,256,23,95,233d172075231c5c1c4517666e2b1b13842cb30b781ae0a4a79c7890d1d1f512,False
minilm,438,5251,persistent_omission,224,18,28,238d88b9362f74e18d2cf9e830649415d2fcafb2365d1a8bd51129021f77fa32,False
minilm,245,4382,persistent_omission,198,24,382,23a8f9ba8a86c4da2adb44c626bb9ea2fb8c390681b9dbe76ad58bbeea98679c,False
minilm,423,32733,persistent_omission,189,22,54,23e541a4efd5958abdeb88bbee3342707c741d7154227fa0bf9518bcfa8bebb8,False
minilm,138,34163,persistent_omission,149,12,90,241903a802abdca587ae409a4fd6dddd98bdc001a5c95fd57bae317cb09b8d92,False
minilm,476,28631,persistent_omission,31,3,371,24aece2512b2b320d052401e2fd1738c62c74e3a64fa1275e9251a6a0bb132b7,False
minilm,415,9757,persistent_omission,189,15,22,24d3952b355681af7d4a59996976f64e3cff91518c4b2bfe8e0445f48e0dfbfc,False
minilm,473,30776,persistent_omission,244,26,1532,24ecb3c05f601731559219aea0c1841ea7b885abfd78ebc630b2f282214414fb,False
minilm,327,22275,persistent_omission,243,27,485,252da2c107d13e8f7f55961ae23c9c0c5e3db66498a7bb7c016a64321867ee21,False
minilm,410,30063,persistent_omission,256,11,14,268aac8fe89e6c0f981d65f941a6be434c786cece11c00ba052f8ef44b6388d0,False
minilm,410,24195,persistent_omission,197,20,15,26b3fc40f50b063cf86bdbab5747b17b001277a77beeb4b015f065ae8da3b386,False
minilm,2,42530,persistent_omission,216,25,22,26ec494fcdf71b3f09d2b5dfdbd31ca4cb4130c274e4628b5437c1229c4e3f7f,False
minilm,112,31641,persistent_omission,183,24,63,272565ca3e09a03a8cf2dbfeabc06b8f92a340dbbf86ced642cc8ab4722921f6,False
minilm,270,13188,persistent_omission,171,19,78,275f5d2314846de963cc7594571ad635f2724de3f1cc78932a9a1977076392b0,False
minilm,227,17909,persistent_omission,203,24,34,27bcb6c27dc2e75f6c2212b5c3df9d5fabaeed2049cdae1b62a3f3d2c99e0b5f,False
minilm,235,14926,persistent_omission,245,22,8,27cc46ff05f31d043c50a6c7fdda1b73ec49d466aef00ebfd53300b642d52aa1,False
minilm,112,23585,persistent_omission,247,28,29,2a3d919a1aa4410d2955d6e6d19df248f4404e59ba50318a24cdd4c895206ba7,False
minilm,63,37110,persistent_omission,179,20,25,2a5a56393d096088629a7262052acec984d9bf0ec62a8519c3b1c3037936c1ef,False
minilm,227,13024,persistent_omission,248,25,291,2a8a97b9adce4920e83ca0d2d2870eccb308a785bd092d595f489dab294d7fea,False
minilm,305,35235,persistent_omission,193,18,80,2acdfe1c8aa01852e8692f5a80498a016c0d5733056cceb62f948ff427d7aa69,False
minilm,3,36497,persistent_omission,237,27,62,2c0c78dfcfb374dad931eb385555dd257e7bf9c7202941b4538dd88bdabf4f14,False
minilm,119,24402,persistent_omission,201,20,15,2c96d1772cb945ea58ee865532d31995d7548051e82feb55672e5b4b421fe1f1,False
minilm,153,31020,persistent_omission,199,17,269,2cb15955cafa38a5d88a32b62ff82c57d9d45f73ca58381807852a17eba07f6c,False
minilm,115,28115,persistent_omission,246,27,35,2cb96840fc77185f30d5bbac720a3c63b1f915b795efabef62944c638edccbdf,False
minilm,119,18689,persistent_omission,232,24,989,2d3c8929314e30cfa9334c576cae373f87ac8264adb4becab985d3ccbce440b5,False
minilm,423,33377,persistent_omission,214,22,103,2de72968a96ff90b5120778f3097ad760adc3db127e73e1b4833d34f20004eef,False
minilm,41,32378,persistent_omission,246,21,3,2e604d8150af6b6766d707470b13303497c2996f8272633f2c4d7d5accb1fd73,False
minilm,235,28376,persistent_omission,167,15,515,2fbe3646bd475069301417426daf2041a3a6ede6b425da77f703d13402665023,False
minilm,346,6253,persistent_omission,159,14,25,302fb3cc4bc08b64ea62433dca4e99a18ee53d3c97a5c8a3b77c5009aac6c7a2,False
minilm,476,42545,persistent_omission,231,24,4672,3093fb744b13a2eb5ee4fab7b5e293f0d5105b0b8697b2744535fca079a3fcdd,False
minilm,167,38026,persistent_omission,238,15,26,30e82f3f67463462083292be8961a6c3a928c69d8f8e183599f7e469f129fdce,False
minilm,184,2940,persistent_omission,175,20,103,311930712f79d7a013e2acc38bb4fafa6c7a6a3ede20030dd55d8ffe5134b0cf,False
minilm,473,30731,persistent_omission,236,28,799,31b440689be2b9a7889a972402f529df1c10bde837abeea81e96e739e5007a16,False
minilm,28,16952,persistent_omission,180,22,52,32269b933de01d5269d47867ab1b948af07eaa191637872421b0732a61fb6324,False
minilm,119,28595,persistent_omission,208,25,328,32789cce3dbf938db26eaeb6818f4bcb4aa68dd83b97563d029dad2bb587bcf7,False
minilm,115,28021,persistent_omission,210,22,19,3280b4ea3c5389595182c8d68e2dd5a76be45b3710218fe56384b53ea31787a6,False
minilm,426,1416,persistent_omission,226,19,69,32d992d020e7f6c23230f6e39710244afde9e191b3544afc2824b0b4eb219f63,False
minilm,415,9775,persistent_omission,223,18,22,3301e5fc88554db62426de8d1cc6e2b726a974633ff2e9324e672fc3d11b27a3,False
minilm,231,10875,persistent_omission,234,22,62,332e54b4fef3c0716881a13124af167606a758d7664b7e8ef179e0e687aac329,False
minilm,231,34436,persistent_omission,210,20,53,34497a25f82eb47c471da72b4870f1f8c05f7bf07649e38d8fa4916c1a4e3bc6,False
minilm,415,18552,persistent_omission,139,13,22,34dd2dc02686cb30c4ba091fa2d5e7afcdef96aa7a74773d590ba94499476dc5,False
minilm,167,7819,persistent_omission,186,19,560,355e92793a74c46eb03cea525c453b72e0a0bb4a9a36b26f7c31f20041fc972c,False
minilm,160,18407,persistent_omission,250,24,168,35e27e7ec1284954f38c1ddc59eeea3d178c0795c5fcf4d4057bcea410650f0f,False
minilm,28,17975,persistent_omission,193,24,60,36269fca7e5e6162133ca1282594da30740f736d7a03fcddb0ccd9bc6291d42f,False
minilm,423,14519,persistent_omission,240,26,92,362bd46c149db5129a1e546f55489a62d5572489c27e8457faa8a228cd54ef7c,False
minilm,112,22319,persistent_omission,250,13,19,369344dd2dfa09bc687a664d5bf68a898f33c287fb9a84528024e8cdd624013a,False
