product_id,distinct_full_family_texts,distinct_old_seven_texts,dataset
B07XF7B6ZJ,6,3,esci
B07XF9WKWJ,6,6,esci
B07XFR454J,2,2,esci
B07XG45PGL,6,4,esci
B07XG5QQ3Y,6,4,esci
B07XG8N9JK,1,1,esci
B07XHLH4V6,6,6,esci
B07XJRLLX2,6,6,esci
B07XLNFBZX,6,4,esci
B07XM2Q5K1,6,3,esci
B07XMN4M1V,6,4,esci
B07XNQK8R3,6,4,esci
B07XP5W7ZN,6,5,esci
B07XP7XZ4Q,6,4,esci
B07XQBMKDV,6,5,esci
B07XQBP6QQ,6,4,esci
B07XQQTVS3,6,4,esci
B07XR9YGJR,6,5,esci
B07XRPRNJQ,2,2,esci
B07XRT3PLV,2,2,esci
B07XS49LD9,2,2,esci
B07XSP1SCZ,6,3,esci
B07XSQC6HD,6,4,esci
B07XT3QPY2,6,4,esci
B07XT6J9NL,6,4,esci
B07XTBMZ8L,6,5,esci
B07XVDZWPY,6,4,esci
B07XVFXJPY,1,1,esci
B07XVHWPQG,6,4,esci
B07XW3BVRM,6,5,esci
B07XWXK3WC,6,3,esci
B07XX4TX22,6,3,esci
B07XXD1S7H,1,1,esci
B07XXQ6SNT,6,6,esci
B07XXYGHFF,6,4,esci
B07XXYQBNQ,6,5,esci
B07XYH4FMV,2,2,esci
B07XYH4Q1F,6,4,esci
B07XYMGGLG,6,6,esci
B07XYTBKFF,6,4,esci
B07XZMPD6F,6,3,esci
B07Y18XRMW,6,4,esci
B07Y1KH5DJ,6,5,esci
B07Y1PF49S,2,2,esci
B07Y33F28V,1,1,esci
B07Y33KYXZ,6,4,esci
B07Y3G2TVH,6,4,esci
B07Y3YZHPG,6,5,esci
B07Y3Z93WQ,6,5,esci
B07Y3ZT2QV,2,2,esci
B07Y4495LS,2,2,esci
B07Y4NP3JD,6,4,esci
B07Y5BFVT6,6,5,esci
B07Y6KD3KS,2,2,esci
B07Y7RD5Y6,6,5,esci
B07Y9251Q9,6,4,esci
B07Y9DV4N6,6,5,esci
B07Y9KHHTD,6,4,esci
B07Y9Z9XQR,6,5,esci
B07YBGV2WP,6,5,esci
B07YBLGM2T,2,2,esci
B07YBQK81T,6,4,esci
B07YBQLP2T,2,2,esci
B07YBS9PGN,2,2,esci
B07YBX2JS6,6,5,esci
B07YCHKX3N,6,2,esci
B07YCK5LB8,6,4,esci
B07YCM18MR,6,4,esci
B07YD447HG,1,1,esci
B07YDK24TX,2,2,esci
B07YDMHPNN,6,6,esci
B07YDT9YD2,6,3,esci
B07YF8W9N6,6,3,esci
B07YFD6FRY,6,4,esci
B07YFQ5RZ3,6,6,esci
B07YGPK9HG,2,2,esci
B07YHBJ75V,2,2,esci
B07YJF17C9,2,2,esci
B07YK1FBHB,6,5,esci
B07YKJJF34,2,2,esci
B07YKXT7GC,2,2,esci
B07YLKQY73,2,2,esci
B07YLQX31F,2,2,esci
B07YM3Q17W,6,4,esci
B07YMTTLZF,6,3,esci
B07YMYSS74,6,5,esci
B07YN2VKT6,6,3,esci
B07YNLBS7R,6,6,esci
B07YNY59WS,6,6,esci
B07YP54MXF,6,4,esci
B07YP58GX8,2,2,esci
B07YR3QKS6,2,2,esci
B07YSKVWNT,6,6,esci
B07YT7MNVC,6,6,esci
B07YV115BY,1,1,esci
B07YVM5592,6,3,esci
B07YW7N1SF,6,5,esci
B07YWV19XC,6,4,esci
B07YXPKDZ1,6,3,esci
B07YXQ1SZ3,6,3,esci
B07YY87FXP,6,4,esci
B07YYCDVGF,6,4,esci
B07Z39V9JD,6,4,esci
B07Z3RMJDC,6,6,esci
B07Z3TPLVY,6,5,esci
B07Z3XZDT5,6,6,esci
B07Z4681LQ,6,5,esci
B07Z46NF55,6,4,esci
B07Z4CJ5LN,6,3,esci
B07Z52L885,1,1,esci
B07Z5CV8KN,2,2,esci
B07Z5NWFW5,6,6,esci
B07Z5PMBM1,6,4,esci
B07Z6R78QL,2,2,esci
B07Z6RK9SP,6,4,esci
B07Z7J444C,6,3,esci
B07Z7QZ34K,6,4,esci
B07Z81PSTD,6,6,esci
B07Z8VNS8G,6,5,esci
B07Z8XV24M,2,2,esci
B07Z8YHVWG,1,1,esci
B07Z8YZJPV,6,6,esci
B07ZB14XNM,6,5,esci
B07ZCG2TVB,6,5,esci
B07ZDJ64PG,1,1,esci
B07ZF2WVXV,6,5,esci
B07ZF7VW85,6,3,esci
B07ZF9ZS8H,6,4,esci
B07ZFB32VC,2,2,esci
B07ZFJDC3F,6,5,esci
B07ZG8V3FC,6,3,esci
B07ZGMV9G9,6,3,esci
B07ZHKSY7V,6,4,esci
B07ZHZQZWN,6,5,esci
B07ZK6K4MZ,2,2,esci
B07ZKDVHFB,6,4,esci
B07ZL9TZD2,2,2,esci
B07ZNYMH9D,1,1,esci
B07ZP8Z56L,2,2,esci
B07ZPK7Q97,6,5,esci
B07ZPQHFLC,6,4,esci
B07ZQ1NY44,2,2,esci
B07ZQ2GNMC,6,4,esci
B07ZQRMWVB,6,4,esci
B07ZR7W39Y,1,1,esci
B07ZRZW632,6,5,esci
B07ZSHMLBK,6,4,esci
B07ZT6YK4C,6,4,esci
B07ZT9RCH8,6,5,esci
B07ZTS2TDS,6,4,esci
B07ZTZ7C36,6,4,esci
B07ZTZ9RH3,6,3,esci
B07ZVB85LJ,6,4,esci
B07ZVG1PV1,6,4,esci
B07ZVG9F43,2,2,esci
B07ZVVCJ7K,1,1,esci
B07ZX85VBP,6,5,esci
B07ZYGYXHJ,1,1,esci
B07ZYP1RQC,6,4,esci
B07ZZ9LXZ8,2,2,esci
B07ZZVX1F2,6,4,esci
B081157WPB,6,6,esci
B08118HK99,6,5,esci
B08126T89G,6,6,esci
B0813Z1FB2,6,5,esci
B08146WHKN,6,4,esci
B081494JYV,2,2,esci
B0814BMWLQ,6,4,esci
B0814BTFQW,6,5,esci
B0814CDQN8,6,5,esci
B0814F7LYL,6,4,esci
B081536PNK,1,1,esci
B0816DPZSX,6,4,esci
B08172SRCH,6,3,esci
B08175K29Z,6,4,esci
B08178GDWJ,2,2,esci
B0817WWLQF,2,2,esci
B081872VTY,6,5,esci
B0818WWVG2,6,5,esci
B08198QLQY,6,4,esci
B0819BZRJ6,6,3,esci
B081B9TXP4,6,6,esci
B081BB1RN5,1,1,esci
B081BCWJRR,2,2,esci
B081BF9LGF,2,2,esci
B081CK33V9,6,3,esci
B081D2ZY9Q,6,3,esci
B081DCL5KF,2,2,esci
B081DW2HQP,6,4,esci
B081HXZ5NK,6,4,esci
B081J5MB8R,2,2,esci
B081JHY1XN,6,4,esci
B081LRGLBN,6,3,esci
B081LRZYPN,1,1,esci
B081M6NMRX,2,2,esci
B081NN4RKR,2,2,esci
B081NX8NGK,6,4,esci
B081PDW72Z,2,2,esci
B081PXVLM1,6,4,esci
B081QG29LV,6,5,esci
B081R16DVL,2,2,esci
B081RPSNG9,2,2,esci
B081RXLDFV,6,5,esci
B081S4VK8J,6,2,esci
B081S5LHYJ,6,4,esci
B081SGLXMJ,6,4,esci
B081SMGPV3,6,4,esci
B081SWM4WJ,1,1,esci
B081SXWS6H,2,2,esci
B081SZ63N2,2,2,esci
B081T1LVXS,6,4,esci
B081TJFVCJ,6,5,esci
B081TMCS8H,6,5,esci
B081VBDR7Z,6,5,esci
B081VWQ89H,6,4,esci
B081W4MVZG,6,4,esci
B081W93R5C,2,2,esci
B081YLXN37,6,5,esci
B081ZVH9QW,6,4,esci
B08211NZW5,2,2,esci
B0821438CY,2,2,esci
B0821625FF,2,2,esci
B0821D99RC,6,4,esci
B0821ZJBF8,6,4,esci
B08223T9B5,6,5,esci
B082292FQ3,1,1,esci
B0822D5Y2T,2,2,esci
B0822G58YZ,2,2,esci
B0822MRRC5,6,4,esci
B08232BKTB,2,2,esci
B0823SH97H,2,2,esci
B0824SHG24,6,4,esci
B0824WVQ5X,6,4,esci
B0824YG937,2,2,esci
B08257FTGW,6,4,esci
B08259XZCH,6,4,esci
B0825MNMHH,6,5,esci
B0825QVVPF,1,1,esci
B082674GB1,2,2,esci
B08267944X,2,2,esci
B0827CG2YV,6,3,esci
B0827ML9TZ,6,5,esci
B0827P4JDR,2,2,esci
B08285QHCH,6,3,esci
B08286QRHT,6,5,esci
B0828MZGNX,6,5,esci
B0828SMZNS,6,4,esci
B0828X2D8W,6,5,esci
B0829BQ2BK,6,5,esci
B0829F31MF,2,2,esci
B0829FP82L,1,1,esci
B0829L39FB,2,2,esci
B0829LPMGR,6,5,esci
B082BBSFT8,2,2,esci
B082BJ1Q8H,2,2,esci
B082BLKPKT,2,2,esci
B082CWRGTR,6,6,esci
B082D7WVT8,2,2,esci
B082DC6XT6,6,4,esci
B082DM24MQ,2,2,esci
B082DRD7RG,6,4,esci
B082DXZBX9,6,3,esci
B082F5TK1W,6,5,esci
B082FFL817,2,2,esci
B082G6GTK7,6,5,esci
B082H3TYCJ,6,4,esci
B082HCBYVG,6,5,esci
B082HF3V2D,1,1,esci
B082HQJXRV,6,5,esci
B082HS1PMB,6,5,esci
B082J4ZN6V,1,1,esci
B082J87Z63,6,5,esci
B082JW4SLT,2,2,esci
B082KLSW89,6,5,esci
B082KYDSN2,6,6,esci
B082L4P4X7,1,1,esci
B082LWQFT2,1,1,esci
B082MBGQ88,6,5,esci
B082NPC31D,6,6,esci
B082NRZNJB,2,2,esci
B082NXH5X1,6,4,esci
B082P1XSSQ,6,4,esci
B082P956P9,1,1,esci
B082QPSQ6D,6,5,esci
B082RFPM76,1,1,esci
B082TMJ5W6,2,2,esci
B082TWZJRT,6,4,esci
B082V423B9,2,2,esci
B082VNWXYC,6,6,esci
B082VV2GDL,2,2,esci
B082W2JWWR,6,4,esci
B082WSB7X2,1,1,esci
B082WXWVKH,6,5,esci
B082Y7D4D8,6,5,esci
B082Y9TJYC,2,2,esci
B082YFM4RH,6,4,esci
B082Z2CQCZ,6,3,esci
B082Z2N328,6,5,esci
B082Z2XS42,6,4,esci
B082Z32THQ,6,4,esci
B082Z4GJ11,1,1,esci
B082Z5DV3Y,6,4,esci
B0834J8ZHC,1,1,esci
B083572TJD,2,2,esci
B0836M615C,6,3,esci
B0836QVLD3,6,6,esci
B0837R5BNZ,6,5,esci
B0837YQSHL,6,5,esci
B08386972H,6,5,esci
B0838PKQZP,2,2,esci
B0838VRQFG,6,4,esci
B08393FFYD,6,5,esci
B08399NGZK,6,5,esci
B0839HLZ79,6,5,esci
B0839HZBJL,6,3,esci
B083B8C6HY,2,2,esci
B083DJ1JJC,2,2,esci
B083DX3V7Z,6,4,esci
B083F4BWCN,2,2,esci
B083F88SY1,2,2,esci
B083F8924C,2,2,esci
B083FCCRF5,6,4,esci
B083FCTCMM,2,2,esci
B083G85479,6,4,esci
B083GB5ZQT,6,3,esci
B083GBRHW8,6,5,esci
B083GBVDYH,6,4,esci
B083GBYR82,6,4,esci
B083GBYTDK,6,4,esci
B083GC73KG,6,5,esci
B083GZ6HSM,6,4,esci
B083HZ2H89,6,4,esci
B083HZGYCP,6,4,esci
B083KCRTTL,6,4,esci
B083KG18GS,1,1,esci
B083LN47G5,2,2,esci
B083MNL3G5,6,4,esci
B083MP611D,6,5,esci
B083NF87SG,6,4,esci
B083PXHM2X,6,4,esci
B083Q1Q9FV,2,2,esci
B083QLD8GT,1,1,esci
B083R4JDPS,6,3,esci
B083R7RFHG,6,4,esci
B083RDMFWP,6,4,esci
B083SCZVRW,6,4,esci
B083SFP8LF,6,4,esci
B083TB24LW,1,1,esci
B083TF4YQQ,6,4,esci
B083TWVSJS,6,4,esci
B083W12ZW2,6,4,esci
B083W78VJ9,2,2,esci
B083WCSTKG,6,4,esci
B083XCMCL6,6,3,esci
B083XDVJ9S,6,4,esci
B083XDWZHQ,6,3,esci
B083XFTNK4,2,2,esci
B083XW5XB1,1,1,esci
B083XWLXN1,1,1,esci
B083XXM9W1,6,4,esci
B083YRSC52,6,4,esci
B083ZFJD5J,1,1,esci
B083ZLTFN6,2,2,esci
B08412HXK9,6,4,esci
B08412PTS8,6,5,esci
B08412TYML,6,3,esci
B084132H6X,6,4,esci
B0841YN5C8,6,5,esci
B0841YRLPY,6,3,esci
B0842B41MQ,2,2,esci
B0842D7N5P,2,2,esci
B0842RJJ9K,6,5,esci
B0842YDQ3Q,2,2,esci
B0843DXFGY,6,4,esci
B0843GZYVV,2,2,esci
B0843HFPLC,6,4,esci
B0845LZ819,2,2,esci
B0845ZB5JL,2,2,esci
B08466Q7X3,2,2,esci
B0849ZTL5X,1,1,esci
B084D1NZ77,2,2,esci
B084FKSG4Z,2,2,esci
B084GDMLJV,6,4,esci
B084GDTR6N,2,2,esci
B084GFSZVT,2,2,esci
B084GKYDBT,2,2,esci
B084HHRZSN,2,2,esci
B084HKR9X7,6,4,esci
B084JB519R,2,2,esci
B084JD9NYM,2,2,esci
B084JDWG8B,6,5,esci
B084KCS7JW,6,4,esci
B084KD11DF,6,4,esci
B084KD48WP,6,4,esci
B084KNY1VH,6,4,esci
B084M3FL79,6,4,esci
B084M4QKDH,6,5,esci
B084M5VFXV,1,1,esci
B084MLS7ZT,6,5,esci
B084N9LGPQ,6,3,esci
B084NTN8VX,1,1,esci
B084Q57Q2K,6,4,esci
B084Q5RVPB,6,5,esci
B084Q7XDNC,2,2,esci
B084QKR8MP,6,4,esci
B084RKDGN6,6,5,esci
B084RMQQ98,6,4,esci
B084WZ3SDF,6,4,esci
B084YY5JDD,1,1,esci
B08516KD9T,1,1,esci
B085179S55,6,5,esci
B0851QJ4BK,2,2,esci
B08526GTFX,6,4,esci
B08527VNZD,6,6,esci
B0853P2RM1,6,5,esci
B0854176GN,6,2,esci
B08543L2CJ,6,5,esci
B08546JMVJ,6,5,esci
B0855DBRC3,6,5,esci
B0855HQV7Z,6,4,esci
B0855XQMM6,6,5,esci
B0856DS4D2,2,2,esci
B0858RXRWL,6,5,esci
B0859XCN93,6,4,esci
B085BW2MRM,2,2,esci
B085C1RWXY,2,2,esci
B085C1WR2Y,6,4,esci
B085DRQF6M,2,2,esci
B085GFFNXB,1,1,esci
B085HHBW67,6,6,esci
B085L9HJG8,6,5,esci
B085N67Y9P,1,1,esci
B085NCQFKC,2,2,esci
B085NGN9WV,6,4,esci
B085NGS1XC,1,1,esci
B085NQB531,6,4,esci
B085PH7X2X,6,5,esci
B085RT7SG4,6,4,esci
B085RZMVGT,2,2,esci
B085RZRH5W,2,2,esci
B085S7BFW3,2,2,esci
B085TL2PD9,1,1,esci
B085W2XNJW,6,4,esci
B085WN8GRF,2,2,esci
B085XRL3P1,1,1,esci
B085ZBHVXL,2,2,esci
B0861Y6DPF,6,4,esci
B086372L8W,6,4,esci
B0865Q6V6M,6,4,esci
B0865VQZDW,1,1,esci
B0866B42MG,1,1,esci
B086757CSG,6,4,esci
B0868FLQ92,6,5,esci
B0868YC9X3,6,5,esci
B086BKWYKT,2,2,esci
B086BYGRZW,2,2,esci
B086D6X7JY,6,4,esci
B086D71BV9,1,1,esci
B086D97JYK,6,4,esci
B086DV15ZR,6,5,esci
B086DW94G7,6,5,esci
B086FXPSJV,2,2,esci
B086G582ZT,1,1,esci
B086GNWN2S,2,2,esci
B086GTVZ5W,6,4,esci
B086GW7YLD,2,2,esci
B086H92Z1R,2,2,esci
B086HFPKCF,6,5,esci
B086KZQYXD,2,2,esci
B086L1DN4W,6,4,esci
B086L21R9T,6,5,esci
B086L3KM24,6,5,esci
B086MVWRMX,6,4,esci
B086PYRG1P,6,6,esci
B086Q34BSC,6,5,esci
B086R5WL4S,2,2,esci
B086R5XH6M,2,2,esci
B086R62T4C,2,2,esci
B086R6KJ6Q,2,2,esci
B086SGFK62,6,4,esci
B086TSY3PX,6,5,esci
B086WPYPT6,2,2,esci
B086WRH3XR,6,4,esci
B086WV7C5W,6,5,esci
B086Z3M8MV,2,2,esci
B0872BB5RN,2,2,esci
B0872ZMXBG,6,5,esci
B0874L23DT,1,1,esci
B0874Y5NXR,6,4,esci
B0876Y3JG4,2,2,esci
B0877WZJMH,1,1,esci
B08781RT6M,6,6,esci
B08796QJ3Q,1,1,esci
B087BZ9XMQ,6,5,esci
B087C5Z1YQ,2,2,esci
B087C6NGXC,2,2,esci
B087D22325,6,5,esci
B087DXW2F4,6,3,esci
B087F6YP9C,2,2,esci
B087G756LB,2,2,esci
B087M23LF1,2,2,esci
B087M68VMR,6,5,esci
B087N87HS4,2,2,esci
B087NHY5WQ,6,2,esci
B087NNZL7X,2,2,esci
B087NP74TZ,6,5,esci
B087W3MJY4,2,2,esci
B087X7LNSP,6,4,esci
B087X8YB1Y,1,1,esci
B087X9L3LJ,1,1,esci
B087YWLK6S,2,2,esci
B087Z9T1CN,2,2,esci
B08819XHFK,2,2,esci
B08827LCZD,2,2,esci
B08833F5LD,1,1,esci
B08836KTVQ,6,4,esci
B08837HXTT,6,4,esci
B0885XXDPN,6,4,esci
B088682BHH,2,2,esci
B0886L3CFV,6,4,esci
B08883ZCPY,6,5,esci
B088BSP6XT,6,5,esci
B088C4SMBV,1,1,esci
B088CQFH6D,1,1,esci
B088F4Y224,2,2,esci
B088FJ6X1L,6,5,esci
B088FZCK3D,1,1,esci
B088GTJ8JN,2,2,esci
B088GVKVWY,6,4,esci
B088H5V854,2,2,esci
B088HGG9WC,1,1,esci
B088JRG3K3,6,4,esci
B088JYFPLR,2,2,esci
B088KBQFP1,6,5,esci
B088KQSXQT,6,4,esci
B088LMD544,1,1,esci
B088SLNM8G,6,5,esci
B088SQ72SP,6,5,esci
B088T9542Z,6,5,esci
B088TS4D3X,2,2,esci
B088WBRZ2M,6,5,esci
B0892N8W1F,1,1,esci
B0892WCGZM,2,2,esci
B0894QQX3D,6,6,esci
B0894ZJMF5,6,6,esci
B08952MMG5,2,2,esci
B0897J1GWF,2,2,esci
B0898R6LB7,2,2,esci
B089CVSHX4,2,2,esci
B089D3NJ32,6,4,esci
B089DL39LJ,1,1,esci
B089DR1G8P,2,2,esci
B089GHPNNW,6,5,esci
B089HKP4F9,2,2,esci
B089HMJCSX,2,2,esci
B089K3M9BB,6,4,esci
B089K9G6ZS,6,6,esci
B089KBDQ6D,6,5,esci
B089KPHWPB,1,1,esci
B089KVTJPP,2,2,esci
B089LN8F5X,6,5,esci
B089M4SW6X,6,5,esci
B089N65MFZ,6,5,esci
B089RD215H,6,5,esci
B089XJMMDP,2,2,esci
B089ZV1GDW,2,2,esci
B08B3C6R3S,2,2,esci
B08B3JT8GC,2,2,esci
B08B3PZQDB,6,3,esci
B08B3VHN54,2,2,esci
B08B46Q3CN,1,1,esci
B08B547RX5,6,4,esci
B08B7GRB8S,2,2,esci
B08B7X8TRH,6,4,esci
B08B7XS6Y6,6,5,esci
B08BCNQQ3T,6,5,esci
B08BDKW1YZ,2,2,esci
B08BF57XT5,6,4,esci
B08BF6NB54,6,4,esci
B08BHP5K6C,6,3,esci
B08BLK1VS6,6,5,esci
B08BLR8VDW,1,1,esci
B08BQDMPKN,2,2,esci
B08BR93HDB,2,2,esci
B08BRV8PF4,2,2,esci
B08BSWM5GF,6,5,esci
B08BTR3S5K,2,2,esci
B08BX8Q4J6,6,4,esci
B08BYYBS9F,2,2,esci
B08BZWGVDN,6,3,esci
B08C36G64X,1,1,esci
B08C8TWZZV,2,2,esci
B08C944N9S,2,2,esci
B08C9BCBKS,6,5,esci
B08C9J3PS2,2,2,esci
B08CBBHFX5,2,2,esci
B08CBC64S3,6,5,esci
B08CDQJR6W,2,2,esci
B08CDRYWHX,6,5,esci
B08CDW7SJ3,2,2,esci
B08CJM44RQ,2,2,esci
B08CKCHS89,2,2,esci
B08CL1DH8S,1,1,esci
B08CL3KC35,1,1,esci
B08CL4TCNK,6,5,esci
B08CLXM9F6,6,4,esci
B08CMCZJ96,6,4,esci
B08CMPS4LM,6,4,esci
B08CMSD4QQ,2,2,esci
B08CMZHL6R,6,5,esci
B08CRG1MHC,2,2,esci
B08CXBRQ3N,6,3,esci
B08CXGK2Q8,6,5,esci
B08CYBDCWV,6,5,esci
B08CYD3WQ2,6,4,esci
B08D3B637X,6,4,esci
B08D3NZS4K,6,5,esci
B08D3QG1T4,6,4,esci
B08D6BHWQP,6,4,esci
B08D7M2PC2,6,4,esci
B08D7M5CKY,6,5,esci
B08D94C95Z,6,4,esci
B08DLBC4ZJ,2,2,esci
B08DN9ZGCS,6,6,esci
B08DP4WX47,2,2,esci
B08DQTP4CY,1,1,esci
B08DR3LWP6,6,4,esci
B08DRBZDCH,6,5,esci
B08DRCWF6R,6,4,esci
B08DRDMGM1,6,4,esci
B08DTTNT4S,6,5,esci
B08DWY598V,1,1,esci
B08DX6CR4G,6,5,esci
B08DXGVCLK,2,2,esci
B08F2JVB2M,6,5,esci
B08F3CCQZG,6,5,esci
B08F3FFR1C,6,4,esci
B08F3LLB6S,6,3,esci
B08F6ZHQG7,2,2,esci
B08F76ZLG5,2,2,esci
B08F7NCQDQ,6,4,esci
B08F9XCPHF,6,6,esci
B08F9XM3Y5,6,4,esci
B08FBMNL5B,1,1,esci
B08FD36V21,6,4,esci
B08FHR9BQY,6,4,esci
B08FJ8BNQF,2,2,esci
B08FM3SRXG,2,2,esci
B08FMB1KST,6,5,esci
B08FMDJ7W1,6,5,esci
B08FMNGF4T,2,2,esci
B08FP9R4CR,1,1,esci
B08FQQHD6F,6,6,esci
B08FR8TH1P,1,1,esci
B08FRRC255,6,5,esci
B08FSW8Q6P,6,5,esci
B08FTVYG7W,2,2,esci
B08FX1JV4R,2,2,esci
B08FX5Y7D8,2,2,esci
B08FYDC8Z2,6,6,esci
B08G4795S1,6,4,esci
B08G87CWCL,6,3,esci
B08G88YVFX,6,5,esci
B08GC364HC,6,4,esci
B08GCLNS6L,6,5,esci
B08GG639D2,2,2,esci
B08GGGQ232,6,4,esci
B08GK3G8H6,6,4,esci
B08GKGJZH6,1,1,esci
B08GKMGZP8,2,2,esci
B08GP5N37K,6,5,esci
B08GPRGKJC,6,5,esci
B08GSM22HF,6,4,esci
B08GYDDV17,2,2,esci
B08H2C71GW,1,1,esci
B08H6K7YKD,6,5,esci
B08H8WX64K,6,4,esci
B08HCVVP2P,2,2,esci
B08HCYN6NZ,6,5,esci
B08HH2SMBJ,2,2,esci
B08HH8PTT7,2,2,esci
B08HHG142K,2,2,esci
B08HLR77F3,6,4,esci
B08HMCBCVL,2,2,esci
B08HQJH2NF,6,5,esci
B08HR3YSSM,2,2,esci
B08HSJZZGR,2,2,esci
B08HSNP1Y8,6,5,esci
B08HSP5FLX,6,4,esci
B08HYLSW3Z,6,5,esci
B08J7JKZT8,6,5,esci
B08JBYRD3H,6,5,esci
B08JCKHMNL,6,4,esci
B08JCZDTKZ,2,2,esci
B08JD27ZGR,2,2,esci
B08JD7VBHK,6,5,esci
B08JN9N1VQ,6,4,esci
B08JQ6MLNJ,6,5,esci
B08JQMYPP2,2,2,esci
B08JXKH6SM,6,5,esci
B08JYN3D17,6,5,esci
B08K4NWS2X,1,1,esci
B08K4PN716,6,5,esci
B08K8TJGWY,6,3,esci
B08K9CJSST,6,4,esci
B08KD1YSLD,6,4,esci
B08KDY84PP,6,4,esci
B08KGTL8PT,2,2,esci
B08KKM7ZZG,6,4,esci
B08KMQTZVM,6,4,esci
B08KSLWB14,6,3,esci
B08L89ZGSR,6,4,esci
B08L9BF5LV,6,4,esci
B08LCHJX78,6,4,esci
B08LDVW352,6,5,esci
B08LG3RRHM,6,4,esci
B08LK53PYM,6,5,esci
B08LKL974R,2,2,esci
B08LMNJNV4,2,2,esci
B08LNBRWYQ,6,4,esci
B08LP4YLFB,6,6,esci
B08LQ2XXPN,2,2,esci
B08LQHH73N,2,2,esci
B08LSWZL7Y,6,5,esci
B08LT6Q4MJ,6,4,esci
B08LVJSX3T,6,5,esci
B08LXL6ZBQ,6,5,esci
B08M3TGPS3,2,2,esci
B08M5QZL36,6,4,esci
B08M68WY4F,2,2,esci
B08M99V59M,6,5,esci
B08MB9FH9R,6,5,esci
B08MF3CFYL,6,4,esci
B08ML2HKYZ,6,4,esci
B08MLGS2T4,2,2,esci
B08MPWZJRC,2,2,esci
B08MQ2J3RF,6,4,esci
B08MQQF6VC,6,5,esci
B08MVG81P6,2,2,esci
B08MW96QL7,6,6,esci
B08MWW7LDC,6,4,esci
B08MX1SSLP,2,2,esci
B08MYYXJKL,6,4,esci
B08MZH2L7S,6,6,esci
B08MZJW9Y5,2,2,esci
B08NBCNJY6,6,4,esci
B08NC8L968,6,3,esci
B08NJJJQZH,2,2,esci
B08NK1F8TC,2,2,esci
B08NK8JH1X,2,2,esci
B08NRHXRJQ,2,2,esci
B08NSVLFGT,6,5,esci
B08NVDCTFM,6,4,esci
B08NZQ5193,6,4,esci
B08P192G51,6,6,esci
B08P2NJ22L,6,4,esci
B08P38TT3Z,6,4,esci
B08P3M9K72,2,2,esci
B08P3V78F3,2,2,esci
B08P4GZRYS,2,2,esci
B08P6J4Q1P,6,6,esci
B08P7HPLML,6,5,esci
B08P8GQX6W,2,2,esci
B08PG258K4,2,2,esci
B08PHV8D7L,6,3,esci
B08PJQ4PM5,6,4,esci
B08PKVVXX6,6,5,esci
B08Q755RQS,2,2,esci
B08Q7KF1FR,2,2,esci
B08Q9GNZBH,2,2,esci
B08Q9GP8Q6,6,2,esci
B08QCX1CDC,6,5,esci
B08QDS17ZB,2,2,esci
B08QGPH3VC,6,5,esci
B08QHKZGRF,6,4,esci
B08QHPGWWP,6,5,esci
B08QML55XQ,6,4,esci
B08QN2ZJVC,2,2,esci
B08QQRF11X,2,2,esci
B08QSDRC9T,1,1,esci
B08QTXNWZ1,2,2,esci
B08QYQ69RT,6,4,esci
B08QYRFD9Q,6,5,esci
B08QZ2LRW1,2,2,esci
B08R15F7B2,2,2,esci
B08R1CHRVL,6,4,esci
B08R2J2G8X,6,5,esci
B08R3HNBMF,6,4,esci
B08R617RDJ,6,4,esci
B08R7YH7W1,6,4,esci
B08R9ZK98J,6,4,esci
B08RJZQTSK,2,2,esci
B08RL95QP6,6,4,esci
B08RMP6GB3,6,6,esci
B08RNHBN6T,2,2,esci
B08RYX7PWJ,2,2,esci
B08RZCGBLR,2,2,esci
B08S6Q39VC,2,2,esci
B08S6YKZSX,6,4,esci
B08S7761JN,2,2,esci
B08S7G96WS,6,3,esci
B08S99LH2Z,6,5,esci
B08SCC6C3W,6,5,esci
B08SCHKKNP,6,5,esci
B08SHFRK2M,6,5,esci
B08SQWPDF5,6,5,esci
B08SQWQZZB,2,2,esci
B08ST3KP96,6,6,esci
B08SW7FFL4,2,2,esci
B08SWFFVS5,6,5,esci
B08T1KY8SG,2,2,esci
B08T1MB71D,6,5,esci
B08T1PG144,6,5,esci
B08T4S1WDW,6,5,esci
B08T9CV1BG,6,5,esci
B08TBZFGTM,2,2,esci
B08TMDBYRC,6,3,esci
B08TQWJQWV,2,2,esci
B08TRD7D1H,6,3,esci
B08TW7WGFC,6,3,esci
B08TWGR6LY,6,3,esci
B08V1BYPHL,2,2,esci
B08V8BQ8GK,6,5,esci
B08VCDZ59J,6,4,esci
B08VDH6PVT,2,2,esci
B08VGP9PZG,6,4,esci
B08VK85KJB,6,4,esci
B08VVDD6FY,6,3,esci
B08VWZBCBM,6,4,esci
B08W2LSBH1,6,5,esci
B08W3HXRW2,6,5,esci
B08W7M3RHL,2,2,esci
B08W8DGK3X,2,2,esci
B08W9HDJLW,2,2,esci
B08WPVFSNH,6,5,esci
B08WWLPRP6,6,3,esci
B08X1MTQRB,6,4,esci
B08X2QSS55,6,4,esci
B08X4W9H58,6,5,esci
B08X6JYBQP,6,5,esci
B08X6MMSX2,2,2,esci
B08X6P1LHP,2,2,esci
B08X6QNP23,6,4,esci
B08XB174KZ,6,4,esci
B08XMDXJJR,6,4,esci
B08XPH7Q4F,2,2,esci
B08XPXY8G5,2,2,esci
